date,action,confidence,veto,target,return
2021-12-03 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2021-12-04 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2021-12-05 00:00:00+00:00,NO_TRADE,0.16045402295399444,Below 0.50,1,0.0
2021-12-06 00:00:00+00:00,NO_TRADE,0.3229505562475259,Below 0.50,1,0.0
2021-12-07 00:00:00+00:00,SHORT,0.907853436413728,,0,0.013080757433945283
2021-12-08 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2021-12-09 00:00:00+00:00,SHORT,0.8531234572348344,,-1,0.06690750292007795
2021-12-10 00:00:00+00:00,SHORT,0.8408570132342905,,0,0.005208439822543712
2021-12-11 00:00:00+00:00,SHORT,0.5467903872318199,,0,0.01935304962969682
2021-12-12 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2021-12-13 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2021-12-14 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2021-12-15 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2021-12-16 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2021-12-17 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2021-12-18 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2021-12-19 00:00:00+00:00,SHORT,0.8175119215805947,,0,-0.014904100823725317
2021-12-20 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2021-12-21 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2021-12-22 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2021-12-23 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2021-12-24 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2021-12-25 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2021-12-26 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2021-12-27 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2021-12-28 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2021-12-29 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2021-12-30 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2021-12-31 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-01-01 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-01-02 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-01-03 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-01-04 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-01-05 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-01-06 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_accumulating'],-1,0.0
2022-01-07 00:00:00+00:00,SHORT,0.9015172017622805,,-1,0.030860208836934848
2022-01-08 00:00:00+00:00,SHORT,0.8491654652719794,,-1,0.021863310469649663
2022-01-09 00:00:00+00:00,NO_TRADE,0.4185220345484259,Below 0.50,0,0.0
2022-01-10 00:00:00+00:00,NO_TRADE,0.07875234326222873,Below 0.50,1,0.0
2022-01-11 00:00:00+00:00,NO_TRADE,0.08082801425039679,Below 0.50,1,0.0
2022-01-12 00:00:00+00:00,NO_TRADE,0.0,"['btc_conflict', 'whale_misalignment:whale_accumulating']",0,0.0
2022-01-13 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],0,0.0
2022-01-14 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-01-15 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-01-16 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-01-17 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-01-18 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-01-19 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-01-20 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-01-21 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-01-22 00:00:00+00:00,SHORT,0.8507336944840271,,-1,0.040315527079174705
2022-01-23 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_accumulating'],0,0.0
2022-01-24 00:00:00+00:00,NO_TRADE,0.25494928946648354,Below 0.50,1,0.0
2022-01-25 00:00:00+00:00,NO_TRADE,0.353949120023817,Below 0.50,0,0.0
2022-01-26 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-01-27 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],1,0.0
2022-01-28 00:00:00+00:00,NO_TRADE,0.15972110832263967,Below 0.50,1,0.0
2022-01-29 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],0,0.0
2022-01-30 00:00:00+00:00,LONG,0.8754208641108827,,1,0.0566249784643261
2022-01-31 00:00:00+00:00,LONG,0.8938951498784237,,1,0.06132667210909543
2022-02-01 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-02-02 00:00:00+00:00,LONG,0.7518612724808686,,1,0.029522318876557707
2022-02-03 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-02-04 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-02-05 00:00:00+00:00,LONG,0.8051383096741176,,1,0.027432415061095113
2022-02-06 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_reducing'],1,0.0
2022-02-07 00:00:00+00:00,LONG,0.5008071061954885,,0,0.018400706125021142
2022-02-08 00:00:00+00:00,NO_TRADE,0.1524786503009759,Below 0.50,0,0.0
2022-02-09 00:00:00+00:00,NO_TRADE,0.18591030430969893,Below 0.50,-1,0.0
2022-02-10 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-02-11 00:00:00+00:00,NO_TRADE,0.20117730261717995,Below 0.50,-1,0.0
2022-02-12 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-02-13 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-02-14 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-02-15 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-02-16 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-02-17 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-02-18 00:00:00+00:00,SHORT,0.9039764994331371,,-1,0.07334323751912913
2022-02-19 00:00:00+00:00,SHORT,0.7781994550220184,,-1,0.0319933064341099
2022-02-20 00:00:00+00:00,SHORT,0.8264837665977386,,-1,0.030508856035450636
2022-02-21 00:00:00+00:00,SHORT,0.6480454275613957,,0,0.006269399403256638
2022-02-22 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-02-23 00:00:00+00:00,SHORT,0.6991007330585522,,0,0.004027855381281559
2022-02-24 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],1,0.0
2022-02-25 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_accumulating'],1,0.0
2022-02-26 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-02-27 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-02-28 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-01 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-03-02 00:00:00+00:00,NO_TRADE,0.04084533914431468,Below 0.50,-1,0.0
2022-03-03 00:00:00+00:00,NO_TRADE,0.11270206147034245,Below 0.50,-1,0.0
2022-03-04 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-03-05 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-03-06 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-03-07 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-08 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-09 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_accumulating'],-1,0.0
2022-03-10 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],0,0.0
2022-03-11 00:00:00+00:00,SHORT,0.6162644059224129,,0,0.0037984633131120287
2022-03-12 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-03-13 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-03-14 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-15 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-16 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-17 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-18 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-19 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-03-20 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-21 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-22 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-23 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-24 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-25 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-03-26 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-27 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-28 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-03-29 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-03-30 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-03-31 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-04-01 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-04-02 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-04-03 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-04-04 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-05 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-06 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-07 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_accumulating'],0,0.0
2022-04-08 00:00:00+00:00,SHORT,0.7855229811242026,,0,-0.0005399494146515662
2022-04-09 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-10 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-11 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_accumulating'],0,0.0
2022-04-12 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-04-13 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-04-14 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-04-15 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-04-16 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-17 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-04-18 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-04-19 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-04-20 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-21 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-22 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-23 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-24 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-04-25 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-04-26 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-27 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-04-28 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-29 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-04-30 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-05-01 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-05-02 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-05-03 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-05-04 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-05-05 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-05-06 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-05-07 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-05-08 00:00:00+00:00,SHORT,0.851643234592743,,-1,0.08276015217942988
2022-05-09 00:00:00+00:00,SHORT,0.8707816206812738,,-1,0.050582384339527636
2022-05-10 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_accumulating'],-1,0.0
2022-05-11 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-05-12 00:00:00+00:00,NO_TRADE,0.14190305064207748,Below 0.50,1,0.0
2022-05-13 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_accumulating'],0,0.0
2022-05-14 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],0,0.0
2022-05-15 00:00:00+00:00,NO_TRADE,0.3011605054634181,Below 0.50,0,0.0
2022-05-16 00:00:00+00:00,NO_TRADE,0.0,"['btc_conflict', 'whale_misalignment:whale_accumulating']",0,0.0
2022-05-17 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_accumulating'],-1,0.0
2022-05-18 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-05-19 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-05-20 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-05-21 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-05-22 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-05-23 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-05-24 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-05-25 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-05-26 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-05-27 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-05-28 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-05-29 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-05-30 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-05-31 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-06-01 00:00:00+00:00,NO_TRADE,0.272798344419025,Below 0.50,-1,0.0
2022-06-02 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-06-03 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-06-04 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_reducing'],1,0.0
2022-06-05 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-06-06 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-06-07 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-06-08 00:00:00+00:00,SHORT,0.9018278420337639,,-1,0.03476453222203992
2022-06-09 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-06-10 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-06-11 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-06-12 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-06-13 00:00:00+00:00,SHORT,0.9508195531804386,,-1,0.10918188696494184
2022-06-14 00:00:00+00:00,SHORT,0.767046339466013,,-1,0.040005161538899645
2022-06-15 00:00:00+00:00,SHORT,0.967998507478596,,-1,0.049482685110474066
2022-06-16 00:00:00+00:00,SHORT,0.8034651552623888,,-1,0.12795497130473563
2022-06-17 00:00:00+00:00,SHORT,0.6817499799820006,,-1,0.058046033969273436
2022-06-18 00:00:00+00:00,NO_TRADE,0.09159644141432116,Below 0.50,1,0.0
2022-06-19 00:00:00+00:00,NO_TRADE,0.12523903392347274,Below 0.50,1,0.0
2022-06-20 00:00:00+00:00,NO_TRADE,0.04414950677761681,Below 0.50,0,0.0
2022-06-21 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-06-22 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],1,0.0
2022-06-23 00:00:00+00:00,NO_TRADE,0.10015016282059447,Below 0.50,1,0.0
2022-06-24 00:00:00+00:00,NO_TRADE,0.19183895042970373,Below 0.50,1,0.0
2022-06-25 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-06-26 00:00:00+00:00,NO_TRADE,0.13430649807692752,Below 0.50,-1,0.0
2022-06-27 00:00:00+00:00,NO_TRADE,0.06956210559989248,Below 0.50,-1,0.0
2022-06-28 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-06-29 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-06-30 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-07-01 00:00:00+00:00,SHORT,0.5744661520031176,,0,0.003675186697910693
2022-07-02 00:00:00+00:00,NO_TRADE,0.19550087072195177,Below 0.50,1,0.0
2022-07-03 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-07-04 00:00:00+00:00,NO_TRADE,0.2804655544623535,Below 0.50,1,0.0
2022-07-05 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],1,0.0
2022-07-06 00:00:00+00:00,NO_TRADE,0.0,"['btc_conflict', 'whale_misalignment:whale_accumulating']",1,0.0
2022-07-07 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-07-08 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-07-09 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-07-10 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-07-11 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-07-12 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],1,0.0
2022-07-13 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-07-14 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-07-15 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-07-16 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],1,0.0
2022-07-17 00:00:00+00:00,NO_TRADE,0.06590779249909472,Below 0.50,1,0.0
2022-07-18 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-07-19 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-07-20 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-07-21 00:00:00+00:00,NO_TRADE,0.30782139016218,Below 0.50,0,0.0
2022-07-22 00:00:00+00:00,NO_TRADE,0.0,"['btc_conflict', 'whale_misalignment:whale_reducing']",0,0.0
2022-07-23 00:00:00+00:00,NO_TRADE,0.08823651348336371,Below 0.50,0,0.0
2022-07-24 00:00:00+00:00,NO_TRADE,0.0,"['btc_conflict', 'whale_misalignment:whale_reducing']",-1,0.0
2022-07-25 00:00:00+00:00,NO_TRADE,0.07297964961268885,Below 0.50,-1,0.0
2022-07-26 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-07-27 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_accumulating'],1,0.0
2022-07-28 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],1,0.0
2022-07-29 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-07-30 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-07-31 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_reducing'],-1,0.0
2022-08-01 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],0,0.0
2022-08-02 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],0,0.0
2022-08-03 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],0,0.0
2022-08-04 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-08-05 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-08-06 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-08-07 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-08-08 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-08-09 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-08-10 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-08-11 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-08-12 00:00:00+00:00,LONG,0.5057987734388338,,1,0.04120736013497482
2022-08-13 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-08-14 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-08-15 00:00:00+00:00,NO_TRADE,0.05977573021882267,Below 0.50,-1,0.0
2022-08-16 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-08-17 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-08-18 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-08-19 00:00:00+00:00,SHORT,0.887330266817166,,-1,0.07992733124874404
2022-08-20 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-08-21 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-08-22 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-08-23 00:00:00+00:00,NO_TRADE,0.23249410593944872,Below 0.50,1,0.0
2022-08-24 00:00:00+00:00,SHORT,0.5877282717455504,,0,0.00884382877615135
2022-08-25 00:00:00+00:00,SHORT,0.8414388027510237,,-1,0.1263414763202661
2022-08-26 00:00:00+00:00,SHORT,0.7329237002794388,,-1,0.09542631183327176
2022-08-27 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-08-28 00:00:00+00:00,NO_TRADE,0.1497343650882352,Below 0.50,1,0.0
2022-08-29 00:00:00+00:00,NO_TRADE,0.1283244055448148,Below 0.50,1,0.0
2022-08-30 00:00:00+00:00,NO_TRADE,0.3432225252060179,Below 0.50,0,0.0
2022-08-31 00:00:00+00:00,SHORT,0.5196989180796185,,0,-0.01079760006985096
2022-09-01 00:00:00+00:00,NO_TRADE,0.4016192307109666,Below 0.50,0,0.0
2022-09-02 00:00:00+00:00,SHORT,0.7741971875139221,,-1,0.021613269540911924
2022-09-03 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-09-04 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-09-05 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-09-06 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-09-07 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-09-08 00:00:00+00:00,NO_TRADE,0.0,['whale_misalignment:whale_accumulating'],1,0.0
2022-09-09 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],1,0.0
2022-09-10 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-09-11 00:00:00+00:00,NO_TRADE,0.19060184808225922,Below 0.50,-1,0.0
2022-09-12 00:00:00+00:00,NO_TRADE,0.15354365462017935,Below 0.50,-1,0.0
2022-09-13 00:00:00+00:00,NO_TRADE,0.08712254422694228,Below 0.50,-1,0.0
2022-09-14 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-09-15 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-09-16 00:00:00+00:00,NO_TRADE,0.0,['btc_conflict'],-1,0.0
2022-09-17 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-09-18 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-09-19 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-09-20 00:00:00+00:00,SHORT,0.8393204160342473,,-1,0.05311972021167061
2022-09-21 00:00:00+00:00,SHORT,0.6929576125689415,,0,0.014436818240450504
2022-09-22 00:00:00+00:00,NO_TRADE,0.29022839094032493,Below 0.50,1,0.0
2022-09-23 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-09-24 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-09-25 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-09-26 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-09-27 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-09-28 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-09-29 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-09-30 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-10-01 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-10-02 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-10-03 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-10-04 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,1,0.0
2022-10-05 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-10-06 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-10-07 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-10-08 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,0,0.0
2022-10-09 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
2022-10-10 00:00:00+00:00,NO_TRADE,0.0,Non-tradeable,-1,0.0
