mega_whale_tx_count,block_date,non_exchange_volume_eth,whale_tx_count,withdrawal_tx_count,non_exchange_ratio,net_flow_ma7,deposit_tx_count,non_exchange_tx_count,deposit_withdrawal_ratio,whale_exchange_withdrawals_eth,mega_whale_volume_eth,mega_whale_ratio,exchange_volume_ratio,whale_net_exchange_flow_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_volume_eth
90.0,2023-11-29 00:00:00+00:00,297494.8369,90.0,9.0,0.6632,-44665.2545,17.0,64.0,1.8531,52945.4863,448553.7643,1.0,0.3368,-45167.9549,6234.747084,98113.4411,448553.7643
85.0,2023-11-30 00:00:00+00:00,506014.4463,85.0,11.0,0.7612,-26580.4026,7.0,67.0,0.8553,85545.9845,664730.7461,1.0,0.2388,12375.6692,12060.365456,73170.3153,664730.7461
88.0,2023-12-01 00:00:00+00:00,490862.2144,88.0,6.0,0.7301,-39183.1616,10.0,72.0,2.4166,53116.1273,672337.1752,1.0,0.2699,-75242.7062,8954.161671,128358.8335,672337.1752
65.0,2023-12-02 00:00:00+00:00,92788.5081,69.0,8.0,0.4635,-41336.6242,15.0,46.0,1.0159,53266.9857,196191.8533,0.9801,0.5365,-847.1564,3868.64611,54114.1421,200169.6359
71.0,2023-12-03 00:00:00+00:00,121156.7748,71.0,10.0,0.4389,-37218.0002,18.0,43.0,1.2257,69581.424,276021.8229,1.0,0.5611,-15702.2002,4726.36333,85283.6242,276021.8229
110.0,2023-12-04 00:00:00+00:00,493321.8648,110.0,16.0,0.7164,-32908.814,16.0,78.0,1.4349,80210.7114,688623.753,1.0,0.2836,-34880.4655,11683.836204,115091.1769,688623.753
102.0,2023-12-05 00:00:00+00:00,341867.3257,102.0,19.0,0.6081,-31394.4697,21.0,62.0,1.7535,80022.806,562209.4118,1.0,0.3919,-60296.474,6990.3977,140319.2801,562209.4118
105.0,2023-12-06 00:00:00+00:00,380623.3749,105.0,16.0,0.6121,-34358.3013,20.0,69.0,1.7521,87636.7474,621811.6458,1.0,0.3879,-65914.7761,6199.323841,153551.5235,621811.6458
94.0,2023-12-07 00:00:00+00:00,302378.8662,94.0,16.0,0.6322,-37844.1629,13.0,65.0,1.1467,81958.7786,478321.7852,1.0,0.3678,-12025.3617,5582.396309,93984.1404,478321.7852
99.0,2023-12-08 00:00:00+00:00,247103.0045,99.0,20.0,0.5237,-24850.5733,18.0,61.0,0.8693,120238.5958,471867.7755,1.0,0.4763,15712.4207,3753.058551,104526.1751,471867.7755
79.0,2023-12-09 00:00:00+00:00,135418.7778,79.0,7.0,0.521,-34247.7598,21.0,51.0,3.3023,28939.8445,259925.9287,1.0,0.479,-66627.462,4710.437266,95567.3065,259925.9287
63.0,2023-12-10 00:00:00+00:00,155839.029,63.0,9.0,0.5701,-32020.4486,16.0,38.0,1.0019,58702.0458,273354.142,1.0,0.4299,-111.0215,5454.10989,58813.0672,273354.142
105.0,2023-12-11 00:00:00+00:00,322189.3705,105.0,20.0,0.5349,-36234.4349,26.0,59.0,1.5966,107904.3556,602376.4515,1.0,0.4651,-64378.3698,4388.792917,172282.7254,602376.4515
97.0,2023-12-12 00:00:00+00:00,261510.9579,97.0,7.0,0.5925,-37335.8536,27.0,63.0,2.2158,55934.0444,441385.4512,1.0,0.4075,-68006.4045,4376.030982,123940.4489,441385.4512
90.0,2023-12-13 00:00:00+00:00,304407.8817,90.0,10.0,0.5938,-39236.2931,19.0,61.0,2.2281,64502.5708,512630.8763,1.0,0.4062,-79217.8529,6087.831681,143720.4238,512630.8763
93.0,2023-12-14 00:00:00+00:00,187311.7872,93.0,14.0,0.584,-34760.5649,13.0,66.0,0.7472,76364.8694,320736.7899,1.0,0.416,19304.7361,2863.747736,57060.1333,320736.7899
95.0,2023-12-15 00:00:00+00:00,439552.7338,95.0,10.0,0.7167,-44572.8196,18.0,67.0,1.8772,60387.3298,613300.7558,1.0,0.2833,-52973.3623,7407.029331,113360.6922,613300.7558
70.0,2023-12-16 00:00:00+00:00,174116.3099,70.0,7.0,0.6207,-38187.1704,20.0,43.0,1.5191,42243.5179,280531.2635,1.0,0.3793,-21927.9179,4902.013285,64171.4358,280531.2635
71.0,2023-12-17 00:00:00+00:00,258204.4779,71.0,12.0,0.4295,-28205.8981,14.0,45.0,0.662,206379.5657,601205.7247,1.0,0.5705,69757.8845,15715.021967,136621.6812,601205.7247
99.0,2023-12-18 00:00:00+00:00,299467.6525,99.0,20.0,0.3517,15793.4867,22.0,57.0,0.3877,397849.7958,851549.9199,1.0,0.6483,243617.3243,30009.457395,154232.4716,851549.9199
131.0,2023-12-19 00:00:00+00:00,683649.6179,131.0,10.0,0.7367,14941.6532,20.0,101.0,1.8685,85168.6006,927956.0585,1.0,0.2633,-73969.2393,8126.148816,159137.8399,927956.0585
117.0,2023-12-20 00:00:00+00:00,537920.7138,117.0,12.0,0.6585,9905.4124,26.0,79.0,2.3913,82276.5723,816945.3971,1.0,0.3415,-114471.5387,5758.663332,196748.111,816945.3971
116.0,2023-12-21 00:00:00+00:00,384905.0973,116.0,13.0,0.5951,-3671.1351,27.0,76.0,1.8137,93064.9547,646766.1026,1.0,0.4049,-75731.096,6035.046167,168796.0507,646766.1026
120.0,2023-12-22 00:00:00+00:00,158996.8114,120.0,61.0,0.1585,-51151.316,26.0,33.0,2.6796,229415.4342,1003162.3084,1.0,0.8415,-385334.6286,22351.190103,614750.0628,1003162.3084
74.0,2023-12-23 00:00:00+00:00,167250.3377,74.0,11.0,0.4701,-48973.2606,17.0,46.0,1.0735,90918.9745,355769.8168,1.0,0.5299,-6681.5301,6713.952738,97600.5046,355769.8168
74.0,2023-12-24 00:00:00+00:00,147420.7866,74.0,15.0,0.5341,-61048.9084,18.0,41.0,1.2595,56924.9776,276042.3922,1.0,0.4659,-14771.6504,4914.785974,71696.628,276042.3922
75.0,2023-12-25 00:00:00+00:00,165414.9813,78.0,13.0,0.574,-99719.4152,15.0,50.0,1.5658,47853.466,285198.1403,0.9896,0.426,-27076.2235,4311.689241,74929.6894,288198.1366
89.0,2023-12-26 00:00:00+00:00,464401.2975,89.0,10.0,0.5676,-76228.3277,20.0,59.0,0.5927,222104.87,818142.6644,1.0,0.4324,90468.373,20694.08686,131636.4969,818142.6644
108.0,2023-12-27 00:00:00+00:00,280896.0002,108.0,21.0,0.4928,-67483.7978,25.0,62.0,1.4517,117919.7389,569995.307,1.0,0.5072,-53259.829,3672.861579,171179.5679,569995.307
116.0,2023-12-28 00:00:00+00:00,320504.1105,116.0,16.0,0.5124,-69733.4212,26.0,74.0,1.8567,106776.8741,625536.3182,1.0,0.4876,-91478.4596,5723.779448,198255.3337,625536.3182
101.0,2023-12-29 00:00:00+00:00,440443.8731,101.0,9.0,0.6788,-23871.3718,20.0,72.0,1.8925,72047.1802,648838.5165,1.0,0.3212,-64300.2832,4983.803504,136347.4633,648838.5165
69.0,2023-12-30 00:00:00+00:00,282904.7617,69.0,10.0,0.7388,-22365.2589,8.0,51.0,0.9257,51942.9911,382929.4836,1.0,0.2612,3861.2603,5826.343577,48081.7308,382929.4836
67.0,2023-12-31 00:00:00+00:00,167501.2505,67.0,12.0,0.5574,-22017.614,12.0,43.0,1.2045,60324.356,300488.0985,1.0,0.4426,-12338.1359,5330.522713,72662.492,300488.0985
70.0,2024-01-01 00:00:00+00:00,240125.8262,70.0,7.0,0.684,-22160.8786,12.0,51.0,1.6777,41434.7088,351074.3194,1.0,0.316,-28079.0755,4952.416228,69513.7843,351074.3194
94.0,2024-01-02 00:00:00+00:00,410992.3038,94.0,11.0,0.7061,-41073.1397,19.0,64.0,1.6492,64571.3342,582052.4273,1.0,0.2939,-41917.455,9235.81827,106488.7892,582052.4273
101.0,2024-01-03 00:00:00+00:00,334093.7396,101.0,17.0,0.6015,-33995.6314,17.0,67.0,1.0342,108815.3455,555441.7017,1.0,0.3985,-3717.2712,4525.296339,112532.6167,555441.7017
83.0,2024-01-04 00:00:00+00:00,327630.1532,83.0,6.0,0.6656,-29240.0893,16.0,61.0,2.0934,53217.0747,492253.9674,1.0,0.3344,-58189.6648,5515.345791,111406.7395,492253.9674
84.0,2024-01-05 00:00:00+00:00,395155.5988,84.0,8.0,0.6639,-29786.72,15.0,61.0,2.0326,65976.9202,595236.1371,1.0,0.3361,-68126.698,5078.009409,134103.6182,595236.1371
65.0,2024-01-06 00:00:00+00:00,136063.0771,72.0,7.0,0.5976,-33088.2662,16.0,49.0,1.5319,36190.9464,220701.9756,0.9693,0.4024,-19249.5627,3172.736728,55440.5091,227694.5325
57.0,2024-01-07 00:00:00+00:00,91952.0782,61.0,7.0,0.5216,-31954.8213,12.0,42.0,1.1102,39958.4295,172279.457,0.9773,0.4784,-4404.0217,2907.887814,44362.4512,176272.9588
107.0,2024-01-08 00:00:00+00:00,385631.4486,107.0,12.0,0.674,-32896.8314,21.0,74.0,1.4567,75916.2474,572137.0901,1.0,0.326,-34673.1468,6625.535246,110589.3941,572137.0901
111.0,2024-01-09 00:00:00+00:00,329125.3269,111.0,17.0,0.5987,-32463.3473,21.0,73.0,1.4279,90872.5177,549753.4284,1.0,0.4013,-38883.066,5027.436657,129755.5837,549753.4284
131.0,2024-01-10 00:00:00+00:00,381125.8738,131.0,22.0,0.5254,-36066.9885,31.0,78.0,1.1836,157650.7332,725370.1,1.0,0.4746,-28942.7597,4388.301347,186593.493,725370.1
140.0,2024-01-11 00:00:00+00:00,503793.606,140.0,19.0,0.5625,-30797.2793,32.0,89.0,1.115,185233.4517,895562.2099,1.0,0.4375,-21301.7004,7218.609823,206535.1522,895562.2099
123.0,2024-01-12 00:00:00+00:00,243937.7107,123.0,22.0,0.3337,-38013.3173,30.0,71.0,1.6439,184250.6485,731077.9713,1.0,0.6663,-118638.9636,12312.3493,302889.6121,731077.9713
75.0,2024-01-13 00:00:00+00:00,159081.36,75.0,12.0,0.4899,-34259.7897,15.0,48.0,0.9186,86317.4504,324691.1305,1.0,0.5101,7025.1304,5383.565516,79292.32,324691.1305
61.0,2024-01-14 00:00:00+00:00,159106.6512,61.0,10.0,0.5509,-39001.4489,15.0,36.0,1.8165,46043.1381,288788.5634,1.0,0.4491,-37595.6361,5007.168866,83638.7742,288788.5634
93.0,2024-01-15 00:00:00+00:00,293351.1616,93.0,17.0,0.6137,-38636.1698,18.0,58.0,1.4211,76272.6672,478012.6896,1.0,0.3863,-32116.1934,5621.022434,108388.8607,478012.6896
84.0,2024-01-16 00:00:00+00:00,206285.5778,84.0,11.0,0.5324,-34492.5982,18.0,55.0,1.1153,85655.6937,387475.0295,1.0,0.4676,-9878.0642,5070.493555,95533.7579,387475.0295
94.0,2024-01-17 00:00:00+00:00,299685.8495,94.0,12.0,0.6311,-33553.7912,15.0,67.0,1.2928,76406.7166,474870.3936,1.0,0.3689,-22371.111,4025.437295,98777.8276,474870.3936
101.0,2024-01-18 00:00:00+00:00,423674.676,101.0,19.0,0.5922,-21847.4952,17.0,65.0,0.6558,176191.3405,715414.9855,1.0,0.4078,60642.3714,7707.4899,115548.9691,715414.9855
105.0,2024-01-19 00:00:00+00:00,329376.9897,105.0,16.0,0.676,-7553.8617,17.0,72.0,1.2668,69644.2607,487249.0398,1.0,0.324,-18583.5288,4372.370658,88227.7894,487249.0398
58.0,2024-01-20 00:00:00+00:00,101929.3905,61.0,6.0,0.4689,-14128.1306,13.0,42.0,2.0201,38225.2837,214374.8106,0.9862,0.5311,-38994.7517,5219.054204,77220.0354,217374.7096
50.0,2024-01-21 00:00:00+00:00,207750.5893,50.0,6.0,0.6862,-19255.8926,10.0,34.0,7.8299,10759.9944,302760.5486,1.0,0.3138,-73489.9705,12719.763338,84249.9649,302760.5486
100.0,2024-01-22 00:00:00+00:00,457166.0302,100.0,16.0,0.6791,-18645.1191,15.0,69.0,1.2959,94101.9783,673210.7657,1.0,0.3209,-27840.7789,6114.707292,121942.7573,673210.7657
110.0,2024-01-23 00:00:00+00:00,1044486.8733,110.0,13.0,0.7188,-36431.7721,25.0,72.0,1.9802,137104.0486,1453079.6057,1.0,0.2812,-134384.6351,39519.058955,271488.6837,1453079.6057
85.0,2024-01-24 00:00:00+00:00,267188.8907,85.0,17.0,0.6183,-27513.2553,10.0,58.0,0.6091,102487.9909,432106.366,1.0,0.3817,40058.5065,4469.931778,62429.4844,432106.366
101.0,2024-01-25 00:00:00+00:00,2011022.2444,101.0,5.0,0.8861,-60635.0781,11.0,85.0,4.9215,43658.867,2269550.3664,1.0,0.1139,-171210.388,44943.867074,214869.255,2269550.3664
106.0,2024-01-26 00:00:00+00:00,443764.8368,106.0,29.0,0.6842,-61045.473,23.0,54.0,1.234,91675.0217,648571.1736,1.0,0.3158,-21456.2933,10915.541045,113131.3151,648571.1736
59.0,2024-01-27 00:00:00+00:00,94596.4107,59.0,16.0,0.3777,-67298.2158,18.0,25.0,3.2637,36560.6016,250481.5652,1.0,0.6223,-82763.9512,7022.366688,119324.5529,250481.5652
64.0,2024-01-28 00:00:00+00:00,89475.6808,71.0,11.0,0.4629,-58616.9594,14.0,46.0,1.2793,45540.301,186289.5128,0.9638,0.5371,-12721.1759,2665.417283,58261.4769,193277.4587
84.0,2024-01-29 00:00:00+00:00,463629.2686,84.0,5.0,0.7961,-65499.8898,17.0,62.0,4.5601,21353.5372,582357.6346,1.0,0.2039,-76021.2917,5720.532184,97374.8288,582357.6346
93.0,2024-01-30 00:00:00+00:00,501472.7209,93.0,20.0,0.73,-45061.9882,17.0,56.0,0.9106,97057.6612,686907.3668,1.0,0.27,8680.6764,9347.44896,88376.9848,686907.3668
120.0,2024-01-31 00:00:00+00:00,785303.1845,120.0,16.0,0.6831,-62148.495,16.0,88.0,1.5587,142370.5458,1149591.3173,1.0,0.3169,-79547.0412,14938.231149,221917.587,1149591.3173
102.0,2024-02-01 00:00:00+00:00,362016.0728,102.0,16.0,0.6645,-36339.7804,13.0,73.0,0.9017,96094.9429,544755.3448,1.0,0.3355,9450.6138,5640.108344,86644.3291,544755.3448
86.0,2024-02-02 00:00:00+00:00,247670.3332,86.0,10.0,0.5863,-44549.1401,16.0,60.0,2.6476,47901.1893,422394.5226,1.0,0.4137,-78921.8108,6711.244052,126823.0001,422394.5226
60.0,2024-02-03 00:00:00+00:00,73585.0235,64.0,6.0,0.5922,-36832.4249,13.0,45.0,3.6217,10964.8658,120295.3744,0.9681,0.4078,-28746.9449,2073.431006,39711.8107,124261.7
57.0,2024-02-04 00:00:00+00:00,79151.5118,57.0,12.0,0.3424,-36083.1431,20.0,25.0,1.1034,72272.7514,231173.2177,1.0,0.6576,-7476.2031,3911.150293,79748.9545,231173.2177
87.0,2024-02-05 00:00:00+00:00,685562.5947,87.0,10.0,0.7888,-23099.247,10.0,67.0,0.8502,99230.336,869157.2858,1.0,0.2112,14865.9809,9002.748236,84364.3551,869157.2858
95.0,2024-02-06 00:00:00+00:00,311427.7909,95.0,24.0,0.5144,-32253.5041,22.0,49.0,1.4644,119292.5138,605411.9423,1.0,0.4856,-55399.1237,7468.090293,174691.6376,605411.9423
112.0,2024-02-07 00:00:00+00:00,504633.0254,112.0,17.0,0.4744,-37691.7073,17.0,78.0,1.5329,220718.0319,1063683.5526,1.0,0.5256,-117614.4634,21013.828838,338332.4954,1063683.5526
113.0,2024-02-08 00:00:00+00:00,475102.2036,113.0,6.0,0.7514,-41619.6195,13.0,94.0,1.2593,69583.4361,632313.8473,1.0,0.2486,-18044.7714,6834.972235,87628.2076,632313.8473
110.0,2024-02-09 00:00:00+00:00,531566.0761,110.0,10.0,0.6112,-51472.4569,22.0,78.0,2.5548,95116.7623,869691.2733,1.0,0.3888,-147891.6725,9522.689399,243008.4349,869691.2733
66.0,2024-02-10 00:00:00+00:00,219038.1721,66.0,9.0,0.7792,-47772.0902,8.0,49.0,1.0961,29606.9869,281096.5239,1.0,0.2208,-2844.378,4686.302499,32451.3649,281096.5239
53.0,2024-02-11 00:00:00+00:00,107632.0518,63.0,4.0,0.7218,-49035.4186,8.0,51.0,2.2971,12581.338,139444.4767,0.9352,0.2782,-16319.5017,2330.084495,28900.8397,149114.2295
111.0,2024-02-12 00:00:00+00:00,394193.9542,111.0,10.0,0.7485,-57261.5611,19.0,82.0,1.9524,44853.3358,526617.6428,1.0,0.2515,-42717.017,5959.755578,87570.3528,526617.6428
110.0,2024-02-13 00:00:00+00:00,280021.6165,110.0,21.0,0.5411,-48691.2217,19.0,70.0,0.9621,121055.6099,517539.5839,1.0,0.4589,4593.2523,4197.506647,116462.3575,517539.5839
92.0,2024-02-14 00:00:00+00:00,476429.9851,92.0,13.0,0.4929,-79000.0195,23.0,56.0,5.1133,80173.0871,966552.2073,1.0,0.5071,-329776.048,26954.973929,409949.1351,966552.2073
113.0,2024-02-15 00:00:00+00:00,333139.5225,113.0,16.0,0.667,-79567.4475,18.0,79.0,1.3052,72150.4756,499457.2415,1.0,0.333,-22016.7678,4941.395334,94167.2434,499457.2415
96.0,2024-02-16 00:00:00+00:00,199420.6846,96.0,20.0,0.4838,-61227.9404,19.0,57.0,1.202,96612.7331,412161.2736,1.0,0.5162,-19515.1228,3148.403775,116127.8559,412161.2736
63.0,2024-02-17 00:00:00+00:00,99151.2908,63.0,13.0,0.4603,-61134.057,12.0,38.0,1.0383,57034.2365,215406.9579,1.0,0.5397,-2187.1941,3182.07051,59221.4306,215406.9579
68.0,2024-02-18 00:00:00+00:00,135736.5597,68.0,18.0,0.5268,-58672.2338,10.0,40.0,0.9851,61413.6784,257650.6555,1.0,0.4732,913.2609,4519.351972,60500.4175,257650.6555
96.0,2024-02-19 00:00:00+00:00,335942.0102,96.0,22.0,0.5494,-51570.8902,21.0,53.0,0.9505,141234.6859,611418.9939,1.0,0.4506,6992.3881,6464.941565,134242.2978,611418.9939
122.0,2024-02-20 00:00:00+00:00,494848.2446,122.0,19.0,0.6367,-64512.9203,24.0,79.0,1.8761,98158.7044,777166.6119,1.0,0.3633,-86000.9584,6906.462139,184159.6628,777166.6119
116.0,2024-02-21 00:00:00+00:00,422514.358,116.0,15.0,0.6763,-19500.6417,22.0,79.0,1.1567,93763.3248,624731.1051,1.0,0.3237,-14690.0976,5021.701982,108453.4224,624731.1051
97.0,2024-02-22 00:00:00+00:00,292272.5088,97.0,12.0,0.602,-19950.3283,19.0,66.0,1.2995,84035.4304,485507.944,1.0,0.398,-25164.5744,4708.962404,109200.0048,485507.944
94.0,2024-02-23 00:00:00+00:00,227300.161,94.0,11.0,0.578,-15748.5314,21.0,62.0,0.8874,87922.6504,393248.006,1.0,0.422,9897.4558,5045.92592,78025.1946,393248.006
67.0,2024-02-24 00:00:00+00:00,188971.6223,67.0,8.0,0.6593,-15752.4456,12.0,47.0,1.0464,47718.6295,286623.4751,1.0,0.3407,-2214.5939,4531.016568,49933.2234,286623.4751
77.0,2024-02-25 00:00:00+00:00,165201.6291,77.0,12.0,0.4555,-15179.1412,25.0,40.0,0.9513,101219.9092,362715.0559,1.0,0.5445,4926.3916,5968.009638,96293.5176,362715.0559
127.0,2024-02-26 00:00:00+00:00,372890.1816,127.0,17.0,0.616,-23430.5781,31.0,79.0,1.5589,90841.3102,605340.4716,1.0,0.384,-50767.6696,3665.622306,141608.9798,605340.4716
146.0,2024-02-27 00:00:00+00:00,349644.3319,146.0,30.0,0.4351,-23484.0575,33.0,83.0,1.4699,183801.7221,803623.0907,1.0,0.5649,-86375.3145,9689.266672,270177.0366,803623.0907
151.0,2024-02-28 00:00:00+00:00,517815.6201,151.0,19.0,0.6179,-29028.837,31.0,101.0,1.4011,133378.6638,838076.5016,1.0,0.3821,-53503.5539,6091.574014,186882.2177,838076.5016
150.0,2024-02-29 00:00:00+00:00,339360.8171,150.0,13.0,0.6234,-33053.5249,33.0,104.0,1.7033,75834.8984,544368.0037,1.0,0.3766,-53337.3898,2958.671005,129172.2882,544368.0037
118.0,2024-03-01 00:00:00+00:00,365460.8125,118.0,12.0,0.6723,-37722.4556,21.0,85.0,1.2933,77688.3252,543622.5224,1.0,0.3277,-22785.0595,4294.971215,100473.3847,543622.5224
87.0,2024-03-02 00:00:00+00:00,212244.6739,87.0,20.0,0.5873,-37068.9351,13.0,54.0,0.9688,75741.4186,361367.4614,1.0,0.4127,2360.0496,6184.361594,73381.3689,361367.4614
89.0,2024-03-03 00:00:00+00:00,156577.9396,97.0,12.0,0.4937,-39787.871,24.0,61.0,1.1926,73238.3973,309185.4919,0.9749,0.5063,-14106.1592,3343.169888,87344.5565,317160.8933
131.0,2024-03-04 00:00:00+00:00,298820.6546,131.0,24.0,0.5498,-31008.6209,23.0,84.0,0.9163,127697.0957,543527.7651,1.0,0.4502,10687.0811,3498.104804,117010.0147,543527.7651
169.0,2024-03-05 00:00:00+00:00,584421.0857,169.0,16.0,0.6219,-38496.3464,41.0,112.0,2.282,108261.1888,939732.8566,1.0,0.3781,-138789.3932,4686.288595,247050.582,939732.8566
148.0,2024-03-06 00:00:00+00:00,492028.1318,148.0,23.0,0.4983,-5253.9442,30.0,95.0,0.4687,337252.8143,987340.4991,1.0,0.5017,179193.2612,16571.003297,158059.553,987340.4991
123.0,2024-03-07 00:00:00+00:00,416340.8612,123.0,26.0,0.6121,1024.9999,24.0,73.0,1.0738,127211.304,680148.25,1.0,0.3879,-9384.7807,4623.52425,136596.0847,680148.25
143.0,2024-03-08 00:00:00+00:00,465278.3842,143.0,31.0,0.6394,4251.1912,32.0,80.0,1.0015,131115.3955,727710.8957,1.0,0.3606,-201.7204,10931.445493,131317.116,727710.8957
82.0,2024-03-09 00:00:00+00:00,201851.2262,82.0,19.0,0.5562,5955.36,16.0,47.0,0.837,87687.3575,362936.7101,1.0,0.4438,14289.2311,5237.250597,73398.1264,362936.7101
86.0,2024-03-10 00:00:00+00:00,150772.8217,86.0,18.0,0.4061,11406.9879,17.0,51.0,0.8033,122263.4507,371244.4872,1.0,0.5939,24055.236,4029.116576,98208.2147,371244.4872
125.0,2024-03-11 00:00:00+00:00,380115.3949,125.0,13.0,0.4958,-18733.0962,27.0,85.0,3.1513,93102.2856,766613.4733,1.0,0.5042,-200293.5073,13620.324058,293395.7929,766613.4733
122.0,2024-03-12 00:00:00+00:00,423522.9931,122.0,11.0,0.4989,-36109.4523,31.0,80.0,4.1578,82471.1102,848889.0999,1.0,0.5011,-260423.8864,14573.986313,342894.9966,848889.0999
108.0,2024-03-13 00:00:00+00:00,783653.7854,108.0,11.0,0.7659,-67087.5688,22.0,75.0,1.373,100959.6016,1023226.5424,1.0,0.2341,-37653.5539,26296.804113,138613.1555,1023226.5424
128.0,2024-03-14 00:00:00+00:00,424321.7154,128.0,8.0,0.6463,-79414.4079,29.0,91.0,2.4014,68269.5751,656533.5199,1.0,0.3537,-95672.6542,4521.771194,163942.2293,656533.5199
141.0,2024-03-15 00:00:00+00:00,368213.0299,141.0,19.0,0.5629,-83876.3246,35.0,87.0,1.247,127248.2888,654144.7453,1.0,0.4371,-31435.1378,3569.934355,158683.4266,654144.7453
95.0,2024-03-16 00:00:00+00:00,178910.9112,95.0,20.0,0.4378,-90250.4545,30.0,45.0,1.3042,99699.7747,408640.1386,1.0,0.5622,-30329.678,4562.213591,130029.4527,408640.1386
95.0,2024-03-17 00:00:00+00:00,273619.3393,95.0,6.0,0.667,-101080.7093,24.0,65.0,2.2198,42429.9295,410235.7456,1.0,0.333,-51756.5473,5632.15733,94186.4768,410235.7456
119.0,2024-03-18 00:00:00+00:00,397196.8472,119.0,20.0,0.5705,-77959.6068,31.0,68.0,1.2951,130278.4246,696199.4865,1.0,0.4295,-38445.7901,5000.077799,168724.2147,696199.4865
152.0,2024-03-19 00:00:00+00:00,411579.6411,152.0,12.0,0.5574,-55903.8501,45.0,95.0,1.9607,110369.2002,738351.6306,1.0,0.4426,-106033.5892,3665.576033,216402.7894,738351.6306
149.0,2024-03-20 00:00:00+00:00,461514.9864,149.0,18.0,0.5339,-56847.8919,33.0,98.0,1.2469,179287.4637,864351.7604,1.0,0.4661,-44261.8466,4185.838474,223549.3103,864351.7604
126.0,2024-03-21 00:00:00+00:00,276359.2724,126.0,18.0,0.5209,-50008.7355,33.0,75.0,1.4631,103206.0904,530570.0129,1.0,0.4791,-47798.5597,4174.451607,151004.6501,530570.0129
112.0,2024-03-22 00:00:00+00:00,264611.8262,112.0,10.0,0.5435,-61818.9428,27.0,75.0,3.1106,54063.7262,486845.867,1.0,0.4565,-114106.5885,3782.414348,168170.3146,486845.867
73.0,2024-03-23 00:00:00+00:00,132814.7738,73.0,11.0,0.4967,-56936.7973,15.0,47.0,0.9444,69201.1858,267371.8051,1.0,0.5033,3845.3404,3845.925789,65355.8454,267371.8051
71.0,2024-03-24 00:00:00+00:00,95705.3884,71.0,10.0,0.4481,-52948.4895,22.0,39.0,1.5069,47026.3706,213596.5223,1.0,0.5519,-23838.3927,3072.586354,70864.7633,213596.5223
116.0,2024-03-25 00:00:00+00:00,352757.9261,116.0,12.0,0.6109,-54949.5585,25.0,79.0,1.6091,86110.6289,577432.4574,1.0,0.3891,-52453.2735,4493.244445,138563.9024,577432.4574
184.0,2024-03-26 00:00:00+00:00,371133.8225,184.0,84.0,0.4444,-38182.4307,16.0,84.0,0.9523,237684.067,835165.6506,1.0,0.5556,11336.306,11396.842867,226347.761,835165.6506
122.0,2024-03-27 00:00:00+00:00,466842.0166,122.0,16.0,0.6023,-37922.702,27.0,79.0,1.3193,132912.2243,775110.211,1.0,0.3977,-42443.7458,6574.011497,175355.9701,775110.211
119.0,2024-03-28 00:00:00+00:00,305019.0246,119.0,13.0,0.6533,-32886.3199,23.0,83.0,1.168,74661.6019,466886.1134,1.0,0.3467,-12543.8849,3589.571456,87205.4868,466886.1134
92.0,2024-03-29 00:00:00+00:00,261365.0801,92.0,14.0,0.5952,-14223.5256,14.0,64.0,0.8298,97153.2363,439138.5816,1.0,0.4048,16532.9712,4786.49201,80620.2652,439138.5816
74.0,2024-03-30 00:00:00+00:00,157763.0749,74.0,6.0,0.584,-19991.0628,16.0,52.0,1.9633,37917.097,270124.6889,1.0,0.416,-36527.42,2962.057483,74444.517,270124.6889
72.0,2024-03-31 00:00:00+00:00,136660.839,72.0,9.0,0.5201,-18392.9569,16.0,47.0,1.2231,56715.5326,262743.5555,1.0,0.4799,-12651.6512,4211.759467,69367.1839,262743.5555
102.0,2024-04-01 00:00:00+00:00,356200.3721,102.0,10.0,0.6491,-19583.556,20.0,72.0,1.9226,65884.8735,548757.5866,1.0,0.3509,-60787.4675,6562.880497,126672.341,548757.5866
122.0,2024-04-02 00:00:00+00:00,351506.1263,122.0,13.0,0.5111,-27435.7327,32.0,77.0,1.2982,146292.5864,687720.2297,1.0,0.4889,-43628.9307,4710.934768,189921.517,687720.2297
99.0,2024-04-03 00:00:00+00:00,233153.7299,99.0,15.0,0.497,-27032.4888,27.0,57.0,1.4035,98190.7908,469156.3501,1.0,0.503,-39621.0386,4072.102751,137811.8294,469156.3501
98.0,2024-04-04 00:00:00+00:00,400416.2207,98.0,12.0,0.6603,-29827.9864,21.0,65.0,1.3694,86938.5908,606405.77,1.0,0.3397,-32112.3677,5682.073449,119050.9585,606405.77
95.0,2024-04-05 00:00:00+00:00,245477.1759,95.0,11.0,0.6422,-33757.0329,19.0,65.0,1.1744,62910.4051,382268.3409,1.0,0.3578,-10970.3546,4621.105986,73880.7598,382268.3409
69.0,2024-04-06 00:00:00+00:00,151617.4969,74.0,10.0,0.687,-31234.2904,14.0,50.0,1.7516,25102.5993,215691.0256,0.9773,0.313,-18868.2223,5997.191263,43970.8216,220690.9178
73.0,2024-04-07 00:00:00+00:00,144110.3978,78.0,16.0,0.4342,-37021.3592,15.0,47.0,1.7898,67305.5958,326887.746,0.9849,0.5658,-53161.133,10357.22748,120466.7289,331882.7225
