block_date,exchange_flow_share,tx_per_active_zscore_90d,eth_burned_delta_1d,block_fullness_delta_1d,median_gas_delta_1d,net_exchange_flow_ratio,median_gas_delta_7d,tx_per_active_delta_1d,whale_volume_ratio_delta_3d,smart_contract_ratio_delta_1d,whale_exchange_asymmetry,whale_exchange_flow_ratio,eth_burned_zscore_90d,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d
2020-02-29 00:00:00+00:00,0.079944,-0.3966,,-0.105717,-1.8004,0.007889,0.3177,-0.0093,0.059957,-0.013729,0.044008,0.003015,0.0,0.9006,0.804608,0.011838
2020-03-01 00:00:00+00:00,0.228229,0.3863,,0.009837,0.9394,0.059525,-1.6084,0.1017,0.006066,0.010199,0.246891,0.052213,0.0,0.1344,0.806253,0.001645
2020-03-02 00:00:00+00:00,0.172953,-0.9406,,0.027961,-0.4497,-0.007984,-1.1177,-0.1717,0.046181,0.017371,-0.065909,-0.010506,0.0,1.0597,0.838951,0.032698
2020-03-03 00:00:00+00:00,0.166231,0.6574,,0.0235,0.3584,0.009739,-0.6757,0.2041,0.000749,-0.012086,0.017531,0.002586,0.0,-0.1716,0.805357,-0.033594
2020-03-04 00:00:00+00:00,0.136143,-0.2078,,-0.04322,0.9613,0.014207,-1.4615,-0.1107,-0.000416,-0.004635,0.064845,0.007747,0.0,0.822,0.805837,0.00048
2020-03-05 00:00:00+00:00,0.156759,-0.3972,,0.056241,0.6471,-0.004895,0.1344,-0.0239,-0.018037,-0.002687,-0.080067,-0.011414,0.0,1.5411,0.820914,0.015077
2020-03-06 00:00:00+00:00,0.141963,-0.0445,,-0.005437,-0.4457,0.015706,0.2103,0.0456,0.02076,0.009262,0.080643,0.010323,0.0,0.8811,0.826117,0.005203
2020-03-07 00:00:00+00:00,0.134535,-0.01,,-0.073679,-0.212,0.004828,1.7987,0.0062,-0.037012,-0.002284,-0.017138,-0.002019,0.0,0.895,0.768825,-0.057293
2020-03-08 00:00:00+00:00,0.178368,1.2536,,0.083779,0.9342,0.019989,1.7935,0.1633,-0.095245,0.006156,0.005451,0.000792,0.0,0.5026,0.725669,-0.043155
2020-03-09 00:00:00+00:00,0.180644,1.4918,,0.11495,2.1603,0.012317,4.4035,0.0342,-0.072137,0.025308,0.005127,0.000782,0.0,1.3009,0.753981,0.028311
2020-03-10 00:00:00+00:00,0.169965,2.0942,,-0.058362,-2.824,0.000217,1.2211,0.087,0.063096,-0.000944,-0.056286,-0.00858,0.0,0.5961,0.831921,0.07794
2020-03-11 00:00:00+00:00,0.15633,1.0909,,-0.004458,1.202,-0.024783,1.4618,-0.1329,0.056086,-0.02559,-0.257546,-0.03478,0.0,0.6225,0.781755,-0.050166
2020-03-12 00:00:00+00:00,0.214975,1.7453,,0.112078,37.3336,-0.043366,38.1484,0.0911,0.016443,0.037181,-0.293571,-0.05275,0.0,1.4498,0.770424,-0.011332
2020-03-13 00:00:00+00:00,0.212512,1.0639,,-0.006924,-4.5543,-0.032497,34.0398,-0.0909,-0.085802,0.009158,-0.261285,-0.046475,0.0,2.495,0.746119,-0.024305
2020-03-14 00:00:00+00:00,0.13218,-0.0434,,-0.091298,-32.1763,0.01346,2.0755,-0.1472,-0.019656,-0.060432,0.011004,0.001176,0.0,0.7922,0.7621,0.015981
2020-03-15 00:00:00+00:00,0.178159,0.4827,,-0.002714,-1.7797,-0.004056,-0.6384,0.0705,-0.025578,0.00773,-0.136248,-0.020037,0.0,0.5266,0.744846,-0.017254
2020-03-16 00:00:00+00:00,0.195514,0.9083,,0.052069,12.7247,-0.005277,9.926,0.0548,0.013195,0.027127,-0.157143,-0.025505,0.0,2.1437,0.759314,0.014468
2020-03-17 00:00:00+00:00,0.140619,0.3344,,-0.020648,-9.9945,0.021638,2.7555,-0.0767,0.034011,-0.010185,0.094063,0.011167,0.0,1.3855,0.79611,0.036796
2020-03-18 00:00:00+00:00,0.161387,-1.4499,,-0.031218,-1.2348,-0.005239,0.3187,-0.2399,0.027529,-0.040836,-0.124858,-0.017137,0.0,0.549,0.772375,-0.023735
2020-03-19 00:00:00+00:00,0.259786,-2.5291,,0.037797,1.369,-0.022486,-35.6459,-0.1607,-0.001918,0.024281,-0.138297,-0.032014,0.0,1.812,0.757396,-0.014979
2020-03-20 00:00:00+00:00,0.16676,-1.6005,,0.001508,-0.663,-0.008113,-31.7546,0.1223,-0.044603,0.007587,-0.17683,-0.023928,0.0,1.9275,0.751507,-0.005889
2020-03-21 00:00:00+00:00,0.136441,-3.5224,,-0.031592,-1.8836,-0.004169,-1.4619,-0.3132,-0.004277,-0.081653,-0.110113,-0.012882,0.0,1.1561,0.768099,0.016592
2020-03-22 00:00:00+00:00,0.149451,-1.499,,-0.020837,0.6711,0.020764,0.9888,0.2986,0.014743,0.03087,0.067228,0.008459,0.0,1.1628,0.772139,0.004041
2020-03-23 00:00:00+00:00,0.171141,-1.245,,-0.007358,1.1262,-0.017057,-10.6096,0.035,0.035059,0.009457,-0.172259,-0.025817,0.0,1.8649,0.786566,0.014426
2020-03-24 00:00:00+00:00,0.328895,-1.0959,,0.008882,-0.5025,-0.007277,-1.1175,0.0189,0.093985,-0.004546,-0.042128,-0.013317,0.0,1.212,0.862084,0.075518
2020-03-25 00:00:00+00:00,0.196829,-0.2127,,0.002493,-0.1354,-0.0834,-0.0182,0.1308,0.036818,0.001087,-0.513286,-0.092336,0.0,0.6033,0.808957,-0.053126
2020-03-26 00:00:00+00:00,0.1513,-0.6472,,-0.010226,-1.5337,-0.031471,-2.9209,-0.0674,0.029112,0.013425,-0.275517,-0.037675,0.0,1.5781,0.815678,0.00672
2020-03-27 00:00:00+00:00,0.142878,-1.2656,,-0.042522,-0.1497,-0.025665,-2.4077,-0.0964,-0.06427,0.001932,-0.257979,-0.03312,0.0,0.9498,0.797813,-0.017864
2020-03-28 00:00:00+00:00,0.214726,0.1728,,0.00505,-0.9717,-0.009692,-1.4958,0.2151,-0.013143,0.013834,-0.101874,-0.01996,0.0,0.6442,0.795815,-0.001999
2020-03-29 00:00:00+00:00,0.14233,0.0541,,-0.074355,-0.6375,-0.002392,-2.8043,-0.0174,-0.030593,0.002706,-0.072545,-0.009079,0.0,-1.0281,0.785084,-0.01073
2020-03-30 00:00:00+00:00,0.185425,-0.0679,,0.099303,1.0512,-0.058272,-2.8793,-0.0203,-0.034336,-0.010874,-0.397925,-0.065964,0.0,0.6265,0.763478,-0.021607
2020-03-31 00:00:00+00:00,0.122723,1.0893,,0.020117,1.3802,-0.020161,-0.9966,0.17,0.029947,0.021397,-0.229723,-0.025486,0.0,0.5816,0.825761,0.062284
2020-04-01 00:00:00+00:00,0.18434,0.2759,,-0.002351,-0.4885,-0.044076,-1.3497,-0.1213,-0.020585,0.004638,-0.29559,-0.049835,0.0,0.3192,0.7645,-0.061262
2020-04-02 00:00:00+00:00,0.15909,0.197,,0.018713,1.4279,-0.037738,1.6119,-0.0122,-0.00743,0.007554,-0.322309,-0.044191,0.0,0.2523,0.756048,-0.008452
2020-04-03 00:00:00+00:00,0.158335,-0.0995,,-0.001405,-0.6897,-0.00512,1.072,-0.0449,-0.001744,-0.006651,-0.071297,-0.01044,0.0,0.8806,0.824018,0.06797
2020-04-04 00:00:00+00:00,0.084322,-0.1057,,-0.032471,-2.2256,0.014201,-0.1819,-0.002,0.017965,-0.031486,0.169294,0.013158,0.0,-0.0411,0.782464,-0.041554
2020-04-05 00:00:00+00:00,0.066569,0.2699,,-0.013351,-0.4291,-0.000845,0.0264,0.0533,0.025873,0.009966,-0.032409,-0.001917,0.0,-0.4582,0.781921,-0.000543
2020-04-06 00:00:00+00:00,0.100918,-0.1242,,0.085036,3.9759,0.00277,2.9511,-0.0594,-0.056146,0.026188,0.020632,0.001771,0.0,1.6454,0.767871,-0.01405
2020-04-07 00:00:00+00:00,0.11807,0.9213,,0.002791,-0.8415,0.005659,0.7294,0.1502,-0.044642,0.013632,0.037767,0.003865,0.0,0.7283,0.737822,-0.03005
2020-04-08 00:00:00+00:00,0.096773,-1.7489,,-0.009238,-1.8068,-0.035263,-0.5889,-0.3905,0.020015,-0.039191,-0.404323,-0.035877,0.0,2.7428,0.801936,0.064114
2020-04-09 00:00:00+00:00,0.102784,-0.5116,,-0.018756,0.6151,-0.058456,-1.4017,0.1786,0.01144,0.030656,-0.621683,-0.058332,0.0,0.9652,0.779311,-0.022625
2020-04-10 00:00:00+00:00,0.407031,0.4345,,0.006112,0.3279,-0.130613,-0.3841,0.1372,0.056364,0.020594,-0.313892,-0.121217,0.0,0.5624,0.794186,0.014875
2020-04-11 00:00:00+00:00,0.130185,0.1662,,-0.03555,-2.397,-0.014957,-0.5555,-0.0414,-0.048738,-0.002061,-0.118489,-0.014513,0.0,0.3984,0.753198,-0.040988
2020-04-12 00:00:00+00:00,0.074601,-0.781,,-0.002149,-0.3934,-0.012344,-0.5199,-0.1375,-0.021233,-0.042045,-0.181048,-0.012067,0.0,0.4361,0.758078,0.00488
2020-04-13 00:00:00+00:00,0.174989,-0.625,,0.029077,2.4842,-0.037506,-2.0116,0.0207,0.017862,0.01473,-0.228529,-0.038285,0.0,1.5962,0.812048,0.05397
2020-04-14 00:00:00+00:00,0.175089,-1.3045,,0.01242,0.1428,-0.054736,-1.0273,-0.1026,0.053871,-0.011369,-0.328685,-0.055413,0.0,3.074,0.807069,-0.004979
2020-04-15 00:00:00+00:00,0.087606,-0.3299,,-0.008309,-0.3263,0.013953,0.4532,0.1412,0.010117,0.000497,0.16185,0.012753,0.0,0.9676,0.768195,-0.038874
2020-04-16 00:00:00+00:00,0.092423,0.7249,,0.021546,2.4092,-0.016661,2.2473,0.1519,-0.082278,0.019779,-0.225528,-0.017242,0.0,1.2977,0.72977,-0.038425
2020-04-17 00:00:00+00:00,0.132386,-0.672,,-0.008802,-1.7059,-0.024478,0.2136,-0.2041,-0.001421,-0.014425,-0.196613,-0.024697,0.0,1.6729,0.805648,0.075878
2020-04-18 00:00:00+00:00,0.056585,-1.0223,,-0.002482,0.2281,0.013181,2.8387,-0.0539,0.005563,-0.017131,0.256047,0.012309,0.0,2.0128,0.773757,-0.031891
2020-04-19 00:00:00+00:00,0.074456,-0.9486,,-0.005986,-0.2392,-0.014238,2.9929,0.0077,0.051214,0.007445,-0.217164,-0.014562,0.0,1.6732,0.780984,0.007227
2020-04-20 00:00:00+00:00,0.070706,-0.4983,,0.034809,1.4797,0.013461,1.9884,0.0649,0.00747,0.021499,0.209076,0.012674,0.0,1.8571,0.813118,0.032134
2020-04-21 00:00:00+00:00,0.1191,-0.2297,,0.003134,0.2071,-0.051625,2.0527,0.039,0.037609,0.000345,-0.466924,-0.052674,0.0,1.975,0.811367,-0.001751
2020-04-22 00:00:00+00:00,0.217306,-0.3003,,-0.006713,-0.0069,-0.055281,2.3721,-0.0094,0.03113,0.002421,-0.261336,-0.054831,0.0,1.2807,0.812114,0.000748
2020-04-23 00:00:00+00:00,0.105674,-0.8795,,0.005558,-0.1134,-0.011952,-0.1505,-0.0866,-0.030722,0.002615,-0.122661,-0.011885,0.0,2.2403,0.782396,-0.029718
2020-04-24 00:00:00+00:00,0.06119,-0.9181,,0.000995,0.1219,0.017279,1.6772,-0.0063,0.082448,-0.00958,0.298256,0.01713,0.0,2.1408,0.893814,0.111418
2020-04-25 00:00:00+00:00,0.065433,-0.4329,,-0.018887,-1.3272,0.014149,0.1219,0.0681,-0.038639,-0.018581,0.245024,0.014204,0.0,1.3421,0.773475,-0.120339
2020-04-26 00:00:00+00:00,0.067529,0.0262,,0.003104,1.0059,0.014884,1.367,0.067,-0.00487,0.014953,0.232473,0.013844,0.0,0.9137,0.777526,0.004051
2020-04-27 00:00:00+00:00,0.069064,-0.2985,,0.015662,0.1976,0.009815,0.0848,-0.0481,-0.070184,0.017464,0.141682,0.008729,0.0,2.0695,0.82363,0.046104
2020-04-28 00:00:00+00:00,0.073434,-0.4336,,-0.005806,-0.6767,-0.009227,-0.799,-0.0211,-0.018448,-0.000859,-0.151806,-0.009863,0.0,1.2436,0.755028,-0.068602
2020-04-29 00:00:00+00:00,0.086338,-0.4566,,0.019151,5.1814,-0.008202,4.3894,-0.0056,-0.018158,0.009981,-0.095523,-0.007015,0.0,2.4863,0.759368,0.004341
2020-04-30 00:00:00+00:00,0.068313,-0.167,,0.026281,5.4379,0.002552,9.9407,0.0389,-0.043281,0.011981,0.046791,0.002655,0.0,2.3446,0.780349,0.020981
2020-05-01 00:00:00+00:00,0.070435,-1.0647,,-0.029776,-9.9644,0.020836,-0.1456,-0.1293,0.030912,-0.021817,0.321181,0.020129,0.0,1.8791,0.78594,0.005591
2020-05-02 00:00:00+00:00,0.083872,-1.5645,,-0.038034,-2.6061,-0.013825,-1.4245,-0.0759,0.059378,-0.021218,-0.167727,-0.013084,0.0,1.2419,0.818747,0.032807
2020-05-03 00:00:00+00:00,0.071161,-1.8509,,0.015852,1.504,0.026861,-0.9263,-0.0483,0.011282,-0.007535,0.416563,0.026361,0.0,1.3303,0.791631,-0.027116
2020-05-04 00:00:00+00:00,0.072142,-0.4421,,0.029031,1.4597,0.010247,0.3359,0.203,-0.035304,0.035899,0.128636,0.007673,0.0,0.9276,0.750636,-0.040995
2020-05-05 00:00:00+00:00,0.208846,-0.2256,,-0.010573,1.401,-0.010262,2.4135,0.0312,-0.023524,-0.001209,-0.069443,-0.013649,0.0,0.5733,0.795223,0.044587
2020-05-06 00:00:00+00:00,0.120586,-0.2567,,0.025927,2.6767,0.000627,-0.0912,-0.0043,0.02534,0.005083,-0.044961,-0.004883,0.0,1.4934,0.81697,0.021747
2020-05-07 00:00:00+00:00,0.184177,0.202,,0.010304,3.4673,-0.021447,-2.0617,0.0671,0.054974,0.037788,-0.151407,-0.025328,0.0,1.3791,0.805609,-0.011361
2020-05-08 00:00:00+00:00,0.137572,0.0344,,-0.00241,-1.0949,-0.01406,6.8078,-0.0232,0.013318,-0.028697,-0.157247,-0.019465,0.0,1.5124,0.808541,0.002931
2020-05-09 00:00:00+00:00,0.143904,-0.3584,,-0.003209,-2.9436,-0.003035,6.4703,-0.0537,-0.010648,-0.007534,-0.055546,-0.007347,0.0,2.4809,0.806322,-0.002219
2020-05-10 00:00:00+00:00,0.232618,-0.3075,,0.002721,6.6332,-0.024501,11.5995,0.0064,0.005224,0.008719,-0.151864,-0.032282,0.0,1.8191,0.810834,0.004512
2020-05-11 00:00:00+00:00,0.152946,-0.097,,0.000871,-2.2686,0.002412,7.8712,0.03,-0.002296,0.008514,-0.040054,-0.005521,0.0,1.4802,0.806245,-0.004589
2020-05-12 00:00:00+00:00,0.180854,0.6946,,-0.004233,3.5749,0.018098,10.0451,0.1145,0.036042,-0.02932,0.077261,0.013082,0.0,1.2843,0.842364,0.036119
2020-05-13 00:00:00+00:00,0.14248,1.6718,,0.005247,5.667,0.001124,13.0354,0.1448,0.012484,0.000406,-0.023166,-0.003063,0.0,1.2483,0.823318,-0.019046
2020-05-14 00:00:00+00:00,0.15483,0.5838,,-0.022659,7.1347,0.004749,16.7027,-0.1573,-0.010397,0.020169,0.001234,0.000175,0.0,1.555,0.795847,-0.02747
2020-05-15 00:00:00+00:00,0.098445,0.9013,,-0.004754,-7.9759,0.013287,9.8218,0.0471,-0.036085,-0.021525,0.096038,0.00821,0.0,2.2036,0.806279,0.010432
2020-05-16 00:00:00+00:00,0.12113,1.0154,,0.02467,-5.3837,0.006736,7.3817,0.0183,-0.042243,-0.02604,0.030831,0.003381,0.0,2.3622,0.781074,-0.025205
2020-05-17 00:00:00+00:00,0.126703,0.2089,,0.003042,0.3319,-0.005407,1.0803,-0.1157,-0.061322,0.037007,-0.086864,-0.009912,0.0,1.021,0.734525,-0.046549
2020-05-18 00:00:00+00:00,0.14172,0.1523,,0.001363,11.1791,-0.006377,14.528,-0.008,-0.01114,0.018248,-0.091564,-0.011832,0.0,1.2549,0.795139,0.060614
2020-05-19 00:00:00+00:00,0.140929,-0.5456,,0.002164,-3.229,0.010365,7.7241,-0.1018,0.001556,-0.012919,0.042736,0.005495,0.0,1.0215,0.78263,-0.012509
2020-05-20 00:00:00+00:00,0.157746,-0.0469,,0.00077,2.3708,-0.002733,4.4278,0.071,0.040557,0.004364,-0.064047,-0.009161,0.0,0.613,0.775082,-0.007548
2020-05-21 00:00:00+00:00,0.165774,-0.0168,,-0.005223,11.8052,0.00441,9.0983,0.0053,0.002901,0.007125,-0.012386,-0.001883,0.0,1.8475,0.79804,0.022958
2020-05-22 00:00:00+00:00,0.130954,0.3935,,0.007878,-11.2425,0.006081,5.8317,0.0614,0.023667,0.0021,0.003154,0.000374,0.0,1.8118,0.806296,0.008256
2020-05-23 00:00:00+00:00,0.086871,-0.4598,,0.002978,-13.2347,-0.005669,-2.0193,-0.1146,0.052616,-0.024307,-0.110669,-0.008755,0.0,1.4232,0.827698,0.021401
2020-05-24 00:00:00+00:00,0.141205,0.3906,,-0.002136,6.9873,0.050463,4.6361,0.1172,-0.018812,-0.001537,0.360352,0.046564,0.0,0.8318,0.779229,-0.048469
2020-05-25 00:00:00+00:00,0.128962,0.6791,,0.001233,8.7805,-0.002159,2.2376,0.0395,-0.011392,0.031823,-0.050351,-0.005959,0.0,1.5902,0.794905,0.015676
2020-05-26 00:00:00+00:00,0.158471,0.5023,,-0.001454,-0.8079,0.047524,4.6587,-0.0245,-0.00975,-0.02,0.29181,0.042936,0.0,1.3983,0.817948,0.023043
2020-05-27 00:00:00+00:00,0.127637,0.1902,,-0.004789,2.0583,-0.007702,4.3462,-0.0424,-0.030082,-0.008528,-0.117561,-0.013224,0.0,1.5141,0.749146,-0.068801
2020-05-28 00:00:00+00:00,0.159592,0.058,,0.006912,-0.9972,-0.004848,-8.4562,-0.0181,-0.010191,0.004261,-0.061342,-0.009045,0.0,1.7106,0.784714,0.035568
2020-05-29 00:00:00+00:00,0.125481,-0.885,,-0.004672,-1.8856,-0.02384,0.9007,-0.1295,-0.005119,0.000902,-0.235182,-0.027129,0.0,2.2473,0.812829,0.028115
2020-05-30 00:00:00+00:00,0.17145,-0.7613,,-0.000906,-1.7889,-0.010627,12.3464,0.0144,0.035915,0.005288,-0.09352,-0.014819,0.0,1.7306,0.785061,-0.027768
2020-05-31 00:00:00+00:00,0.143587,-0.4564,,0.004702,-6.4246,0.034836,-1.0655,0.0412,0.039207,0.001269,0.23063,0.030465,0.0,0.7698,0.823922,0.03886
2020-06-01 00:00:00+00:00,0.142879,-0.2328,,-0.016845,5.0312,0.001673,-4.8148,0.0285,-0.011243,0.01522,-0.022382,-0.002888,0.0,1.1486,0.801586,-0.022335
2020-06-02 00:00:00+00:00,0.104923,-0.914,,0.010891,2.7647,0.016298,-1.2422,-0.0942,0.06622,0.002769,0.126379,0.011933,0.0,2.7564,0.851281,0.049695
2020-06-03 00:00:00+00:00,0.140633,-0.7245,,0.001916,-5.9251,-0.0009,-9.2255,0.024,-0.051319,-0.01262,-0.04398,-0.005613,0.0,1.507,0.772602,-0.078679
2020-06-04 00:00:00+00:00,0.13768,-0.7929,,0.005997,2.8772,0.016469,-5.3511,-0.0115,-0.042098,-0.007165,0.087678,0.010843,0.0,1.896,0.759488,-0.013114
2020-06-05 00:00:00+00:00,0.206188,-0.3457,,0.001347,-0.7626,-0.099976,-4.2282,0.0594,-0.061762,-0.001222,-0.529352,-0.10336,0.0,1.6209,0.789519,0.030031
2020-06-06 00:00:00+00:00,0.121452,1.4671,,0.001497,1.6884,0.001651,-0.7509,0.2442,-0.013296,0.051073,-0.021532,-0.002368,0.0,1.2837,0.759306,-0.030213
2020-06-07 00:00:00+00:00,0.12626,2.3658,,-0.010569,7.686,0.022417,13.3596,0.1242,0.001908,0.026017,0.155469,0.017518,0.0,0.8764,0.761396,0.00209
2020-06-08 00:00:00+00:00,0.116646,-0.2217,,-0.002995,0.7292,0.00806,9.0577,-0.3549,0.01349,-0.045541,0.037303,0.00392,0.0,1.5556,0.803009,0.041613
2020-06-09 00:00:00+00:00,0.207582,-0.7073,,0.006382,-4.3589,0.068067,1.9341,-0.0654,0.016961,-0.000353,0.329183,0.063677,0.0,1.0871,0.776267,-0.026743
2020-06-10 00:00:00+00:00,0.098927,0.477,,0.003479,2.5117,0.005311,10.3709,0.1464,0.040986,0.000129,0.006651,0.000568,0.0,0.6356,0.802383,0.026116
2020-06-11 00:00:00+00:00,0.111727,0.1245,,0.001007,-1.6775,-0.011346,5.8162,-0.0464,-0.012906,-0.001892,-0.190556,-0.018253,0.0,1.241,0.790103,-0.01228
2020-06-12 00:00:00+00:00,0.153573,-1.5672,,-0.007473,-2.6456,0.028595,3.9333,-0.2092,0.007057,0.012899,0.170881,0.02412,0.0,1.028,0.783324,-0.006779
2020-06-13 00:00:00+00:00,0.109436,-1.5903,,0.000297,-6.5024,0.005122,-4.2575,-0.0075,-0.080116,-0.018697,0.018248,0.001756,0.0,0.3888,0.722267,-0.061058
2020-06-14 00:00:00+00:00,0.104394,-1.2613,,0.006232,-5.8541,0.011907,-17.7976,0.0377,-0.044843,-0.012866,0.081991,0.007452,0.0,-0.3528,0.74526,0.022994
2020-06-15 00:00:00+00:00,0.126414,-0.4479,,-0.000964,18.0154,0.014689,-0.5114,0.0963,0.040205,0.019399,0.081518,0.009348,0.0,0.8777,0.82353,0.078269
2020-06-16 00:00:00+00:00,0.119942,-0.4159,,0.002697,-1.2928,0.014575,2.5546,0.0042,0.051014,0.010824,0.086079,0.009105,0.0,0.5844,0.773281,-0.050249
2020-06-17 00:00:00+00:00,0.096482,-0.6607,,0.001209,1.9742,0.00842,2.0171,-0.0258,0.051071,-0.012915,0.047743,0.003964,0.0,0.7843,0.796331,0.02305
2020-06-18 00:00:00+00:00,0.119661,-1.476,,-0.002804,-3.5609,-0.002851,0.1337,-0.0972,-0.006837,0.019173,-0.062471,-0.006798,0.0,0.9955,0.816692,0.020361
2020-06-19 00:00:00+00:00,0.103278,-0.1773,,0.005459,1.3604,0.000444,4.1398,0.1593,0.050057,-0.000351,-0.046808,-0.004353,0.0,1.4372,0.823337,0.006645
2020-06-20 00:00:00+00:00,0.090337,-0.5955,,-0.007323,-9.9247,0.014429,0.7175,-0.0441,-0.056612,-0.001021,0.130168,0.010193,0.0,0.6053,0.739719,-0.083618
2020-06-21 00:00:00+00:00,0.065397,1.4163,,0.002651,-1.8568,0.006692,4.7149,0.2206,0.008337,0.008794,0.065271,0.003706,0.0,0.2359,0.825029,0.08531
2020-06-22 00:00:00+00:00,0.280828,1.6149,,-0.00384,12.7787,-0.008501,-0.5219,0.0265,-0.035248,0.024473,-0.050752,-0.013544,0.0,1.5346,0.78809,-0.03694
2020-06-23 00:00:00+00:00,0.083631,1.3224,,0.001195,6.412,-0.004882,7.1829,-0.0295,0.097871,0.012195,-0.120706,-0.008928,0.0,2.0586,0.837591,0.049501
2020-06-24 00:00:00+00:00,0.10125,1.3664,,0.003367,-0.9391,-0.01258,4.2696,0.0085,0.053833,-0.055267,-0.1805,-0.016717,0.0,1.1524,0.878862,0.041272
2020-06-25 00:00:00+00:00,0.047124,0.8684,,-0.002823,-2.3267,0.010328,5.5038,-0.0535,2.3e-05,-0.010215,0.150224,0.005738,0.0,0.6197,0.788113,-0.09075
2020-06-26 00:00:00+00:00,0.059239,0.1252,,0.005279,-5.8529,0.016025,-1.7095,-0.0837,0.026867,0.009472,0.239169,0.012423,0.0,1.7922,0.864458,0.076346
2020-06-27 00:00:00+00:00,0.105635,0.5214,,-0.00197,-2.3824,0.011631,5.8328,0.0439,-0.077679,-0.003821,0.052955,0.00502,0.0,0.9469,0.801184,-0.063274
2020-06-28 00:00:00+00:00,0.114016,-0.7119,,-0.001117,-0.9697,0.026198,6.7199,-0.1386,-0.023711,-0.013986,0.222606,0.022177,0.0,1.5632,0.764402,-0.036782
2020-06-29 00:00:00+00:00,0.125823,-2.3675,,0.001324,4.8762,0.011364,-1.1826,-0.1923,-0.081526,-0.011416,0.06139,0.007009,0.0,2.7309,0.782932,0.018531
2020-06-30 00:00:00+00:00,0.074963,-0.2627,,-0.002834,13.6125,0.00368,6.018,0.2351,0.023523,0.021721,0.018241,0.001205,0.0,2.2665,0.824707,0.041775
2020-07-01 00:00:00+00:00,0.158166,-0.8944,,0.005514,-6.2321,0.001588,0.725,-0.0729,0.016167,0.004198,-0.020406,-0.002969,0.0,2.2639,0.780569,-0.044139
2020-07-02 00:00:00+00:00,0.115274,-0.652,,-0.009389,-3.5937,0.000105,-0.5421,0.0256,-0.014788,0.004397,-0.057472,-0.005767,0.0,1.6843,0.768144,-0.012425
2020-07-03 00:00:00+00:00,0.1178,-0.0589,,0.003836,3.2868,0.024589,8.5976,0.0658,-0.044489,0.009903,0.183646,0.01935,0.0,1.5695,0.780218,0.012074
2020-07-04 00:00:00+00:00,0.090549,-1.5271,,0.005165,-14.1533,0.012227,-3.1732,-0.1688,-0.049655,-0.007901,0.098976,0.007518,0.0,0.9493,0.730914,-0.049305
2020-07-05 00:00:00+00:00,0.094717,-0.7278,,0.001491,-1.2601,0.002309,-3.4637,0.0886,-0.05176,-0.007184,-0.025893,-0.002093,0.0,0.2037,0.716384,-0.01453
2020-07-06 00:00:00+00:00,0.12271,0.3089,,-0.004698,10.2365,-0.007536,1.8967,0.1147,0.001952,0.003987,-0.117304,-0.012797,0.0,1.4304,0.782171,0.065787
2020-07-07 00:00:00+00:00,0.120618,-0.0847,,0.000172,0.9284,-0.010096,-10.7875,-0.0416,0.041971,0.011937,-0.136717,-0.014425,0.0,2.4005,0.772884,-0.009286
2020-07-08 00:00:00+00:00,0.101611,0.5097,,0.007171,9.7711,-0.004581,5.2157,0.0658,0.098194,0.004314,-0.119201,-0.010371,0.0,2.1532,0.814577,0.041693
2020-07-09 00:00:00+00:00,0.128891,0.2181,,-0.005299,-5.9414,0.005429,2.868,-0.0332,0.01144,-0.00878,0.004256,0.000488,0.0,1.5779,0.793611,-0.020966
2020-07-10 00:00:00+00:00,0.073305,0.6156,,0.001245,-6.8259,-0.005937,-7.2447,0.0429,-0.076839,-0.012188,-0.235838,-0.013278,0.0,1.788,0.696045,-0.097566
2020-07-11 00:00:00+00:00,0.122993,-0.9837,,-0.000254,-5.0304,0.02099,1.8781,-0.1746,-0.09418,-0.01319,0.150991,0.016294,0.0,1.1753,0.720398,0.024352
2020-07-12 00:00:00+00:00,0.132886,0.5619,,-0.005935,-2.999,0.009669,0.1393,0.1695,-0.073423,0.010968,0.021048,0.002426,0.0,0.2663,0.720188,-0.00021
2020-07-13 00:00:00+00:00,0.108582,0.8142,,0.004188,17.9985,0.000663,7.9013,0.0296,0.079625,0.021821,-0.069943,-0.006486,0.0,2.1814,0.77567,0.055482
2020-07-14 00:00:00+00:00,0.090787,-0.0081,,0.002376,-3.2638,0.022814,3.7091,-0.0893,0.054439,-0.016441,0.210658,0.015998,0.0,2.2862,0.774837,-0.000833
2020-07-15 00:00:00+00:00,0.095449,-0.7364,,0.001071,4.649,0.003608,-1.413,-0.081,0.001012,-0.007435,-0.078365,-0.005982,0.0,2.33,0.7212,-0.053637
2020-07-16 00:00:00+00:00,0.099586,0.6403,,-0.007399,4.3012,0.011758,8.8296,0.1495,-0.018228,0.000134,0.050153,0.004155,0.0,2.8954,0.757442,0.036242
2020-07-17 00:00:00+00:00,0.105709,1.3352,,-0.003008,5.9249,0.02299,21.5805,0.0784,-0.015322,-0.000993,0.182136,0.016521,0.0,2.4391,0.759515,0.002073
2020-07-18 00:00:00+00:00,0.111379,2.5694,,0.005645,-12.378,0.002991,14.2329,0.1478,-0.026798,-0.00298,-0.053576,-0.005021,0.0,1.4381,0.694402,-0.065113
2020-07-19 00:00:00+00:00,0.103913,1.8218,,0.007604,6.2318,-0.003398,23.4637,-0.0772,-0.008772,-0.021086,-0.123915,-0.01103,0.0,1.4707,0.74867,0.054268
