block_date,deposit_tx_count,deposit_withdrawal_ratio,exchange_volume_ratio,mega_whale_ratio,mega_whale_tx_count,mega_whale_volume_eth,net_flow_ma7,non_exchange_ratio,non_exchange_tx_count,non_exchange_volume_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_exchange_withdrawals_eth,whale_net_exchange_flow_eth,whale_tx_count,whale_volume_eth,withdrawal_tx_count,btc_price,eth_price,exchange_flow_share,tx_per_active_zscore_90d,eth_burned_delta_1d,block_fullness_delta_1d,median_gas_delta_1d,net_exchange_flow_ratio,median_gas_delta_7d,tx_per_active_delta_1d,whale_volume_ratio_delta_3d,smart_contract_ratio_delta_1d,whale_exchange_asymmetry,whale_exchange_flow_ratio,eth_burned_zscore_90d,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d,eth_ret_lag1,eth_ret_lag2,eth_ret_lag3,eth_ret_lag7,eth_vol7,eth_vol30,eth_rsi,btc_ret_lag1,btc_ret_lag2,btc_ret_lag3,btc_ret_lag7,btc_vol7,btc_vol30,btc_rsi,eth_btc_ratio,eth_btc_ratio_ma7,eth_btc_corr_30d,exchange_volume_zscore,rolling_vol_30,return_t2,threshold_t2,target_t2,y_long_t2,y_short_t2,btc_regime,vol_regime,regime,regime_code,dist_regime
2018-11-27 00:00:00+00:00,26,1.6262,0.2688,1.0,270,903415.4082,-163028.9721,0.7312,221,660577.383,3658.272238,150369.9004,92468.1248,-57901.7756,270,903415.4082,23,3780.307151769512,107.31744259434645,0.198442,2.843,0.0,0.035047,-1.9097,0.014637,-3.5218,0.1604,0.02509500000000009,-0.011556,0.014566,0.002363,0.0,1.4991286394056746,0.639521,-0.0010620000000000074,0.024288887283951528,-0.10343673574038204,-0.005875962755829255,-0.13403230403049207,0.058363949761980956,0.04314295803572758,5.197663529758557,0.02516489939289962,-0.11116726675266579,-0.007151293662285346,-0.13079902823626932,0.05844671829858585,0.03690103901177495,6.301871375112995,0.028388551058374335,0.029168116009584504,0.9574247141404607,0.0,0.04344264781060954,0.1044478573080875,0.038524326714132355,1,1,0,DOWN,HIGH,DOWN_HIGH,R5,True
2018-11-28 00:00:00+00:00,29,2.5762,0.2894,1.0,269,1219383.8721,-173104.3452,0.7106,220,866443.4177,12562.754811,254248.8588,98691.5956,-155557.2631,269,1219383.8721,20,4110.061523428999,117.33161343610398,0.216087,2.5205,0.0,0.034016,2.2824,-0.044856,0.828,-0.025,-0.024388999999999994,0.008813,-0.272127,-0.049803,0.0,1.7120055314436513,0.674717,-0.03364100000000003,-0.054896034042829535,0.024288887283951528,-0.10343673574038204,-0.04067256249015366,0.045561504876829945,0.04344264781060954,4.891770806930552,-0.041376924599134786,0.02516489939289962,-0.11116726675266579,-0.02352132510021335,0.04378711745242322,0.0370711942162158,5.920654440408015,0.028547410486988268,0.02890583985448079,0.9585941588949939,0.0,0.04789714782456509,-0.013337748394330416,0.038524326714132355,0,0,0,DOWN,HIGH,DOWN_HIGH,R3,False
2018-11-29 00:00:00+00:00,16,8.2211,0.5951,1.0,251,1786333.7206,-257084.2154,0.4049,204,723286.1056,54022.223804,947763.2225,115284.3925,-832478.83,251,1786333.7206,31,4257.003813860184,119.1328256838599,0.603965,2.3925,0.0,0.034898,1.5745,0.020878,3.3033,-0.0023,0.0004929999999999657,0.012999,0.019891,0.011527,0.0,1.6470757790392885,0.739118,0.035196000000000005,0.08921303305500196,-0.054896034042829535,0.024288887283951528,-0.005948511692215,0.06622945421983582,0.04789714782456509,16.195282054967393,0.08363273418804186,-0.041376924599134786,0.02516489939289962,-0.00040812472522791407,0.0613866300200274,0.04142084585106352,18.506315853527795,0.027985134825573986,0.028739681777368607,0.958834596793342,0.0,0.048276047226767815,-0.027602838968749235,0.038524326714132355,0,0,0,DOWN,HIGH,DOWN_HIGH,R5,True
2018-11-30 00:00:00+00:00,3,20.1212,0.0127,1.0,185,8322558.0254,-245090.1662,0.9873,181,8216952.0263,105857.870405,100606.0,4999.9991,-95606.0009,185,8322558.0254,1,4136.799097139542,115.77706403731392,0.027765,2.364,0.0,0.029139,4.3916,0.003092,6.9349,0.0108,0.06595600000000001,-0.025183,-0.009012,-0.000172,0.0,1.2610119248600085,0.926215,0.06440100000000004,0.015234824253085512,0.08921303305500196,-0.054896034042829535,-0.0820719590330736,0.06744168390431844,0.048276047226767815,20.413944577100054,0.03512758514863363,0.08363273418804186,-0.041376924599134786,-0.0474864460017339,0.06411751975012808,0.042407381839537704,26.304138657104062,0.027987113059797824,0.028516648978187936,0.9662911426610903,0.0,0.04819382140268981,0.015171814678842242,0.038524326714132355,0,0,0,DOWN,HIGH,DOWN_HIGH,R3,False
2018-12-01 00:00:00+00:00,0,20.1212,0.0,1.0,239,13406299.2118,-222552.3809,1.0,239,13406299.2118,165265.353517,0.0,0.0,0.0,239,13406299.2118,0,4115.319635778875,115.88939141054392,0.022627,1.907,0.0,-0.076221,-5.7895,-0.003543,2.7511,-0.0566,0.286694,0.008419,-0.227799,-0.004274,0.0,-0.06740704566293898,0.953044,0.18709699999999996,-0.028572572647415955,0.015234824253085512,0.08921303305500196,-0.005875962755829255,0.061588295586553425,0.04819382140268981,19.62945256841752,-0.02864325889995715,0.03512758514863363,0.08363273418804186,-0.007151293662285346,0.0626120961898077,0.04242001733036913,25.09014839720048,0.028160483672518048,0.0284373855106615,0.9634652228057633,0.0,0.04810360542174568,-0.03393971568161039,0.038524326714132355,0,0,0,DOWN,HIGH,DOWN_HIGH,R3,False
2018-12-02 00:00:00+00:00,15,1.3787,0.2065,0.9823,150,388433.5535,-195366.4719,0.7935,123,313759.1082,3752.694168,47338.787,34335.6417,-13003.1454,157,395433.5369,19,4181.855077003625,117.54700485310468,0.154241,1.285,0.0,-0.019293,-0.8449,0.013487,-0.4588,-0.084,0.278327,-0.010456,0.057731,0.007338,0.0,0.9961179982234654,0.63568,0.026828999999999992,0.0009697336786666933,-0.028572572647415955,0.015234824253085512,-0.10343673574038204,0.061703178167938806,0.04810360542174568,20.360076346303757,-0.005205816970057585,-0.02864325889995715,0.03512758514863363,-0.11116726675266579,0.06261223741854748,0.04229710563024138,25.195369014174943,0.02810881838050907,0.028377685893310717,0.9632538653861048,0.0,0.04812829925937309,-0.06449431740251338,0.038524326714132355,-1,0,1,DOWN,HIGH,DOWN_HIGH,R3,False
2018-12-03 00:00:00+00:00,22,1.7934,0.2193,1.0,202,670524.9187,-170901.9455,0.7807,160,523475.9482,4104.882781,94407.787,52641.1835,-41766.6036,202,670524.9187,20,3989.985891514341,112.02213640180064,0.172496,1.9212,0.0,0.034466,0.8848,0.017734,0.5892,0.0971,-0.10343800000000003,0.005234,0.064037,0.008825,0.0,-0.6678292977475124,0.626664,-0.317364,0.014202081000175521,0.0009697336786666933,-0.028572572647415955,0.024288887283951528,0.04526176775555561,0.04812829925937309,20.603288984405566,0.01603843953467982,-0.005205816970057585,-0.02864325889995715,0.02516489939289962,0.04213606995812121,0.04246313038689899,25.907136622186513,0.028075822683995576,0.02827892234807869,0.962592199661667,0.0,0.04835083624839837,-0.05003864066712023,0.038524326714132355,0,0,0,UP,HIGH,UP_HIGH,R1,False
2018-12-04 00:00:00+00:00,17,0.9859,0.1849,1.0,231,702860.476,-162498.0709,0.8151,189,572901.5688,3339.014595,64516.7801,65442.1271,925.3469,231,702860.476,25,3941.215348493999,110.20518842306944,0.146852,2.6906,0.0,0.000113,-0.189,0.019942,2.3099,0.1299,-0.299551,0.002911,0.09603,0.011154,0.0,0.23614501422512793,0.611445,-0.009016000000000024,-0.04814179668178594,0.014202081000175521,0.0009697336786666933,-0.054896034042829535,0.04919478971628406,0.04835083624839837,22.22330378926462,-0.04696725147933815,0.01603843953467982,-0.005205816970057585,-0.041376924599134786,0.046954628084170676,0.04283552951655589,26.541597361054585,0.027962234660732405,0.028179047738251018,0.9629092261139113,0.0,0.04789563777072618,-0.09758570898096104,0.038524326714132355,-1,0,1,FLAT,HIGH,FLAT_HIGH,R0,False
2018-12-05 00:00:00+00:00,24,2.9936,0.1679,1.0,244,1160764.9318,-154170.0941,0.8321,202,965927.7974,14933.136816,146049.2801,48787.8544,-97261.4256,244,1160764.9318,18,3846.9970004800703,106.55463491909782,0.160697,2.1416,0.0,0.030602,0.2122,-0.010361,0.2397,-0.0696,-0.341599,0.025912,-0.133056,-0.017166,0.0,0.8210917889073801,0.678339,-0.015218999999999983,-0.016352520720727463,-0.04814179668178594,0.014202081000175521,0.08921303305500196,0.044148258918434394,0.04789563777072618,27.15885016309079,-0.012298555104853311,-0.04696725147933815,0.01603843953467982,0.08363273418804186,0.04366941377262314,0.04270660505704586,33.037378656383495,0.027698133090772042,0.02811814539573074,0.9632123161219829,0.0,0.047213728101972066,-0.2009833780270046,0.038524326714132355,0,0,0,UP,HIGH,UP_HIGH,R1,False
2018-12-06 00:00:00+00:00,42,2.6264,0.2861,1.0,267,1353335.9776,-60056.1686,0.7139,202,966082.2169,5570.494401,280467.5563,106786.2044,-173681.352,267,1353335.9776,23,3741.738711310925,99.95881673468352,0.221259,2.2115,0.0,-0.02282,-0.2586,-0.054422,-1.5934,0.0218,0.042659,-0.000733,-0.318884,-0.058508,0.0,1.0842336981471443,0.684333,0.06689400000000001,-0.033686119946392784,-0.016352520720727463,-0.04814179668178594,0.015234824253085512,0.02464695530057962,0.047213728101972066,27.52172469765638,-0.024196295763141966,-0.012298555104853311,-0.04696725147933815,0.03512758514863363,0.027857756503701276,0.04255954853801926,32.99138798626812,0.02671453686290745,0.027996820053414133,0.9645001152932969,0.0,0.04704161528191188,-0.09860488925075218,0.038524326714132355,-1,0,1,DOWN,LOW,DOWN_LOW,R5,True
2018-12-07 00:00:00+00:00,69,3.384,0.3069,1.0,353,1664381.4117,-86084.6689,0.6931,253,1153517.0796,4710.393847,394334.9173,116529.4148,-277805.5025,353,1664381.4117,31,3380.423207758024,87.15380919623618,0.249528,0.757,0.0,-0.01736,0.1485,-0.041207,-5.8365,-0.2188,0.05766899999999997,-0.002301,-0.248277,-0.049088,0.0,1.5142783091306102,0.649291,0.005993999999999944,-0.06389958903456827,-0.033686119946392784,-0.016352520720727463,-0.028572572647415955,0.02715053355458648,0.04704161528191188,24.775859204233484,-0.027742444598025155,-0.024196295763141966,-0.012298555104853311,-0.02864325889995715,0.02016268882532517,0.04244261387499465,31.23075046769405,0.025781922510832195,0.02781530605874749,0.9675378490486836,0.0,0.05006520486128938,0.05923981566992037,0.038524326714132355,-1,0,1,DOWN,LOW,DOWN_LOW,R5,True
2018-12-08 00:00:00+00:00,39,4.2376,0.269,1.0,237,1016434.948,-110227.7853,0.731,181,743034.9041,5199.82383,221200.9293,52199.1146,-169001.8148,237,1016434.948,17,3401.1526777813524,90.57274855780769,0.230649,-0.5132,0.0,-0.033325,-3.8291,-0.048393,-3.8761,-0.1893,0.037845999999999935,0.008883,-0.258748,-0.052686,0.0,3.0277212444993444,0.709244,-0.03504200000000002,-0.13708378899243637,-0.06389958903456827,-0.033686119946392784,0.0009697336786666933,0.050457767378663046,0.05006520486128938,22.632338778281223,-0.10154948841543161,-0.027742444598025155,-0.024196295763141966,-0.005205816970057585,0.03760386430830814,0.04453010548071981,28.24904125164231,0.026630015509003936,0.02750027883746668,0.9652025873008387,0.0,0.05160739652763638,0.00790375954947468,0.038524326714132355,-1,0,1,DOWN,HIGH,DOWN_HIGH,R5,True
2018-12-09 00:00:00+00:00,32,3.6943,0.3023,1.0,209,944289.563,-131774.3783,0.6977,157,658847.442,7872.823376,224635.7087,60806.4123,-163829.2964,209,944289.563,20,3488.3093054551177,92.4727766935374,0.256528,0.029,0.0,-0.014506,-0.7714,-0.038842,-3.8027,0.0827,0.03090499999999996,-0.017659,-0.190394,-0.043932,0.0,0.8098787523398736,0.704436,0.059953000000000034,0.03847889974168418,-0.13708378899243637,-0.06389958903456827,0.014202081000175521,0.05715202996340582,0.05160739652763638,27.284860982973058,0.0061134859909635145,-0.10154948841543161,-0.027742444598025155,0.01603843953467982,0.03900706211852759,0.044723385454875426,29.38251251745922,0.0265093397964813,0.02728164052839324,0.9685179474712524,0.0,0.05236224082834331,-0.04354932358361106,0.038524326714132355,-1,0,1,DOWN,HIGH,DOWN_HIGH,R5,True
2018-12-10 00:00:00+00:00,22,2.6993,0.2747,1.0,214,824741.6404,-140672.8108,0.7253,167,598215.532,5527.047488,165290.8697,61235.2387,-104055.6309,214,824741.6404,25,3495.48180262452,91.29145026548387,0.190649,-0.2137,0.0,-0.010037,2.767,-0.002064,-1.9205,-0.0366,0.020102999999999982,-0.012518,-0.072613,-0.01176,0.0,0.2762915075828158,0.662109,-0.0048080000000000345,0.020760915928236187,0.03847889974168418,-0.13708378899243637,-0.04814179668178594,0.058142347493810115,0.05236224082834331,34.67993069989106,0.02530278209412745,0.0061134859909635145,-0.10154948841543161,-0.04696725147933815,0.04083413333551359,0.04551397034096589,39.92405308953005,0.026116986275522683,0.027053143587817845,0.9612914883680033,0.0,0.052104284924936836,-0.025552987718138638,0.038524326714132355,0,0,0,DOWN,HIGH,DOWN_HIGH,R5,True
2018-12-11 00:00:00+00:00,24,1.3422,0.1411,1.0,215,866534.7692,-143356.2786,0.8589,177,744291.4023,8684.522688,70051.1474,52192.2195,-17858.9279,215,866534.7692,14,3394.4091909154245,88.53207994643675,0.147646,1.373,0.0,0.013797,-0.3935,0.015986,-2.1249,0.2392,0.012817999999999996,-0.000168,0.05387,0.00615,0.0,0.3656019370919363,0.65285,-0.042327000000000004,-0.012857156378761506,0.020760915928236187,0.03847889974168418,-0.016352520720727463,0.058269150422980094,0.052104284924936836,31.141251510136655,0.002054041875017332,0.02530278209412745,0.0061134859909635145,-0.012298555104853311,0.0408235815098069,0.04557262146529833,36.88096406019422,0.026081734689906638,0.02677330981517886,0.9623978300908577,0.0,0.051920105526341666,0.0009363785506026059,0.038524326714132355,0,0,0,DOWN,HIGH,DOWN_HIGH,R3,False
2018-12-12 00:00:00+00:00,26,2.0603,0.2393,1.0,223,706141.6661,-137825.8121,0.7607,180,537153.4879,7009.520163,113768.1691,55220.0091,-58548.16,223,706141.6661,17,3413.1534436276265,88.98823331867862,0.164771,1.1889,0.0,-0.010513,0.0182,-0.003033,-2.319,-0.0235,-0.056393999999999944,-0.009476,-0.083532,-0.011145,0.0,0.3891237032556922,0.631471,-0.009258999999999906,-0.030692167204849557,-0.012857156378761506,0.020760915928236187,-0.033686119946392784,0.05799220702508355,0.051920105526341666,32.51132381797456,-0.029341498440435453,0.002054041875017332,0.02530278209412745,-0.024196295763141966,0.04087228050227508,0.04548097583497601,37.880208657310945,0.02607214553591784,0.02650466696220375,0.962219382478195,0.0,0.05199525139244253,-0.04185308555424131,0.038524326714132355,-1,0,1,DOWN,HIGH,DOWN_HIGH,R3,False
2018-12-13 00:00:00+00:00,16,0.2216,0.4723,1.0,243,1245070.2013,-59486.0622,0.5277,198,656998.3503,13398.114987,106687.4771,481384.3739,374696.8968,243,1245070.2013,29,3384.116426709352,88.615018311932,0.288563,1.9727,0.0,0.012922,2.0018,0.138575,-0.0585,0.1286,-0.07296499999999995,0.000871,0.523324,0.134101,0.0,0.531968998163429,0.691321,-0.021379000000000037,0.005139179486710917,-0.030692167204849557,-0.012857156378761506,-0.06389958903456827,0.05955950958981964,0.05199525139244253,20.3371510991294,0.0055069049198076155,-0.029341498440435453,0.002054041875017332,-0.027742444598025155,0.04205084831137921,0.045533302024160435,24.623390098032857,0.026185570216359106,0.026272383025796008,0.9616969507282928,0.0,0.05209276607765937,-0.057918785504959665,0.03894222769594837,-1,0,1,DOWN,HIGH,DOWN_HIGH,R3,False
2018-12-14 00:00:00+00:00,35,1.6035,0.3141,1.0,241,994612.3859,-30144.1679,0.6859,179,682243.1311,4802.627137,192390.7485,119978.5064,-72412.2421,241,994612.3859,27,3267.6482467041296,85.34066461131134,0.224442,1.8541,0.0,-0.011944,-0.937,-0.003513,-1.1441,-0.0098,0.029212000000000016,-0.002252,-0.04288,-0.008144,0.0,0.8929361408709494,0.668346,0.05984999999999996,-0.004202800936108311,0.005139179486710917,-0.030692167204849557,-0.13708378899243637,0.057419738773892046,0.05209276607765937,17.482183556116823,-0.008543781284139313,0.0055069049198076155,-0.029341498440435453,-0.10154948841543161,0.041866244602239096,0.04549805978021688,16.204712414479857,0.026116845562367087,0.026196816362003387,0.9617793034491144,0.0,0.05184793805378804,0.004881402625677513,0.0396592653852916,-1,0,1,DOWN,HIGH,DOWN_HIGH,R5,True
2018-12-15 00:00:00+00:00,15,1.0072,0.3205,1.0,173,502191.8044,-6083.398,0.6795,139,341260.2489,4311.968238,80753.9905,80177.565,-576.4255,173,502191.8044,19,3209.803323707501,83.6283489305048,0.201925,0.9178,0.0,0.010221,-3.1277,0.022412,-0.4427,-0.1439,0.015495999999999954,0.015478,0.117083,0.01953,0.0,0.8360357737305771,0.614714,-0.022974999999999968,-0.037650284618133,-0.004202800936108311,0.005139179486710917,0.03847889974168418,0.027133727549908972,0.05184793805378804,17.14024776251803,-0.03502231065091826,-0.008543781284139313,0.0055069049198076155,0.0061134859909635145,0.021245255775706188,0.04546954838414336,15.90585219395031,0.026054041477503804,0.02624466251222266,0.9611596438635964,0.0,0.050003449156711066,0.056639799770182436,0.04068448130661847,-1,0,1,FLAT,LOW,FLAT_LOW,R5,True
2018-12-16 00:00:00+00:00,17,1.1821,0.286,1.0,171,543760.4227,15467.0104,0.714,139,388267.1777,5828.889239,84234.8411,71258.4038,-12976.4373,171,543760.4227,15,3243.635214984457,85.75826516462241,0.176588,-0.1821,0.0,-0.00253,-1.0995,-0.008485,-0.7707,-0.1727,-0.016757000000000022,0.051638,-0.087258,-0.013026,0.0,-0.4742869669376491,0.644816,-0.05363200000000001,-0.020268500886826663,-0.037650284618133,-0.004202800936108311,0.020760915928236187,0.02041938333546008,0.050003449156711066,16.255380083992023,-0.01786087016537675,-0.03502231065091826,-0.008543781284139313,0.02530278209412745,0.02111584923997618,0.04344729862135004,15.34443521595847,0.026438936403344406,0.026162380507722634,0.9613196809169658,0.0,0.050667083421107824,0.08769687870226645,0.04276085415481922,1,1,0,DOWN,LOW,DOWN_LOW,R4,False
2018-12-17 00:00:00+00:00,46,2.3891,0.2243,1.0,230,1161961.5627,15074.7513,0.7757,165,901389.575,7050.944265,183686.7162,76885.2715,-106801.4447,230,1161961.5627,19,3348.371467443482,88.50175341515758,0.199566,1.2211,0.0,0.023754,3.4002,-0.022555,-0.1375,0.2246,-0.04650500000000002,-0.059176,-0.172331,-0.028112,0.0,-0.5122575118401335,0.67712,0.030101999999999962,0.025149903512504176,-0.020268500886826663,-0.037650284618133,-0.012857156378761506,0.021604358134515816,0.050667083421107824,18.10992841232374,0.01048501539683187,-0.01786087016537675,-0.03502231065091826,0.002054041875017332,0.017646833850633654,0.04364865026660444,14.012569500124002,0.026431282871589405,0.02615232288013165,0.9584266926122598,0.0,0.05168992856708194,0.14684113431444967,0.043247849456936265,1,1,0,DOWN,LOW,DOWN_LOW,R4,False
2018-12-18 00:00:00+00:00,44,3.3852,0.2581,1.0,266,1138895.3742,-5214.0331,0.7419,203,844956.8893,6178.82914,226909.4519,67029.033,-159880.4189,266,1138895.3742,19,3510.220465943025,93.61862482507098,0.211896,1.5883,0.0,0.014031,1.1051,-0.028285,1.3611,0.0629,0.00877400000000006,-0.002732,-0.208051,-0.03615,0.0,0.6084881177262748,0.667446,0.03230400000000011,0.031489896257678264,0.025149903512504176,-0.020268500886826663,-0.030692167204849557,0.026773672433632413,0.05168992856708194,25.333017504491323,0.031779417727928444,0.01048501539683187,-0.01786087016537675,-0.029341498440435453,0.02368395409840291,0.044565479351498544,24.050442585266623,0.026670297701634597,0.026197222393855468,0.9573538846606947,0.0,0.053317601352861725,0.12765822008528283,0.04470228642556536,1,1,0,DOWN,LOW,DOWN_LOW,R5,True
2018-12-19 00:00:00+00:00,49,1.919,0.2429,1.0,300,1724744.6369,-15693.8009,0.7571,215,1305764.735,7447.963838,275443.2184,143536.6835,-131906.5349,300,1724744.6369,36,3748.4785422609752,102.5000717658362,0.212212,1.2881,0.0,0.00622,0.4034,-0.00649,1.7463,-0.0432,0.052732,-0.002257,-0.102485,-0.017974,0.0,1.2745705360846145,0.708867,-0.009674000000000071,0.056206982444588174,0.031489896257678264,0.025149903512504176,0.005139179486710917,0.0321712972958138,0.053317601352861725,34.242147555581624,0.04720474779867994,0.031779417727928444,0.01048501539683187,0.0055069049198076155,0.028390897375903026,0.04583860474766189,34.46346447044496,0.027344446716243195,0.02628130282410232,0.9596416370584202,0.0,0.054996666791414794,0.08988763375697471,0.047101854768932944,1,1,0,FLAT,LOW,FLAT_LOW,R5,True
2018-12-20 00:00:00+00:00,27,1.6405,0.2306,1.0,311,1961719.1745,-84900.1787,0.7694,258,1509285.5409,13007.787553,281090.6906,171342.943,-109747.7476,311,1961719.1745,26,3903.093521962482,106.36616911988278,0.200989,1.3107,0.0,0.005686,0.263,-0.00859,0.0075,0.0084,0.06405100000000008,0.006748,-0.112765,-0.018546,0.0,1.8689361979527943,0.704956,0.04142100000000004,0.0906341518698615,0.056206982444588174,0.031489896257678264,-0.004202800936108311,0.044701393133677395,0.054996666791414794,46.62372497075183,0.06567118927587745,0.04720474779867994,0.031779417727928444,-0.008543781284139313,0.036571457384716406,0.04731024042568206,46.86815679179868,0.027251760307911273,0.026463060135577372,0.9619087860193899,0.0,0.05094302577189401,0.031477144169714165,0.04745239648603601,0,0,0,UP,HIGH,UP_HIGH,R5,True
2018-12-21 00:00:00+00:00,27,4.105,0.403,1.0,243,2273247.8665,-154153.3617,0.597,188,1357171.9871,26593.967716,736630.2012,179445.6783,-557184.5229,243,2273247.8665,28,3975.005033870235,112.14034110731652,0.338373,1.6002,0.0,-0.007924,-0.0553,-0.050106,0.8892,0.0546,0.027835999999999972,-0.001595,-0.187861,-0.058642,0.0,2.029515861783825,0.747605,-0.003910999999999998,0.03702406821542132,0.0906341518698615,0.056206982444588174,-0.037650284618133,0.043654917429632345,0.05094302577189401,55.67247140138063,0.040419413878702105,0.06567118927587745,0.04720474779867994,-0.03502231065091826,0.03635948892885618,0.042506783849866996,54.94536243160133,0.02821137084149347,0.02661537300579911,0.9662286529845772,0.0,0.05180858380445367,0.12340977551687914,0.0478961662895698,1,1,0,UP,HIGH,UP_HIGH,R5,True
2018-12-22 00:00:00+00:00,18,2.212,0.1684,0.9711,151,884392.3574,-162335.7699,0.8316,137,757415.6995,8637.559266,105588.7697,47735.4864,-57853.2833,178,910739.9555,23,3854.010263119273,109.767523991988,0.148078,1.2122,0.0,-0.047829,-1.2434,-0.003608,2.7735,-0.0597,0.08015899999999998,0.011967,-0.074843,-0.009353,0.0,0.7439168645349025,0.686003,0.04264899999999994,0.052863565541553394,0.03702406821542132,0.0906341518698615,-0.020268500886826663,0.03395891939272751,0.05180858380445367,77.19751860210833,0.018256565018126045,0.040419413878702105,0.06567118927587745,-0.01786087016537675,0.027268403629422303,0.042590438231658964,73.58018200683905,0.028481378226311936,0.026914590902817163,0.9622131350855572,0.0,0.05188330731039087,0.2724407226396083,0.0479694079835783,1,1,0,UP,HIGH,UP_HIGH,R1,False
2018-12-23 00:00:00+00:00,26,2.478,0.2142,1.0,249,872162.9398,-171825.7326,0.7858,201,685302.4218,5831.99121,133133.347,53727.1711,-79406.1759,249,872162.9398,22,3972.59572197263,126.8697421819071,0.189758,0.7918,0.0,0.016527,0.9953,0.005679,4.8684,-0.0676,-0.022863999999999995,0.000879,-0.036249,-0.005412,0.0,-0.4777644822987713,0.636864,-0.061601999999999935,-0.02138642137183923,0.052863565541553394,0.03702406821542132,0.025149903512504176,0.034285243068153476,0.05188330731039087,71.5326165358717,-0.030911781520778694,0.018256565018126045,0.040419413878702105,0.01048501539683187,0.031102720326593485,0.04285497817709753,66.96706013727388,0.03193623289683973,0.027261353295504043,0.9568921295104378,0.0,0.05681034809694207,0.0053038774777834224,0.048112248264915274,0,0,0,UP,HIGH,UP_HIGH,R1,False
2018-12-24 00:00:00+00:00,43,3.975,0.3075,1.0,305,1286931.5085,-190374.3973,0.6925,230,891204.2078,7405.550766,316184.6992,79542.6015,-236642.0977,305,1286931.5085,32,4114.344018621609,144.1429382173511,0.264541,1.108,0.0,0.025703,0.1536,-0.017225,1.6218,0.0562,-0.06809200000000004,-0.006887,-0.13614,-0.030155,0.0,0.836380278384344,0.667024,-0.049139000000000044,0.14479619688871836,-0.02138642137183923,0.052863565541553394,0.031489896257678264,0.051710151781122204,0.05681034809694207,77.72335922561258,0.030305482325480373,-0.030911781520778694,0.018256565018126045,0.031779417727928444,0.030333846840905437,0.04257467704688274,67.40966930395243,0.03503424545078317,0.028046681366003374,0.9556309614451635,0.0,0.06131182403213549,-0.11244135845467906,0.048151232009533945,0,0,0,UP,HIGH,UP_HIGH,R1,False
2018-12-25 00:00:00+00:00,30,3.5014,0.2573,1.0,231,683498.7615,-181495.7353,0.7427,185,507629.6887,3622.841493,136799.4288,39069.644,-97729.7848,231,683498.7615,16,3769.575131309664,127.5444314029138,0.205001,0.6649,0.0,0.010209,-0.4908,-0.031949,0.0258,-0.0736,-0.08058100000000001,0.022494,-0.225111,-0.038146,0.0,1.8361758822880856,0.641719,0.030159999999999965,0.12764452575088994,0.14479619688871836,-0.02138642137183923,0.056206982444588174,0.05666454408364453,0.06131182403213549,83.33205837591754,0.03505969388628479,0.030305482325480373,-0.030911781520778694,0.04720474779867994,0.03040989105166202,0.043120960228592436,70.05668710707208,0.03383522730281835,0.02927567602017391,0.9020219644221338,0.0,0.062553172372545,-0.03555146823946077,0.04822260044111711,0,0,0,UP,HIGH,UP_HIGH,R1,False
2018-12-26 00:00:00+00:00,19,2.4156,0.2251,1.0,186,628734.8254,-171029.5136,0.7749,149,487237.8497,4559.572316,100069.9795,41426.9962,-58642.9834,186,628734.8254,18,3763.7326007677607,128.8133007849883,0.187286,0.8716,0.0,-0.018692,-0.7286,0.003842,-1.1062,0.0381,-0.04428399999999999,-0.050738,-0.047563,-0.007391,0.0,0.447970288445339,0.647934,-0.02530499999999991,-0.12234064827310652,0.12764452575088994,0.14479619688871836,0.0906341518698615,0.09255865514901299,0.062553172372545,73.50033229902493,-0.08751711133516454,0.03505969388628479,0.030305482325480373,0.06567118927587745,0.052147577990095256,0.04121971013041541,61.28337780690403,0.03422488110837411,0.03029923739177159,0.8850035228050047,0.0,0.062453157889428415,-0.06367933518732485,0.04830222338433851,-1,0,1,UP,HIGH,UP_HIGH,R1,False
2018-12-27 00:00:00+00:00,27,2.2559,0.2105,1.0,221,1062815.8698,-167681.2792,0.7895,169,839056.9421,12011.74792,155034.5171,68724.4106,-86310.1065,221,1062815.8698,25,3716.841142472527,123.08969499845972,0.200215,0.2675,0.0,-0.023997,-0.371,-0.012284,-1.7401,-0.1002,0.011070000000000024,-0.003564,-0.121013,-0.020734,0.0,-0.4049207972477202,0.70319,0.0062149999999999705,0.009899289818427458,-0.12234064827310652,0.12764452575088994,0.03702406821542132,0.0908185741423531,0.062453157889428415,73.66172974493415,-0.0015511198854758791,-0.08751711133516454,0.03505969388628479,0.040419413878702105,0.046060591325893074,0.040930670840863895,60.614089229004946,0.03311674894896844,0.03128215659064743,0.8950034900847261,0.0,0.06216783120279365,0.09537215465713446,0.048929250766307816,1,1,0,FLAT,HIGH,FLAT_HIGH,R5,True
