deposit_tx_count,net_flow_ma7,non_exchange_ratio,std_whale_tx_size_eth,deposit_withdrawal_ratio,exchange_volume_ratio,withdrawal_tx_count,whale_net_exchange_flow_eth,whale_tx_count,block_date,mega_whale_volume_eth,non_exchange_volume_eth,whale_exchange_withdrawals_eth,whale_volume_eth,mega_whale_tx_count,non_exchange_tx_count,whale_exchange_deposits_eth,mega_whale_ratio,btc_price,eth_price,whale_volume_ratio_delta_1d,net_exchange_flow_ratio,eth_burned_zscore_90d,tx_per_active_delta_1d,smart_contract_ratio_delta_1d,whale_tx_zscore_90d,whale_volume_ratio,whale_exchange_asymmetry,median_gas_delta_7d,tx_per_active_zscore_90d,whale_volume_ratio_delta_3d,exchange_flow_share,median_gas_delta_1d,whale_exchange_flow_ratio,eth_burned_delta_1d,block_fullness_delta_1d,eth_funding_rate_8h,eth_ret_lag1,eth_ret_lag2,eth_ret_lag3,eth_ret_lag7,eth_vol7,eth_vol30,eth_rsi,btc_ret_lag1,btc_ret_lag2,btc_ret_lag3,btc_ret_lag7,btc_vol7,btc_vol30,btc_rsi,eth_btc_ratio,eth_btc_ratio_ma7,eth_btc_corr_30d,vol_ratio
8.0,-130886.0505,0.9109,12244.322833,2.5157,0.0891,10.0,-50815.3542,200.0,2020-11-27 00:00:00+00:00,1322487.4525,1204620.7723,33525.663,1322487.4525,200.0,182.0,84341.0172,1.0,16983.959291906354,514.4441774425372,-0.020818000000000003,0.005761,0.0,-0.3277,-0.009108,1.107270552275022,0.793648,-0.018669,-26.0293,-1.3336,0.0043320000000000025,0.091492,-60.7814,-0.001468,,0.005507,6.405e-05,-0.1280168052713334,-0.02723207343953184,0.03631055868670171,0.04650310614849092,0.06931719351959599,0.037864970174926314,62.439148358218944,-0.08765532665523026,0.011246119568678393,0.020725107033878937,0.025744595901145337,0.039914519594401614,0.027297794787870647,63.38365684865143,0.0302900029728459,0.029990456967350736,0.44189586178228774,1.830641703911784
11.0,-128245.4088,0.7516,4822.985516,2.89,0.2484,11.0,-61866.8228,154.0,2020-11-28 00:00:00+00:00,512645.1559,385312.1239,32733.1046,512645.1559,154.0,132.0,94599.9274,1.0,17299.424250199634,525.1784552422159,0.07519200000000004,-0.004659,0.0,-0.039,-0.00311,-0.542668846696546,0.728479,-0.12874,-31.6835,-1.4784,0.038111000000000006,0.139806,-12.7671,-0.015661,,-0.001785,6.405e-05,-0.011194805024557553,-0.1280168052713334,-0.02723207343953184,0.05038928011433947,0.06811125426126598,0.037844174254323515,59.8936793496432,-0.02525502236713013,-0.08765532665523026,0.011246119568678393,0.02116331635987685,0.03833831789205756,0.028001348669232786,56.22495883581549,0.030358146470461606,0.03043726017132414,0.7047913769040526,1.799781752497469
8.0,-89485.4142,0.8481,13681.157788,2.2618,0.1519,12.0,-41706.6608,139.0,2020-11-29 00:00:00+00:00,709734.5642,601921.2586,33053.3224,709734.5642,139.0,119.0,74759.9832,1.0,17970.338713111592,549.0061889358786,-0.06516900000000003,0.000603,0.0,-0.1695,-0.020926,-1.1088201464421443,0.78348,-0.063232,-37.5555,-2.097,-0.010794999999999999,0.115498,-2.7654,-0.006546,,-0.001163,6.405e-05,0.02065106884703342,-0.011194805024557553,-0.1280168052713334,0.04337117129597013,0.06568647440699883,0.03764061347417953,62.265091263359786,0.01840389306616912,-0.02525502236713013,-0.08765532665523026,-0.01685395205070432,0.03796905339389212,0.02786259301216914,61.06242963226057,0.03055068675668926,0.03077871800929351,0.7088347894480904,1.7450957448410882
10.0,-77710.9048,0.8528,4372.822974,1.9446,0.1472,18.0,-52260.8933,243.0,2020-11-30 00:00:00+00:00,1106991.1697,944079.8364,55325.22,1106991.1697,243.0,215.0,107586.1133,1.0,18844.63471738021,592.0771422302272,0.05500099999999997,0.010704,0.0,0.467,0.030815,-1.2890527462954804,0.763735,0.047067,-7.5954,-0.2227,0.06502399999999997,0.115472,38.6592,0.004752,,0.002222,6.405e-05,0.044371594972464456,0.02065106884703342,-0.011194805024557553,0.07078277950346488,0.06579587004536865,0.037800461297279694,67.48288118894632,0.03804932881295324,0.01840389306616912,-0.02525502236713013,0.002055088573412251,0.0420239583901336,0.028371290629727104,65.23287786728096,0.03141887073481773,0.030899663423930634,0.7057307851334713,1.7406102409153308
12.0,-49586.2741,0.7915,7705.519295,0.9138,0.2085,13.0,15828.0555,303.0,2020-12-01 00:00:00+00:00,1686323.1691,1334727.1394,183712.0426,1686323.1691,303.0,278.0,167883.9871,1.0,19278.72500257139,601.9436732179375,-0.0197449999999999,0.043833,0.0,-0.0657,-0.005338,0.12977051201186365,0.770978,0.254725,-16.0133,-0.4721,-0.029912999999999967,0.156292,18.9177,0.035541,,-0.001834,6.405e-05,0.0755272196627721,0.044371594972464456,0.02065106884703342,0.03631055868670171,0.06665562406517342,0.039532482049790735,71.47848614649702,0.047505693573795596,0.03804932881295324,0.01840389306616912,0.020725107033878937,0.046268819206732266,0.029126028635415278,67.42723611150603,0.031223209685165926,0.030842737872217554,0.7202260193950715,1.6860976242579806
8.0,-49517.7981,0.842,5383.233769,2.8786,0.158,15.0,-68065.4621,210.0,2020-12-02 00:00:00+00:00,889235.0846,748705.834,36231.8942,889235.0846,210.0,187.0,104297.3564,1.0,18946.77100116312,592.7284327347054,0.0072429999999999994,-0.006521,0.0,-0.022,-0.0012,1.097208909991298,0.740721,-0.143014,-19.376,-0.546,0.042499000000000065,0.108869,-40.6223,-0.013729,,-0.000167,6.405e-05,0.016526940632073148,0.0755272196627721,0.044371594972464456,-0.02723207343953184,0.06533947717925571,0.03948719377927697,70.76597057875172,0.022773913422255508,0.047505693573795596,0.03804932881295324,0.011246119568678393,0.04640378581238317,0.029154576319239074,65.82164485051014,0.03128387590150947,0.030686464708350816,0.741568130845816,1.654700446541889
9.0,-44870.9295,0.8256,5997.450201,2.0056,0.1744,17.0,-55209.369,194.0,2020-12-03 00:00:00+00:00,946430.1449,781416.6564,54902.0597,946430.1449,194.0,168.0,110111.4288,1.0,19265.854897206376,605.2229051151887,-0.03025700000000009,0.009465,0.0,0.0395,-0.003208,-0.3199364332898103,0.753531,0.018677,-55.5515,-0.3722,-0.04275899999999999,0.129666,3.8079,0.002178,,-0.002719,6.405e-05,-0.015427535659914216,0.016526940632073148,0.0755272196627721,-0.1280168052713334,0.06470908206880449,0.03983736916069529,68.12003186259363,-0.017368635131203437,0.022773913422255508,0.047505693573795596,-0.08765532665523026,0.04687401950994261,0.029318538132979084,58.04879263735422,0.03141427714183337,0.030713127356749328,0.7394485672000819,1.624331210421605
11.0,-47823.6949,0.7935,5800.177879,2.152,0.2065,18.0,-71484.712,207.0,2020-12-04 00:00:00+00:00,947243.4545,751648.1826,62055.28,947243.4545,207.0,178.0,133539.992,1.0,19135.96855398672,597.8609950057316,0.012809999999999988,0.017671,0.0,0.0558,-0.003547,-0.5807098029610538,0.758037,0.079478,12.9934,-0.1187,-0.010204000000000102,0.161287,7.7635,0.011427,,0.003798,6.405e-05,0.02086048919290815,-0.015427535659914216,0.016526940632073148,-0.011194805024557553,0.03135923463490692,0.03916150152320852,70.04585375689089,0.016700831467145953,-0.017368635131203437,0.022773913422255508,-0.02525502236713013,0.026859176191690027,0.029272720659198892,60.39499038734261,0.031242787284011052,0.03093415280904618,0.7478781373701617,0.8007669117672187
8.0,-47256.1647,0.7553,4653.998055,2.2602,0.2447,20.0,-57894.1113,157.0,2020-12-05 00:00:00+00:00,611979.4361,462201.4748,45941.925,611979.4361,157.0,129.0,103836.0363,1.0,18989.63821911185,586.9405781947327,0.00450600000000001,0.008797,0.0,-0.1304,-0.011136,-0.32849905629802945,0.748527,0.020565,6.437,-0.6615,-0.012941000000000091,0.158113,-19.3236,0.002984,,-0.00088,6.405e-05,-0.012238551274282711,0.02086048919290815,-0.015427535659914216,0.02065106884703342,0.03154318878923467,0.03946477233039226,66.11808769234383,-0.0067646182835529095,0.016700831467145953,-0.017368635131203437,0.01840389306616912,0.0229311191344604,0.02940526422501029,56.343700844046964,0.030908465523267037,0.03107026485349834,0.7506159131399415,0.7992745663185522
8.0,-42778.8653,0.8297,2989.099129,1.2802,0.1703,15.0,-10365.5648,187.0,2020-12-06 00:00:00+00:00,475382.4956,410973.5684,36997.6565,495334.4463,167.0,164.0,47363.2213,0.9597,19136.976015175856,595.6903934025777,-0.009509999999999907,0.013018,0.0,0.0617,0.030012,-1.2299373133113947,0.693788,0.074765,7.3533,-0.386,0.007806000000000091,0.105053,-1.8491,0.006751,,-0.000532,6.405e-05,-0.018434692053985482,-0.012238551274282711,0.02086048919290815,0.044371594972464456,0.03498356355808556,0.03944856169688735,60.708767346392825,-0.007676260959608632,-0.0067646182835529095,0.016700831467145953,0.03804932881295324,0.02472190319485497,0.028302654505880175,52.342857707488164,0.031127718032890248,0.031148881861041977,0.7539924171732446,0.8868146784891754
9.0,-26355.3556,0.8211,12725.660735,0.5851,0.1789,7.0,62703.6744,212.0,2020-12-07 00:00:00+00:00,1339108.2661,1099519.1394,151146.4006,1339108.2661,212.0,196.0,88442.7261,1.0,19198.983551742,594.1483675201721,-0.05473900000000009,0.04865,0.0,0.0782,-0.009439,-0.6549138395282296,0.805423,0.34383,-17.4505,-0.0412,-0.05974299999999999,0.136533,13.8554,0.043367,,0.001068,6.405e-05,0.014797472882348285,-0.018434692053985482,-0.012238551274282711,0.0755272196627721,0.032679676192553124,0.03775641609448992,58.51759659031668,0.007728907088654164,-0.007676260959608632,-0.0067646182835529095,0.047505693573795596,0.022193287144014764,0.026704267476088617,56.13336538189769,0.030946865802500396,0.03123131490049926,0.7544605180396236,0.8655396770384232
15.0,-38135.9551,0.878,11097.81723,3.3081,0.122,10.0,-66636.1407,204.0,2020-12-08 00:00:00+00:00,1019508.3161,895130.2302,28870.9726,1019508.3161,204.0,179.0,95507.1133,1.0,18951.270067087764,579.5039207165843,0.11163500000000004,-0.001162,0.0,0.0485,-0.009481,-0.16886615565853524,0.751846,-0.092145,-25.958,0.1933,0.04738600000000004,0.101601,10.4101,-0.008162,,0.001524,6.405e-05,-0.0025919927915979838,0.014797472882348285,-0.018434692053985482,0.016526940632073148,0.01663264927555576,0.03752764507682826,51.56567512502762,0.003234957013837559,0.007728907088654164,-0.007676260959608632,0.022773913422255508,0.014286046746777394,0.02644419612581279,56.289688660007435,0.030578632390606656,0.031163885624453932,0.728979717713199,0.5
10.0,-41119.2794,0.8472,12396.45194,2.3026,0.1528,8.0,-88948.7326,227.0,2020-12-09 00:00:00+00:00,1475889.7942,1250374.9361,68283.0627,1475889.7942,227.0,209.0,157231.7954,1.0,18277.759350607,558.8914442877735,-0.053576999999999986,0.015131,0.0,0.0178,0.013642,-0.30675268584437126,0.799862,0.066933,20.9237,0.3244,0.003318999999999961,0.138395,6.2594,0.00843,,-0.002149,6.405e-05,-0.024956636697968434,-0.0025919927915979838,0.014797472882348285,-0.015427535659914216,0.017345092306981,0.03773109488200292,44.52919859908839,-0.012986386326457175,0.003234957013837559,0.007728907088654164,-0.017368635131203437,0.01212568916760916,0.02648892220068955,51.22736902186902,0.030577678235445903,0.031071803153802608,0.7603846998084516,0.5
4.0,-31160.4262,0.9035,10686.106988,0.8167,0.0965,12.0,14502.6036,202.0,2020-12-10 00:00:00+00:00,1489632.7792,1345929.4328,79102.975,1489632.7792,202.0,186.0,64600.3714,1.0,18323.738236588604,562.5943676499743,0.04801599999999995,0.020359,0.0,0.0103,0.005205,0.1555653762146094,0.804457,0.205171,7.239,0.4261,0.106074,0.083886,-9.8768,0.015054,,0.002296,6.405e-05,-0.036217170414189995,-0.024956636697968434,-0.0025919927915979838,0.02086048919290815,0.020782118041082147,0.038615616501041304,43.62361368274,-0.036185966597247404,-0.012986386326457175,0.003234957013837559,0.016700831467145953,0.017064877560647902,0.027629031249064864,44.330195740177565,0.030703034521994705,0.030970917772936375,0.7617959694757511,0.5381791079399636
8.0,-19738.9273,0.7966,9753.048195,0.9294,0.2034,14.0,8465.7801,179.0,2020-12-11 00:00:00+00:00,1137015.0084,905752.8386,119863.975,1137015.0084,179.0,157.0,111398.1949,1.0,17959.613094090702,546.6029970418741,0.004595000000000016,0.019567,0.0,-0.1182,-0.005642,-0.3155815306419378,0.794717,0.123035,4.3893,-0.136,-0.0009660000000000224,0.125788,4.9138,0.014104,,0.002494,6.405e-05,0.006603626687315873,-0.036217170414189995,-0.024956636697968434,-0.012238551274282711,0.01794134589859293,0.03857306874481521,62.21552385516275,0.00251240595047574,-0.036185966597247404,-0.012986386326457175,-0.0067646182835529095,0.014720543739916643,0.027573716807565752,59.62828261592665,0.030435120967150696,0.030869311684387998,0.7747753547890525,0.5
9.0,-22766.7636,0.8264,6688.374827,7.1238,0.1736,5.0,-79088.9654,148.0,2020-12-12 00:00:00+00:00,604507.3622,499588.3468,12915.025,604507.3622,148.0,134.0,92003.9904,1.0,18454.100352254867,558.5394817858323,-0.009739999999999971,-0.019631,0.0,-0.1456,0.012619,-0.752984095639807,0.76012,-0.245706,5.5329,-0.9182,0.04287099999999999,0.120331,-18.18,-0.026637,,-0.00333,6.405e-05,-0.028836128177441193,0.006603626687315873,-0.036217170414189995,-0.018434692053985482,0.019267326905564142,0.03883745917125999,58.968687620909165,-0.020071870648974043,0.00251240595047574,-0.036185966597247404,-0.007676260959608632,0.015499271312250009,0.027908328593042264,60.82636774085974,0.030266416196094086,0.03075393078197938,0.7741043659256442,0.5
8.0,-25315.8882,0.7971,3151.190048,1.9115,0.2029,10.0,-28209.4366,140.0,2020-12-13 00:00:00+00:00,443995.881,353888.4944,30948.975,443995.881,140.0,122.0,59158.4116,1.0,19106.463816226085,580.6680235875725,-0.03459699999999999,-0.004599,0.0,-0.0485,-0.011996,-1.347715539377573,0.748082,-0.098606,9.7999,-1.2272,-0.039741999999999944,0.116166,2.4179,-0.010267,,0.000954,6.405e-05,0.021602552013396045,-0.028836128177441193,0.006603626687315873,0.014797472882348285,0.022914966728795647,0.03887600862432766,59.083854154051075,0.027161067112496873,-0.020071870648974043,0.00251240595047574,0.007728907088654164,0.020729525620201278,0.028036553732836728,62.112545119602416,0.030391182228835176,0.0306622094495261,0.7797339485283312,0.5894372272171999
4.0,-30883.1396,0.7976,6526.314974,0.7366,0.2024,5.0,23732.9143,160.0,2020-12-14 00:00:00+00:00,772992.869,616513.8033,90105.99,772992.869,160.0,151.0,66373.0757,1.0,19154.34010523866,584.8312220246554,-0.012037999999999993,0.029227,0.0,0.1117,-0.007056,-1.4919618641735584,0.795345,0.217786,16.8772,-0.5276,-0.05637499999999995,0.121436,20.9327,0.024237,,-0.000535,6.405e-05,0.038853897019726386,0.021602552013396045,-0.028836128177441193,-0.0025919927915979838,0.027986494611394862,0.03929861437200822,58.406852887307906,0.034740110390034724,0.027161067112496873,-0.020071870648974043,0.003234957013837559,0.025304685413899082,0.02837177462474392,61.63656816333246,0.030532569580129027,0.030556990048946804,0.7930889909697895,0.7121496535849671
6.0,-25253.8272,0.886,11237.105307,1.5598,0.114,8.0,-27230.9535,165.0,2020-12-15 00:00:00+00:00,1091933.2477,967418.3542,48641.97,1091933.2477,165.0,151.0,75872.9235,1.0,19336.44655768578,586.928769870302,0.047262999999999944,0.004343,0.0,0.0757,0.021967,-1.0596329483019677,0.80012,-0.013451,28.4882,-0.0105,0.0006279999999999619,0.098939,22.0212,-0.001191,,-0.001922,6.405e-05,0.0071440906710645395,0.038853897019726386,0.021602552013396045,-0.024956636697968434,0.028288077630137274,0.03921492347331132,47.67747617758928,0.0025026297983128114,0.034740110390034724,0.027161067112496873,-0.012986386326457175,0.025289491700322575,0.028107543248630594,53.73178660613845,0.03035349685989806,0.03049780487432232,0.8000816384763605,0.7213600110526652
11.0,-21599.6112,0.8734,8630.713262,2.4239,0.1266,12.0,-63369.2209,236.0,2020-12-16 00:00:00+00:00,1203211.7031,1050835.7773,44503.3524,1203211.7031,236.0,213.0,107872.5734,1.0,20026.9457393584,602.3507251061308,0.004775000000000085,0.004859,0.0,-0.1133,0.000696,-0.9358888967677695,0.788546,-0.005547,16.6975,-0.764,0.040000000000000036,0.11487,-5.5313,-0.000566,,0.00414,6.405e-05,0.0035801701724223938,0.0071440906710645395,0.038853897019726386,-0.036217170414189995,0.026469512758075235,0.03892538198902327,44.99089628625437,0.009462410462804926,0.0025026297983128114,0.034740110390034724,-0.036185966597247404,0.024836734917372254,0.028075680113110058,50.728820773120056,0.030077013886463354,0.030465642655649664,0.8002739311899136,0.6800064997573944
21.0,-70950.8608,0.7593,10057.178608,6.3133,0.2407,14.0,-330956.1437,300.0,2020-12-17 00:00:00+00:00,1892751.6381,1437219.9231,62287.7856,1892751.6381,300.0,265.0,393243.9293,1.0,22582.280519940698,650.7913866611136,-0.011574000000000084,-0.005442,0.0,-0.0977,-0.032896,0.5613401493296164,0.786182,-0.073742,76.764,-1.4082,0.040463999999999944,0.185479,50.1896,-0.012476,,-0.004694,6.405e-05,0.025936409089606618,0.0035801701724223938,0.0071440906710645395,0.006603626687315873,0.02155178979208781,0.03902398382903855,53.065542927887016,0.035086915984818674,0.009462410462804926,0.0025026297983128114,0.00251240595047574,0.02036101470121871,0.02843104674013114,62.44194658703419,0.02881867427368326,0.030394119177223584,0.800151691403112,0.5522703649761836
9.0,-85884.1791,0.8342,6537.670341,2.9682,0.1658,14.0,-96067.4479,211.0,2020-12-18 00:00:00+00:00,1168466.2672,974780.8394,48808.99,1168466.2672,211.0,188.0,144876.4379,1.0,22848.22723105797,646.0761127402458,-0.0023639999999999217,0.032442,0.0,0.0121,0.021391,1.9883180659677488,0.801819,0.177866,16.6955,-1.2935,-0.009162999999999921,0.153643,-55.1547,0.025131,,0.000228,6.405e-05,0.07734926474844736,0.025936409089606618,0.0035801701724223938,-0.028836128177441193,0.03290780256470588,0.040783606997167855,61.37301910113945,0.12008689721659123,0.035086915984818674,0.009462410462804926,-0.020071870648974043,0.04445408124134805,0.03466322016039364,74.34557213024789,0.028276859565805786,0.03012492485603624,0.8071970700247583,0.8068879872982079
10.0,-100242.4944,0.5586,28233.170546,1.8459,0.4414,9.0,-179597.1724,205.0,2020-12-19 00:00:00+00:00,1368722.9452,764509.7241,212308.0244,1368722.9452,205.0,186.0,391905.1967,1.0,23304.950496335336,656.1264581386309,0.0156369999999999,0.071104,0.0,-0.0848,-0.01644,0.05308522637163496,0.779879,0.189647,15.5456,-1.8201,0.001698999999999895,0.355035,-19.3298,0.06547,,0.003127,6.405e-05,-0.007271821834424797,0.07734926474844736,0.025936409089606618,0.021602552013396045,0.028151983463055415,0.040901069992243015,62.34324996519401,0.011707980482857346,0.12008689721659123,0.035086915984818674,0.027161067112496873,0.039894625774164756,0.03389686959946612,76.77134187306443,0.028153952021558928,0.02981660179870125,0.7997493792828058,0.6882945475117034
8.0,-103957.8744,0.8049,5108.552833,3.2367,0.1951,11.0,-54217.0971,151.0,2020-12-20 00:00:00+00:00,526301.3105,423604.4409,24239.8863,526301.3105,151.0,132.0,78456.9834,1.0,23615.1938320702,649.2045552063663,-0.02193999999999996,0.016543,0.0,0.1966,0.036358,-0.07077212655554227,0.707047,0.043476,1.059,-0.4819,-0.00866699999999998,0.139032,-12.0688,0.005289,,0.005013,6.405e-05,0.015436223497319363,-0.007271821834424797,0.07734926474844736,0.038853897019726386,0.028331209461219222,0.04077748871658133,67.90456740462113,0.019792274212836258,0.011707980482857346,0.12008689721659123,0.034740110390034724,0.04021319026272725,0.03389417179340951,79.82751631741473,0.027490968730679036,0.029514821202339087,0.8083902560655708,0.6947757292787605
8.0,-108926.048,0.8704,4631.706521,1.1503,0.1296,14.0,-11044.3005,272.0,2020-12-21 00:00:00+00:00,1219218.8844,1061234.2133,73470.1853,1219218.8844,272.0,250.0,84514.4857,1.0,23315.44097667005,625.5669664202716,-0.07283200000000001,0.025168,0.0,0.166,-0.00219,-1.230876158047302,0.760622,0.135097,10.8384,0.6519,-0.07913500000000007,0.139268,30.7121,0.016648,,-0.003839,6.405e-05,-0.010605689657346361,0.015436223497319363,-0.007271821834424797,0.0071440906710645395,0.029846483574365142,0.04038468731351095,64.01153212802592,0.013224505663278673,0.019792274212836258,0.011707980482857346,0.0025026297983128114,0.04090464606747819,0.033756654606840915,80.14538827378598,0.02683058695077772,0.02910050498831678,0.807202763917636,0.7390544674188876
16.0,-112403.2289,0.7342,8444.581643,1.3881,0.2658,21.0,-51571.2197,217.0,2020-12-22 00:00:00+00:00,1193869.2189,876518.3277,132889.8358,1193869.2189,217.0,180.0,184461.0555,1.0,23106.107385761297,615.1952842891294,0.05357500000000004,0.011924,0.0,-0.0071,0.003283,1.4233526563410854,0.764313,0.003077,-18.4144,0.6096,-0.04119699999999993,0.185817,-7.2316,0.00052,,-0.001564,6.405e-05,-0.037089467461163934,-0.010605689657346361,0.015436223497319363,0.0035801701724223938,0.0360554504042552,0.04044398681528293,57.544928399234436,-0.012774467378300151,0.013224505663278673,0.019792274212836258,0.009462410462804926,0.04298736865893778,0.03388611550987986,77.10867059158562,0.02662479118694964,0.02857165032698088,0.8002469775044021,0.8914910038154449
8.0,-108555.9093,0.8235,4879.143799,1.602,0.1765,20.0,-36437.9839,240.0,2020-12-23 00:00:00+00:00,892311.7099,734810.4993,60531.6133,892311.7099,240.0,212.0,96969.5972,1.0,23555.478253322188,613.1952178394216,0.003691,0.017307,0.0,-0.05,-0.024487,0.22918514959126132,0.727026,0.066412,21.4202,0.2692,-0.015565999999999969,0.125504,34.3034,0.007113,,-0.002093,6.405e-05,-0.01671863196802981,-0.037089467461163934,-0.010605689657346361,0.025936409089606618,0.037412844219160385,0.040014352824134375,58.967470932012986,-0.009018872365322563,-0.012774467378300151,0.013224505663278673,0.035086915984818674,0.04484889615876091,0.03372277469067692,77.97207795071412,0.026031957884486534,0.028038978087988244,0.8049344016679726,0.9349856133770853
9.0,-71646.0676,0.8552,9177.741989,2.7608,0.1448,10.0,-72587.2519,204.0,2020-12-24 00:00:00+00:00,1070837.3143,915800.0824,41224.99,1070837.3143,204.0,185.0,113812.2419,1.0,23269.189783855105,588.6543006990539,-0.03728700000000007,0.003814,0.0,-0.0463,0.017047,0.7343772698151124,0.773998,-0.056452,-52.7694,-0.0344,0.01997899999999997,0.114187,-24.0,-0.005511,,0.000405,6.405e-05,-0.0032564045613545397,-0.01671863196802981,-0.037089467461163934,0.07734926474844736,0.03653036865359772,0.03798404259390643,65.44004539313391,0.019261444054689443,-0.009018872365322563,-0.012774467378300151,0.12008689721659123,0.04468032498465814,0.0337709488795711,87.59195800366732,0.025297584753358315,0.027461112944848702,0.8505702002982037,0.9617293515634928
4.0,-63812.6695,0.8363,3710.40027,3.3499,0.1637,7.0,-41233.6611,148.0,2020-12-25 00:00:00+00:00,466362.4359,390034.1087,17547.3331,466362.4359,148.0,137.0,58780.9942,1.0,24028.25043086807,617.2845060616029,0.046972000000000014,0.001222,0.0,0.1272,0.039239,-0.05536377166817456,0.699841,-0.087956,11.4263,0.8321,0.013375999999999943,0.107495,9.041,-0.008058,,5.9e-05,6.405e-05,-0.040844262735785355,-0.0032564045613545397,-0.01671863196802981,-0.007271821834424797,0.01957483829135437,0.038158495402066644,56.76783459906842,-0.01222825697900095,0.019261444054689443,-0.009018872365322563,0.011707980482857346,0.014947077763621976,0.033885405270707505,84.41647992757773,0.025689948081638263,0.02695810015623085,0.903647901819766,0.5129876868859511
10.0,-46792.1871,0.7693,3892.591112,2.8381,0.2307,12.0,-60453.7956,168.0,2020-12-26 00:00:00+00:00,547072.8468,420838.8831,32890.084,547072.8468,168.0,146.0,93343.8797,1.0,25247.38693157908,632.029917132124,-0.07415699999999992,0.000887,0.0,-0.0481,-0.020076,-1.2641808355507789,0.72683,-0.045523,10.7079,0.4989,-0.06447199999999997,0.157797,-20.0482,-0.006478,,0.001675,6.405e-05,0.04749094402208414,-0.040844262735785355,-0.0032564045613545397,0.015436223497319363,0.03066828108946474,0.038823922463123425,67.21605553218333,0.032100080740746884,-0.01222825697900095,0.019261444054689443,0.019792274212836258,0.018256690834078153,0.034185822916183946,90.5271347059277,0.025033478468284166,0.026588541372778347,0.9056830924002736,0.7899325761995004
14.0,-54809.0264,0.7887,4760.744614,3.1358,0.2113,15.0,-110334.972,248.0,2020-12-27 00:00:00+00:00,1011287.6498,797633.8062,51659.4358,1011287.6498,248.0,219.0,161994.4078,1.0,27105.58376454825,663.1417294371853,0.02698899999999993,0.016609,0.0,-0.0548,-0.03104,-0.8140131396407977,0.71734,0.054577,38.6076,0.1368,-0.00019599999999997397,0.152299,15.831,0.007121,,0.001822,6.405e-05,0.023606700703623133,0.04749094402208414,-0.040844262735785355,-0.010605689657346361,0.03177825098440425,0.030331099064760367,67.40104106967942,0.04949242311430885,0.032100080740746884,-0.01222825697900095,0.013224505663278673,0.02416704881111122,0.029879376528069043,91.08166530231865,0.02446513364912351,0.02614275943659624,0.9153277754524084,1.047711819362498
14.0,-68355.8336,0.7967,4573.69173,2.5553,0.2033,21.0,-105871.9512,291.0,2020-12-28 00:00:00+00:00,1190613.1084,948595.1872,68072.985,1190613.1084,291.0,256.0,173944.9362,1.0,26987.64863304404,724.5192841062599,-0.009489999999999998,0.024032,0.0,-0.0344,-0.010366,0.9206202993087486,0.741226,0.094464,14.4458,-0.0846,-0.056657999999999986,0.160164,6.5503,0.013125,,-0.004359,6.405e-05,0.04805200696964997,0.023606700703623133,0.04749094402208414,-0.037089467461163934,0.03739698534503737,0.031060070673371323,68.22393774089589,0.07101708712610066,0.04949242311430885,0.032100080740746884,-0.012774467378300151,0.03310026215850136,0.030852709419281456,91.85611265694492,0.026846328628243245,0.025710497282088306,0.879112681403223,1.204021257334062
12.0,-73430.1284,0.9069,15369.535082,2.4923,0.0931,11.0,-87091.2828,229.0,2020-12-29 00:00:00+00:00,2189964.2524,1986151.8075,58360.581,2189964.2524,229.0,206.0,145451.8638,1.0,26763.50130429652,720.9863564560775,0.023886000000000074,0.013767,0.0,-0.0106,0.023985,1.8179006062827923,0.827432,0.069522,26.8707,-0.1419,0.041385000000000005,0.109982,5.1933,0.00671,,0.005061,6.405e-05,0.08851964129989069,0.04805200696964997,0.023606700703623133,-0.01671863196802981,0.0444129411032669,0.03428281842223829,74.02483565135614,-0.004360446330902779,0.07101708712610066,0.04949242311430885,-0.009018872365322563,0.03185405795161254,0.031060164497927915,90.85301285370822,0.02693916420944269,0.02571274609315481,0.8883205393775226,1.2954868691442674
8.0,-68686.0188,0.8333,12604.818355,1.0255,0.1667,11.0,-3229.2171,189.0,2020-12-30 00:00:00+00:00,1539348.9119,1282771.771,126673.9619,1539348.9119,189.0,170.0,129903.179,1.0,28189.624084306368,737.5876613599116,0.0862059999999999,0.027629,0.0,0.045,-0.008075,0.48706498320708197,0.816623,0.166821,10.3975,0.1846,0.10060199999999997,0.136443,17.8302,0.020443,,-0.005089,6.405e-05,-0.0048881645089919185,0.08851964129989069,0.04805200696964997,-0.0032564045613545397,0.04294001756315205,0.03379190756158127,73.0074434655501,-0.008340235634247435,-0.004360446330902779,0.07101708712610066,0.019261444054689443,0.03174870022743387,0.031018721019587806,88.8355589794828,0.0261652180658393,0.025757656524939533,0.7482913678766286,1.270718957930965
