decision,up_prob,down_prob,confidence,actual_direction,actual_return
NO_TRADE,0.5054360792504058,0.4945639207495942,0.0,0,-0.0005219608607045
NO_TRADE,0.5010411216816708,0.4989588783183292,0.0,0,-0.0020372171074361
NO_TRADE,0.5275931678845325,0.4724068321154675,0.0,1,0.0164465370886389
NO_TRADE,0.5249814756243146,0.4750185243756854,0.0,1,0.0396223214611139
NO_TRADE,0.5286398771509703,0.4713601228490297,0.0,1,0.0062045823019133
NO_TRADE,0.5183888100687019,0.4816111899312981,0.0,0,-0.0444356020347375
NO_TRADE,0.5131553122891166,0.4868446877108834,0.0,0,-0.0334207032029313
NO_TRADE,0.5084971623796486,0.4915028376203514,0.0,0,-0.0021538457428321
NO_TRADE,0.5090607879444916,0.49093921205550833,0.0,0,-0.0004213110147557
NO_TRADE,0.5091037110154709,0.49089628898452914,0.0,0,-0.0037648552535834
NO_TRADE,0.5098542005240083,0.4901457994759917,0.0,0,-0.0014680939480822
NO_TRADE,0.5140816538770845,0.48591834612291546,0.0,1,0.0035914787906468
NO_TRADE,0.51799738466167,0.48200261533832994,0.0,1,0.0046683571632545
NO_TRADE,0.5164861969582191,0.48351380304178093,0.0,0,-0.0004198140718914
NO_TRADE,0.5035133984694043,0.4964866015305957,0.0,0,-0.008993492624754
NO_TRADE,0.5008764324601714,0.4991235675398285,0.0,0,-0.0304676721584474
NO_TRADE,0.5105919329953467,0.4894080670046534,0.0,0,-0.0219872665100869
NO_TRADE,0.5224950282653237,0.47750497173467626,0.0,1,0.0079147766753116
LONG,0.5312560406945653,0.4687439593054347,0.06251208138913067,1,0.0180318973408526
NO_TRADE,0.5252677890035384,0.47473221099646157,0.0,1,0.0080160691329519
NO_TRADE,0.5277179385842864,0.47228206141571355,0.0,1,0.0008807670992199
NO_TRADE,0.5228933042162537,0.47710669578374637,0.0,1,0.0009571027222893
NO_TRADE,0.5201049065920038,0.47989509340799624,0.0,1,0.0083928597148652
NO_TRADE,0.5032752506809054,0.49672474931909455,0.0,0,-0.0043998608790215
NO_TRADE,0.5041589832447875,0.4958410167552125,0.0,0,-0.0243077200277846
NO_TRADE,0.501548599254556,0.4984514007454441,0.0,0,-0.024382773011313
NO_TRADE,0.5179208432746568,0.48207915672534324,0.0,0,-0.005972907828603
NO_TRADE,0.5120961853275708,0.4879038146724291,0.0,0,-0.0001255838543501
NO_TRADE,0.5096581779693058,0.49034182203069426,0.0,0,-0.0077751125018801
NO_TRADE,0.5059251276521288,0.4940748723478712,0.0,0,-0.0024260343752976
NO_TRADE,0.5154451062970656,0.4845548937029343,0.0,1,0.0117828878450848
NO_TRADE,0.5172857949701118,0.4827142050298881,0.0,1,0.0246300909034024
NO_TRADE,0.5169809642919819,0.483019035708018,0.0,1,0.0402358001881169
NO_TRADE,0.5124394676261649,0.4875605323738352,0.0,1,0.0282156596724425
NO_TRADE,0.5134100337242414,0.4865899662757586,0.0,1,0.009737239401573
NO_TRADE,0.5207454269391473,0.4792545730608526,0.0,1,0.0200662183266515
NO_TRADE,0.5109621243558128,0.48903787564418716,0.0,0,-0.0132580260067759
NO_TRADE,0.5094985014902081,0.4905014985097919,0.0,0,-0.0395448770277001
NO_TRADE,0.5114696870119322,0.4885303129880678,0.0,0,-0.0154545858056969
NO_TRADE,0.5075731570620878,0.49242684293791217,0.0,0,-0.0062002825657913
NO_TRADE,0.5175105588098082,0.4824894411901918,0.0,1,0.0038314915116473
NO_TRADE,0.5051556391434951,0.4948443608565049,0.0,0,-0.0004096860888745
NO_TRADE,0.5013792922711073,0.49862070772889266,0.0,0,-0.022975199624355
NO_TRADE,0.5109255203143471,0.48907447968565293,0.0,0,-0.0338467643305049
NO_TRADE,0.5127279444043764,0.48727205559562353,0.0,0,-0.0240693505089398
NO_TRADE,0.5078148005955215,0.4921851994044785,0.0,0,-0.0181123645358973
NO_TRADE,0.5120481106165199,0.48795188938348016,0.0,0,-0.012972366576182
NO_TRADE,0.519593187409871,0.480406812590129,0.0,1,0.0015582564671634
NO_TRADE,0.5138103783385927,0.4861896216614072,0.0,1,0.0075837354996236
NO_TRADE,0.5128788525634734,0.4871211474365265,0.0,1,0.0171422663228698
NO_TRADE,0.5213500908452602,0.47864990915473976,0.0,1,0.0160927501358332
NO_TRADE,0.5096124375450616,0.4903875624549385,0.0,0,-0.0051935339356287
NO_TRADE,0.5074908009216169,0.49250919907838303,0.0,0,-0.0150814209302888
NO_TRADE,0.5171465966741448,0.4828534033258552,0.0,1,0.0173628272500949
NO_TRADE,0.5200212259518024,0.47997877404819755,0.0,1,0.0354209977005329
NO_TRADE,0.5203255239006436,0.4796744760993564,0.0,1,0.022639895538028
