entry_date,exit_date,regime,entry_price,exit_price,gross_ret,net_ret,confidence,direction,structural_score,flow_score,context_score
2019-04-13 00:00:00+00:00,2019-04-15 00:00:00+00:00,R5,164.01971940636386,165.38389208977958,-0.008317126064799181,-0.010717126064799182,0.973826498361472,SHORT,2,0,0
2019-07-02 00:00:00+00:00,2019-07-04 00:00:00+00:00,R5,285.6587949866375,296.75297854127683,-0.03883718530409092,-0.04123718530409092,0.9455330456991372,SHORT,4,0,0
2019-07-12 00:00:00+00:00,2019-07-14 00:00:00+00:00,R5,273.68980935884343,251.3712951723734,0.08154674899571256,0.07914674899571256,0.9801853840812189,SHORT,4,0,0
2019-07-18 00:00:00+00:00,2019-07-20 00:00:00+00:00,R5,217.97288996578743,227.57977634907613,-0.0440737670854232,-0.0464737670854232,0.9652431358700121,SHORT,2,0,0
2019-08-14 00:00:00+00:00,2019-08-16 00:00:00+00:00,R5,202.0564856461345,185.1154729323097,0.08384295440777843,0.08144295440777843,0.9526065207872912,SHORT,2,0,1
2019-09-25 00:00:00+00:00,2019-09-27 00:00:00+00:00,R5,168.41362124287062,166.53888712115946,0.011131725022452833,0.008731725022452832,0.9390747532312306,SHORT,4,0,0
2019-09-27 00:00:00+00:00,2019-09-29 00:00:00+00:00,R5,166.53888712115946,169.95433590201768,-0.02050841602161917,-0.02290841602161917,0.558080300070516,SHORT,2,0,0
2019-12-18 00:00:00+00:00,2019-12-20 00:00:00+00:00,R5,124.84626003520272,127.49360156143946,-0.021204812426822213,-0.023604812426822212,0.9587831145069354,SHORT,4,0,0
2019-12-25 00:00:00+00:00,2019-12-27 00:00:00+00:00,R5,125.36277683018648,125.27286013881768,0.0007172519119498946,-0.0016827480880501054,0.9684739688456874,SHORT,4,0,0
2020-01-17 00:00:00+00:00,2020-01-19 00:00:00+00:00,R5,168.32204665818173,170.10816766289926,-0.010611331315051533,-0.013011331315051534,0.730205620893677,SHORT,2,0,0
2020-02-15 00:00:00+00:00,2020-02-17 00:00:00+00:00,R5,276.8863339604274,253.6370257442817,0.08396697620861458,0.08156697620861458,0.7346333002823755,SHORT,2,0,0
2020-03-12 00:00:00+00:00,2020-03-14 00:00:00+00:00,R5,156.69555665033712,129.6793486186487,0.17241208754868861,0.17001208754868863,0.9639051364388992,SHORT,2,0,0
2020-04-14 00:00:00+00:00,2020-04-16 00:00:00+00:00,R5,158.269322850395,164.5666849732378,-0.03978889913363322,-0.04218889913363322,0.9779288277887784,SHORT,4,0,0
2020-04-22 00:00:00+00:00,2020-04-24 00:00:00+00:00,R5,176.81020921780382,187.4680987859078,-0.060278700055012464,-0.06267870005501246,0.9811383559503976,SHORT,2,0,0
2020-05-11 00:00:00+00:00,2020-05-13 00:00:00+00:00,R5,187.18570609942245,193.2646047358448,-0.032475228814713014,-0.034875228814713014,0.9202783448664064,SHORT,4,0,0
2020-08-20 00:00:00+00:00,2020-08-22 00:00:00+00:00,R5,410.79168322814417,389.1809494068868,0.05260752518510771,0.05020752518510771,0.8781099555105342,SHORT,4,0,0
2020-09-03 00:00:00+00:00,2020-09-05 00:00:00+00:00,R5,421.9043120932081,361.69528520178136,0.14270777796204465,0.14030777796204466,0.8588953450472481,SHORT,4,0,0
2020-09-23 00:00:00+00:00,2020-09-25 00:00:00+00:00,R5,337.1861905754388,346.5300936559031,-0.027711404979302676,-0.030111404979302675,0.9685260460764813,SHORT,2,0,0
2020-11-28 00:00:00+00:00,2020-11-30 00:00:00+00:00,R5,525.1784552422159,592.0771422302272,-0.12738277117091013,-0.1297827711709101,0.9379206645184424,SHORT,4,0,0
2020-12-12 00:00:00+00:00,2020-12-14 00:00:00+00:00,R5,558.5394817858323,584.8312220246554,-0.04707230392157747,-0.04947230392157747,0.8775831814006333,SHORT,2,0,1
2020-12-30 00:00:00+00:00,2021-01-01 00:00:00+00:00,R5,737.5876613599116,736.3532734849783,0.00167354734847032,-0.0007264526515296802,0.9064957687571786,SHORT,2,0,0
2021-01-14 00:00:00+00:00,2021-01-16 00:00:00+00:00,R5,1168.224806483697,1216.5255581023523,-0.041345425427181594,-0.04374542542718159,0.9001872602033835,SHORT,2,0,0
2021-01-21 00:00:00+00:00,2021-01-23 00:00:00+00:00,R5,1257.7342954872108,1242.8862657132065,0.011805378788890071,0.00940537878889007,0.9177921660043367,SHORT,2,0,0
2021-01-23 00:00:00+00:00,2021-01-25 00:00:00+00:00,R5,1242.8862657132065,1402.860808593871,-0.12871213343794272,-0.1311121334379427,0.8951934215606515,SHORT,2,0,0
2021-01-27 00:00:00+00:00,2021-01-29 00:00:00+00:00,R5,1281.4522353121204,1357.7941764095792,-0.0595745506494547,-0.0619745506494547,0.9153458588137493,SHORT,2,0,0
2021-02-23 00:00:00+00:00,2021-02-25 00:00:00+00:00,R5,1578.3789580542418,1613.7255614839255,-0.0223942439483972,-0.024794243948397198,0.9651013540571729,SHORT,4,0,0
2021-03-26 00:00:00+00:00,2021-03-28 00:00:00+00:00,R5,1640.0316018045778,1702.1688959694511,-0.03788786392683026,-0.04028786392683026,0.9220601349754955,SHORT,2,0,1
2021-04-05 00:00:00+00:00,2021-04-07 00:00:00+00:00,R5,2069.203156495237,2038.4773602334203,0.014849095974635679,0.012449095974635678,0.9582730055512559,SHORT,2,0,0
2021-05-12 00:00:00+00:00,2021-05-14 00:00:00+00:00,R5,4224.24299564463,3963.7745510787454,0.06166038384497263,0.05926038384497263,0.9510453899196728,SHORT,2,0,0
2021-05-16 00:00:00+00:00,2021-05-18 00:00:00+00:00,R5,3707.3308825359823,3426.6430244414387,0.07571157444207957,0.07331157444207957,0.942206727146446,SHORT,4,0,0
2021-05-18 00:00:00+00:00,2021-05-20 00:00:00+00:00,R5,3426.6430244414387,2704.412936482392,0.21076898959347365,0.20836898959347366,0.9603864259981697,SHORT,4,0,0
2021-05-20 00:00:00+00:00,2021-05-22 00:00:00+00:00,R5,2704.412936482392,2352.9789716940927,0.1299483374182519,0.12754833741825192,0.9637736489193508,SHORT,4,0,0
2021-05-22 00:00:00+00:00,2021-05-24 00:00:00+00:00,R5,2352.9789716940927,2358.953002813056,-0.0025389224429244674,-0.004938922442924468,0.9627454736080892,SHORT,4,0,0
2021-05-26 00:00:00+00:00,2021-05-28 00:00:00+00:00,R5,2793.026059560727,2565.242334336887,0.08155445755478012,0.07915445755478012,0.8569660259903832,SHORT,2,0,1
2021-05-28 00:00:00+00:00,2021-05-30 00:00:00+00:00,R5,2565.242334336887,2387.9218117639307,0.06912427734387652,0.06672427734387652,0.927446375693805,SHORT,2,0,0
2021-05-30 00:00:00+00:00,2021-06-01 00:00:00+00:00,R5,2387.9218117639307,2614.19474251684,-0.0947572611624851,-0.0971572611624851,0.978505079431428,SHORT,4,0,0
2021-06-09 00:00:00+00:00,2021-06-11 00:00:00+00:00,R5,2528.44343257711,2438.663511516196,0.03550798088031802,0.03310798088031802,0.9860069327971132,SHORT,2,0,1
2021-06-19 00:00:00+00:00,2021-06-21 00:00:00+00:00,R5,2232.477827030008,2030.095336688695,0.09065375158084056,0.08825375158084056,0.9717653963873047,SHORT,2,0,1
2021-06-23 00:00:00+00:00,2021-06-25 00:00:00+00:00,R5,1985.533755495239,1905.0668393410929,0.04052659187054499,0.03812659187054499,0.9819657837262877,SHORT,2,0,1
2021-06-27 00:00:00+00:00,2021-06-29 00:00:00+00:00,R5,1854.0793976238467,2173.875545222611,-0.17248244493121978,-0.17488244493121977,0.9872847133950168,SHORT,2,0,0
2021-07-01 00:00:00+00:00,2021-07-03 00:00:00+00:00,R5,2154.166895620141,2196.684269774333,-0.019737270236878383,-0.022137270236878382,0.9831929556066896,SHORT,2,0,0
2021-07-09 00:00:00+00:00,2021-07-11 00:00:00+00:00,R5,2130.1920776314405,2129.470066283224,0.0003389418990889849,-0.0020610581009110154,0.9846074494005501,SHORT,4,0,0
2021-07-21 00:00:00+00:00,2021-07-23 00:00:00+00:00,R5,1896.0189239530143,2055.5054850810425,-0.08411654499498045,-0.08651654499498045,0.9762450382600227,SHORT,2,0,1
2021-09-09 00:00:00+00:00,2021-09-11 00:00:00+00:00,R5,3500.692224721754,3292.938414762413,0.05934649395687852,0.05694649395687852,0.9253687886349987,SHORT,4,0,0
2021-11-05 00:00:00+00:00,2021-11-07 00:00:00+00:00,R5,4513.88901842749,4594.465611119008,-0.01785081386861143,-0.02025081386861143,0.9031542581435784,SHORT,2,0,0
2021-11-17 00:00:00+00:00,2021-11-19 00:00:00+00:00,R5,4219.119540318815,4158.619578858541,0.014339475542734265,0.011939475542734264,0.9530632047986541,SHORT,4,0,0
2021-11-20 00:00:00+00:00,2021-11-22 00:00:00+00:00,R5,4330.048527585536,4188.573945364541,0.03267274750379816,0.03027274750379816,0.9631141102351669,SHORT,2,0,0
2021-11-27 00:00:00+00:00,2021-11-29 00:00:00+00:00,R5,4123.764469655557,4354.616635037772,-0.055980928852975134,-0.058380928852975134,0.9794895145356997,SHORT,4,0,0
2021-12-03 00:00:00+00:00,2021-12-05 00:00:00+00:00,R5,4472.383522446925,4171.401970305503,0.06729779560066651,0.06489779560066651,0.9200886795650967,SHORT,2,0,0
2021-12-10 00:00:00+00:00,2021-12-12 00:00:00+00:00,R5,4088.09333327664,4066.856099598144,0.005194899418177973,0.0027948994181779736,0.9532243715757641,SHORT,4,0,0
2021-12-30 00:00:00+00:00,2022-01-01 00:00:00+00:00,R5,3710.207365313589,3732.02786886509,-0.00588120862340449,-0.00828120862340449,0.9747257508512857,SHORT,2,0,1
2022-02-04 00:00:00+00:00,2022-02-06 00:00:00+00:00,R5,2826.0329394047417,3012.426551444121,-0.06595592338659717,-0.06835592338659717,0.9630852455581216,SHORT,2,0,0
2022-02-23 00:00:00+00:00,2022-02-25 00:00:00+00:00,R5,2673.4666787924866,2662.7199992083983,0.004019754451902193,0.0016197544519021933,0.9831899081123713,SHORT,2,0,0
2022-03-11 00:00:00+00:00,2022-03-13 00:00:00+00:00,R5,2585.0370258700727,2575.236482849606,0.0037912582769169343,0.0013912582769169345,0.9826677275095999,SHORT,2,0,0
2022-04-12 00:00:00+00:00,2022-04-14 00:00:00+00:00,R5,3016.671106947115,3074.1031040094126,-0.019038203047736034,-0.021438203047736033,0.9818147167080664,SHORT,4,0,0
2022-04-28 00:00:00+00:00,2022-04-30 00:00:00+00:00,R5,2913.3438727510893,2819.312618698209,0.032276057396577074,0.029876057396577074,0.9816350389016417,SHORT,2,0,0
2022-05-13 00:00:00+00:00,2022-05-15 00:00:00+00:00,R5,2075.475180552943,2066.646137509936,0.004253986328400608,0.0018539863284006085,0.9797407586969602,SHORT,4,0,0
2022-05-17 00:00:00+00:00,2022-05-19 00:00:00+00:00,R5,2070.181011435817,1969.780211011856,0.04849856117380084,0.04609856117380084,0.9527730899454153,SHORT,2,0,0
2022-05-19 00:00:00+00:00,2022-05-21 00:00:00+00:00,R5,1969.780211011856,1972.8912679733328,-0.001579392941448384,-0.0039793929414483845,0.9814050717595725,SHORT,4,0,0
2022-06-02 00:00:00+00:00,2022-06-04 00:00:00+00:00,R5,1822.535701843372,1773.1338977955097,0.027106083023721098,0.024706083023721098,0.9893713916230705,SHORT,2,0,0
2022-06-18 00:00:00+00:00,2022-06-20 00:00:00+00:00,R5,1009.881320447561,1108.2764977863096,-0.09743241641021899,-0.09983241641021899,0.980704284647284,SHORT,4,0,0
2022-06-30 00:00:00+00:00,2022-07-02 00:00:00+00:00,R5,1048.9441271549815,1054.623006985237,-0.005413901163313752,-0.007813901163313751,0.9803326162284973,SHORT,2,0,0
2022-07-12 00:00:00+00:00,2022-07-14 00:00:00+00:00,R5,1072.4238642233024,1125.283798633482,-0.04929015119265666,-0.05169015119265666,0.9657458469683013,SHORT,2,0,1
2022-07-22 00:00:00+00:00,2022-07-24 00:00:00+00:00,R5,1584.2978587220414,1593.1438737731175,-0.005583555517907294,-0.007983555517907293,0.9574905308745357,SHORT,2,0,0
2022-08-03 00:00:00+00:00,2022-08-05 00:00:00+00:00,R5,1642.810729555079,1668.8298638438046,-0.015838181368447918,-0.018238181368447917,0.9225467401747508,SHORT,2,0,0
2022-08-28 00:00:00+00:00,2022-08-30 00:00:00+00:00,R5,1487.091575301499,1552.943671558973,-0.04428247550533181,-0.04668247550533181,0.9868843801947402,SHORT,4,0,0
2022-09-13 00:00:00+00:00,2022-09-15 00:00:00+00:00,R5,1663.428511804572,1566.672324476105,0.058166724113380204,0.055766724113380205,0.837588809132273,SHORT,2,0,1
2022-10-21 00:00:00+00:00,2022-10-23 00:00:00+00:00,R5,1287.9603661761937,1316.550823961601,-0.022198243467917524,-0.024598243467917523,0.8877685772675844,SHORT,2,0,0
2022-10-29 00:00:00+00:00,2022-10-31 00:00:00+00:00,R5,1605.342334425448,1582.95952703288,0.01394270051476509,0.01154270051476509,0.9048228321193336,SHORT,2,0,0
2022-11-05 00:00:00+00:00,2022-11-07 00:00:00+00:00,R5,1640.934984777473,1580.2441736765425,0.03698550622903607,0.03458550622903607,0.7175223141740881,SHORT,2,0,1
2022-11-09 00:00:00+00:00,2022-11-11 00:00:00+00:00,R5,1237.4717075492242,1268.6458017217285,-0.025191763158968414,-0.027591763158968413,0.9699061619908291,SHORT,4,0,0
2022-11-14 00:00:00+00:00,2022-11-16 00:00:00+00:00,R5,1232.0933076516778,1231.8263477027317,0.00021667186023024404,-0.002183328139769756,0.974922242399794,SHORT,2,0,0
2022-12-17 00:00:00+00:00,2022-12-19 00:00:00+00:00,R5,1178.2761904339536,1180.7642775979496,-0.002111633235226107,-0.004511633235226108,0.9737666981530898,SHORT,4,0,0
2023-01-19 00:00:00+00:00,2023-01-21 00:00:00+00:00,R5,1531.1049501474502,1653.7879470406704,-0.08012709832948124,-0.08252709832948124,0.8805442961449892,SHORT,2,0,0
2023-01-31 00:00:00+00:00,2023-02-02 00:00:00+00:00,R5,1578.8789548542584,1673.2190967107704,-0.05975134545081086,-0.06215134545081086,0.8705662335049846,SHORT,2,0,0
2023-02-11 00:00:00+00:00,2023-02-13 00:00:00+00:00,R5,1521.926504421998,1498.1439391399026,0.01562661877100804,0.01322661877100804,0.9734040437178244,SHORT,2,0,0
2023-02-23 00:00:00+00:00,2023-02-25 00:00:00+00:00,R5,1656.1554201696788,1597.4001943096976,0.03547687924963079,0.03307687924963079,0.9694137489366104,SHORT,4,0,0
2023-03-11 00:00:00+00:00,2023-03-13 00:00:00+00:00,R5,1447.727246255862,1627.1804411883834,-0.12395511336588194,-0.12635511336588193,0.9862742738351957,SHORT,4,0,0
2023-03-16 00:00:00+00:00,2023-03-18 00:00:00+00:00,R5,1663.3302659970998,1812.4989531504773,-0.08968073881825078,-0.09208073881825078,0.9004676246322985,SHORT,2,0,0
2023-04-19 00:00:00+00:00,2023-04-21 00:00:00+00:00,R5,2021.7175937919053,1907.937082593996,0.0562791319357835,0.0538791319357835,0.6122856819672631,SHORT,2,0,0
2023-06-03 00:00:00+00:00,2023-06-05 00:00:00+00:00,R5,1899.7608966692549,1853.544814474624,0.024327315229858114,0.021927315229858114,0.6920067747257027,SHORT,2,0,0
2023-06-06 00:00:00+00:00,2023-06-08 00:00:00+00:00,R5,1834.5506074194057,1844.2178142327248,-0.005269523105125799,-0.007669523105125799,0.9860586341151657,SHORT,2,0,0
2023-06-13 00:00:00+00:00,2023-06-15 00:00:00+00:00,R5,1742.9354542268177,1647.1536232925284,0.05495431899213901,0.05255431899213901,0.7487043194738215,SHORT,2,0,0
2023-08-18 00:00:00+00:00,2023-08-20 00:00:00+00:00,R5,1675.8334900005818,1672.2997873749564,0.0021086239454638244,-0.0002913760545361757,0.9869125350273433,SHORT,4,0,0
2023-08-23 00:00:00+00:00,2023-08-25 00:00:00+00:00,R5,1652.4726664290504,1651.7762005838922,0.00042146890493699777,-0.001978531095063002,0.9219260558965008,SHORT,2,0,0
2023-09-06 00:00:00+00:00,2023-09-08 00:00:00+00:00,R5,1630.1470809902687,1637.7749808201218,-0.004679270919050638,-0.007079270919050638,0.9119095135229469,SHORT,2,0,0
2023-10-02 00:00:00+00:00,2023-10-04 00:00:00+00:00,R5,1709.008167620357,1642.7444795142403,0.03877318397979513,0.03637318397979513,0.6671912611210092,SHORT,2,0,0
2023-10-09 00:00:00+00:00,2023-10-11 00:00:00+00:00,R5,1602.6757382484222,1564.5609137695456,0.023781993805267628,0.02138199380526763,0.6574264195496614,SHORT,2,0,0
2023-11-13 00:00:00+00:00,2023-11-15 00:00:00+00:00,R5,2062.581004464006,2005.173278863159,0.027832955639851494,0.025432955639851495,0.8440606106286468,SHORT,2,0,0
2023-11-15 00:00:00+00:00,2023-11-17 00:00:00+00:00,R5,2005.173278863159,1960.9887472787805,0.02203526849780745,0.019635268497807452,0.9388247386657712,SHORT,2,0,0
2023-12-13 00:00:00+00:00,2023-12-15 00:00:00+00:00,R5,2197.581686147317,2263.9303167277817,-0.03019165612759695,-0.03259165612759695,0.897874912524657,SHORT,2,0,0
2023-12-18 00:00:00+00:00,2023-12-20 00:00:00+00:00,R5,2170.828419254822,2208.391274913491,-0.017303465960503264,-0.019703465960503264,0.9242879748425125,SHORT,2,0,0
2024-01-13 00:00:00+00:00,2024-01-15 00:00:00+00:00,R5,2549.4990223641857,2518.597474403693,0.012120635344208644,0.009720635344208643,0.949376836849505,SHORT,2,0,0
2024-03-02 00:00:00+00:00,2024-03-04 00:00:00+00:00,R5,3425.518570224916,3521.7582597823985,-0.02809492565418015,-0.03049492565418015,0.8176903360420502,SHORT,2,0,0
2024-03-18 00:00:00+00:00,2024-03-20 00:00:00+00:00,R5,3563.1328361925093,3277.6082384114347,0.08013302082955187,0.07773302082955187,0.8945145663056029,SHORT,2,0,0
2024-03-20 00:00:00+00:00,2024-03-22 00:00:00+00:00,R5,3277.6082384114347,3412.9814437508776,-0.04130243625609584,-0.043702436256095836,0.9248712228738575,SHORT,4,0,0
2024-03-23 00:00:00+00:00,2024-03-25 00:00:00+00:00,R5,3364.778666934444,3514.4919443620606,-0.044494242340170354,-0.04689424234017035,0.9719777455375015,SHORT,4,0,0
2024-04-03 00:00:00+00:00,2024-04-05 00:00:00+00:00,R5,3316.404847688585,3300.6270056004,0.004757513878072399,0.0023575138780723994,0.9352939569499312,SHORT,2,0,0
2024-04-14 00:00:00+00:00,2024-04-16 00:00:00+00:00,R5,3051.334799853998,3070.988237880067,-0.006440931367809758,-0.008840931367809758,0.972238549858985,SHORT,4,0,0
2024-04-18 00:00:00+00:00,2024-04-20 00:00:00+00:00,R5,3026.392453442939,3083.716590275756,-0.018941408860441444,-0.021341408860441443,0.9269077211859106,SHORT,2,0,0
2024-05-02 00:00:00+00:00,2024-05-04 00:00:00+00:00,R5,2959.9252401637564,3120.4132289743616,-0.054220284564256864,-0.05662028456425686,0.973132785211958,SHORT,4,0,0
2024-05-23 00:00:00+00:00,2024-05-25 00:00:00+00:00,R5,3793.8438322201855,3743.496475189437,0.013270803769823243,0.010870803769823242,0.9319527562663237,SHORT,2,0,0
2024-06-22 00:00:00+00:00,2024-06-24 00:00:00+00:00,R5,3498.8993752648566,3341.66337527232,0.04493870304019082,0.04253870304019082,0.822029297826076,SHORT,2,0,0
2024-06-25 00:00:00+00:00,2024-06-27 00:00:00+00:00,R5,3380.483824429178,3410.425862850137,-0.008857323382109306,-0.011257323382109307,0.6605166646071815,SHORT,4,0,0
2024-07-04 00:00:00+00:00,2024-07-06 00:00:00+00:00,R5,3176.139882624131,3011.9386168640194,0.051698373443315855,0.049298373443315856,0.6470107629969474,SHORT,2,0,0
2024-08-28 00:00:00+00:00,2024-08-30 00:00:00+00:00,R5,2494.691709794993,2511.1408733346807,-0.006593665852619243,-0.008993665852619244,0.981381936967284,SHORT,2,0,1
2024-11-27 00:00:00+00:00,2024-11-29 00:00:00+00:00,R5,3476.9773514268786,3586.0520765937404,-0.03137055958161469,-0.03377055958161469,0.9408102239432401,SHORT,2,0,0
2024-12-11 00:00:00+00:00,2024-12-13 00:00:00+00:00,R5,3720.775965270674,3908.919762542588,-0.05056574193878594,-0.05296574193878594,0.9067155207945874,SHORT,2,0,0
