block_date,block_fullness_delta_1d,eth_burned_delta_1d,eth_burned_zscore_90d,exchange_flow_share,median_gas_delta_1d,median_gas_delta_7d,net_exchange_flow_ratio,smart_contract_ratio_delta_1d,tx_per_active_delta_1d,tx_per_active_zscore_90d,whale_exchange_asymmetry,whale_exchange_flow_ratio,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d,whale_volume_ratio_delta_3d
2024-02-22,0.001041,862.8462,1.2736,0.330271,5.9204,13.0356,0.001708,0.010387,0.0237,-0.2097,0.012075,0.003707,0.3758,0.829688,0.000126,-0.008306
2024-02-23,-0.000996,-727.194,0.732,0.304167,-4.5679,12.7939,0.018858,-0.0078,-0.0432,-0.3134,0.078352,0.021907,0.2158,0.798802,-0.030887,-0.04857
2024-02-24,0.001065,-1382.4397,-0.27,0.264924,-11.4294,8.2012,-0.000838,0.011147,-0.0779,-0.5007,0.002773,0.000675,0.3414,0.789271,-0.009531,-0.040291
2024-02-25,0.000241,53.7726,-0.2278,0.344186,0.9084,6.1916,0.017776,-0.004577,-0.0666,-0.6539,0.061939,0.020006,0.4898,0.811058,0.021787,-0.01863
2024-02-26,-0.00063,1220.4793,0.6544,0.301601,8.4399,2.3026,-0.007985,-0.002089,0.0446,-0.5261,-0.016168,-0.0045,1.776,0.828204,0.017146,0.029402
2024-02-27,0.000128,860.6282,1.2582,0.432018,10.6032,10.4788,0.032152,-0.005428,0.0048,-0.4991,0.087891,0.035346,0.0358,0.788021,-0.040183,-0.00125
2024-02-28,-0.000336,1258.5903,2.1062,0.310927,7.6068,17.4814,-0.009028,0.002737,-0.0322,-0.5678,-0.019875,-0.005569,0.547,0.794005,0.005984,-0.017053
2024-02-29,0.000163,979.1105,2.6719,0.271466,14.334,25.895,-0.027806,0.020351,0.0816,-0.3509,-0.105712,-0.024673,0.6296,0.750704,-0.043301,-0.0775
2024-03-01,0.000545,-1585.9858,1.5597,0.265982,-16.2825,14.1804,-0.022411,0.009399,-0.0446,-0.4483,-0.072626,-0.017202,2.0309,0.803422,0.052719,0.015402
2024-03-02,0.000313,-618.9073,1.1257,0.316313,-4.7964,20.8133,0.026025,0.001417,0.0278,-0.3693,0.108937,0.031215,0.912,0.776698,-0.026725,-0.017307
2024-03-03,0.000191,276.5444,1.3017,0.312716,1.0457,20.9507,-0.007754,-0.008732,-0.0478,-0.4849,-0.007678,-0.002135,0.6834,0.742012,-0.034686,-0.008692
2024-03-04,-0.000793,3060.6222,3.1655,0.311633,26.599,39.1098,0.007421,-0.001717,0.1095,-0.1934,0.052066,0.014542,2.2227,0.789981,0.047969,-0.013442
2024-03-05,-7e-05,1331.9466,3.7122,0.329231,7.0171,35.5237,-0.051749,0.001457,-0.0278,-0.2591,-0.149877,-0.044387,1.8465,0.809594,0.019613,0.032896
2024-03-06,-0.000652,-1570.8961,2.6681,0.366628,-6.1856,21.7312,0.064033,-0.002728,-0.001,-0.2571,0.202816,0.068822,0.9384,0.822669,0.013075,0.080657
2024-03-07,0.000327,-912.4198,2.0817,0.324935,-9.976,-2.5787,0.017986,0.002691,-0.042,-0.3612,0.075422,0.022551,2.3972,0.819642,-0.003027,0.029661
2024-03-08,0.000723,-904.0758,1.5408,0.29919,-8.4006,5.3032,-0.006667,0.001964,-0.0038,-0.3665,-0.003137,-0.000856,3.753,0.82053,0.000888,0.010936
2024-03-09,0.000228,-591.9917,1.1913,0.334335,-4.9766,5.123,0.034359,0.014409,-0.001,-0.3623,0.123402,0.037611,0.1924,0.778425,-0.042105,-0.044244
2024-03-10,-0.000565,335.7993,1.3464,0.39449,4.9093,8.9866,0.055754,0.000127,0.1075,-0.0802,0.167423,0.061309,0.21,0.787557,0.009132,-0.032085
2024-03-11,1.3e-05,918.5375,1.7945,0.40837,8.4021,-9.2103,-0.029742,-0.022548,-0.1461,-0.4489,-0.064711,-0.024672,0.5192,0.827202,0.039645,0.006672
2024-03-12,-0.00016,-762.3736,1.373,0.461426,-8.9245,-25.1519,-0.047433,0.015512,0.0617,-0.2804,-0.096222,-0.042038,1.1251,0.841147,0.013945,0.062722
2024-03-13,0.000953,-19.2636,1.3429,0.269679,4.0585,-14.9078,0.003084,-0.014519,-0.0402,-0.3747,0.025299,0.006328,0.8589,0.862821,0.021674,0.075264
2024-03-14,0.000476,-748.5307,0.9592,0.307421,-9.859,-14.7909,-0.065308,0.007479,-0.0133,-0.3978,-0.208138,-0.057897,1.4898,0.818263,-0.044558,-0.008939
2024-03-15,0.000838,-1059.2475,0.4133,0.35209,-10.2012,-16.5915,-0.053719,-0.006183,-0.1161,-0.6833,-0.143908,-0.046832,2.0832,0.826529,0.008266,-0.014618
2024-03-16,-0.00038,-948.0372,-0.08,0.387646,-8.7271,-20.3419,-0.007491,-0.004581,-0.0621,-0.8272,9.6e-05,3.5e-05,0.9695,0.792469,-0.034059,-0.070351
2024-03-17,0.000788,-510.5288,-0.3321,0.300925,-4.1423,-29.3936,-0.06835,0.018442,0.0457,-0.6944,-0.228673,-0.062725,0.196,0.811786,0.019317,-0.006476
2024-03-18,-0.000615,756.9647,0.0811,0.322987,6.058,-31.7377,-0.032894,0.029529,0.0523,-0.5501,-0.09258,-0.027843,1.2221,0.843345,0.031559,0.016816
2024-03-19,-0.000412,411.2046,0.3123,0.344797,4.8606,-17.9526,-0.042102,0.006405,0.0632,-0.3817,-0.116863,-0.037058,0.579,0.824097,-0.019248,0.031628
2024-03-20,0.000256,-405.8009,0.0977,0.360766,-4.2661,-26.2772,0.000829,-0.008706,-0.119,-0.6798,0.002079,0.000705,0.9292,0.849706,0.025609,0.03792
2024-03-21,7.7e-05,-552.6247,-0.1978,0.348883,-4.5919,-21.0101,-0.000563,-0.018562,0.0186,-0.6255,0.008455,0.00275,1.8431,0.825445,-0.024262,-0.0179
2024-03-22,-0.00054,-625.8012,-0.5367,0.32833,-6.5508,-17.3598,-0.054988,-0.006628,-0.0757,-0.8058,-0.16612,-0.051112,1.5274,0.836707,0.011262,0.01261
2024-03-23,0.000661,-641.5066,-0.8793,0.330209,-5.5092,-14.1419,0.028572,0.02198,-0.0499,-0.9165,0.096141,0.029695,1.1229,0.806093,-0.030614,-0.043614
2024-03-24,-4.9e-05,-36.0726,-0.8951,0.316537,-0.1684,-10.168,0.008809,-0.008433,0.0534,-0.7679,0.033379,0.009764,1.0667,0.781789,-0.024303,-0.043655
2024-03-25,-0.0005,752.5859,-0.4971,0.316679,6.4794,-9.7465,-0.027297,-0.023198,0.0734,-0.5736,-0.079795,-0.023576,1.5156,0.839767,0.057978,0.00306
2024-03-26,-0.000852,570.1667,-0.1925,0.384277,4.0181,-10.589,-0.006026,0.023962,0.1813,-0.1128,-0.008916,-0.00324,1.2141,0.850839,0.011072,0.044746
2024-03-27,0.000207,374.936,0.0066,0.33992,4.2072,-2.1158,0.019065,-0.01325,0.0422,-0.0076,0.063527,0.020146,1.2327,0.839203,-0.011636,0.057414
2024-03-28,-0.000123,-144.0468,-0.0771,0.27482,-0.0757,2.4005,-0.002602,-0.009214,-0.0628,-0.1612,-0.004488,-0.001117,0.8781,0.800046,-0.039157,-0.039721
2024-03-29,6.3e-05,-755.9744,-0.4911,0.291653,-7.6043,1.3471,0.028049,-0.009414,-0.102,-0.4136,0.120011,0.03215,1.1959,0.807743,0.007697,-0.043095
2024-03-30,0.000153,-430.1342,-0.7328,0.299665,-3.8561,3.0002,-0.026146,-0.000885,-0.05,-0.5309,-0.087457,-0.023861,0.889,0.781255,-0.026488,-0.057948
2024-03-31,0.000169,-128.2303,-0.813,0.30816,-0.6758,2.4928,-0.003121,0.004824,0.0311,-0.4521,0.003415,0.000966,0.7128,0.784595,0.00334,-0.015451
2024-04-01,-0.000305,393.0016,-0.6031,0.27699,1.3593,-2.6273,-0.038317,0.011276,0.0364,-0.3558,-0.135416,-0.034299,0.2203,0.825185,0.04059,0.017442
2024-04-02,-0.000501,1339.1486,0.1304,0.376922,11.2672,4.6219,0.029478,0.010202,0.1646,0.0627,0.088594,0.031216,-0.2702,0.833249,0.008063,0.051993
2024-04-03,-0.000274,-636.5833,-0.2254,0.344315,-5.5108,-5.0961,-0.000208,-0.005727,0.0171,0.1091,0.005064,0.001621,0.0222,0.818596,-0.014652,0.034001
2024-04-04,-4e-05,-363.1688,-0.4324,0.305138,-5.0665,-10.0869,-0.003341,-0.00709,-0.0877,-0.1089,-0.003178,-0.000904,-0.1898,0.834719,0.016123,0.009534
2024-04-05,0.000191,-821.507,-0.8895,0.287316,-5.3333,-7.816,-0.003172,-0.006657,-0.1117,-0.3867,0.001185,0.000313,0.6942,0.817575,-0.017144,-0.015673
2024-04-06,0.00092,-738.9633,-1.2766,0.241661,-4.7814,-8.7413,-0.022711,0.00389,-0.0702,-0.5627,-0.094689,-0.020663,0.8999,0.783464,-0.034112,-0.035132
2024-04-07,-0.000172,212.0525,-1.1483,0.376923,2.0806,-5.9849,-0.035181,0.006262,0.0739,-0.3712,-0.091838,-0.032618,-0.106,0.801599,0.018135,-0.033121
2024-04-08,-0.000377,864.1866,-0.6788,0.31707,8.3972,1.0529,-0.027876,-0.001575,0.051,-0.2393,-0.075942,-0.02235,0.4292,0.836691,0.035092,0.019116
2024-04-09,0.000539,358.5191,-0.4747,0.278677,0.6925,-9.5218,0.016089,-0.019857,0.0205,-0.194,0.072537,0.018903,0.6956,0.865679,0.028988,0.082215
2024-04-10,-0.000662,-775.5556,-0.8859,0.311971,-6.0208,-10.0318,-0.003782,0.039406,0.0533,-0.0636,-0.006256,-0.001817,-0.0378,0.825969,-0.03971,0.024371
2024-04-11,3e-06,48.5401,-0.8546,0.369284,0.697,-4.2683,0.026758,-0.011505,-0.0308,-0.1429,0.081907,0.028848,-0.1667,0.859528,0.033559,0.022837
2024-04-12,-2.7e-05,929.4873,-0.3596,0.389111,1.3741,2.4392,-0.038807,-0.036382,-0.0441,-0.2404,-0.09377,-0.034262,1.0851,0.828801,-0.030728,-0.036878
2024-04-13,0.001082,1550.619,0.4776,0.446353,-4.8235,2.3971,-0.063146,0.055432,0.0655,0.0685,-0.139222,-0.058772,-0.8058,0.845877,0.017076,0.019908
2024-04-14,6e-05,-3251.9674,-1.2781,0.38141,-3.159,-2.8425,-0.005962,-0.00381,-0.0729,-0.4303,-0.005495,-0.001953,-1.0428,0.823232,-0.022645,-0.036296
2024-04-15,-0.000818,267.6803,-1.1141,0.323218,2.0775,-9.1621,-0.028365,-0.017988,0.0118,-0.3369,-0.08418,-0.025357,-0.544,0.850364,0.027131,0.021563
2024-04-16,0.001004,-363.5244,-1.2817,0.317261,-3.7038,-13.5584,-0.026765,-0.002934,-0.0976,-1.2382,-0.081609,-0.024182,-0.6505,0.842113,-0.00825,-0.003764
2024-04-17,0.00047,871.2982,-0.806,0.288041,5.5886,-1.949,0.034348,-0.028681,0.0138,-1.1192,0.136598,0.036594,1.3295,0.848367,0.006254,0.025135
2024-04-18,-0.001059,-772.8604,-1.1957,0.463672,-4.2185,-6.8645,-0.029269,0.007109,0.0191,-0.908,-0.062324,-0.027959,0.7435,0.873019,0.024651,0.022655
2024-04-19,0.00027,-99.7089,-1.241,0.337616,-0.9052,-9.1439,-0.03926,0.011485,0.0281,-0.6065,-0.115065,-0.036288,0.5724,0.830109,-0.04291,-0.012004
2024-04-20,0.000335,-410.829,-1.4467,0.350544,-3.3483,-7.6687,-0.031792,0.010474,-0.1011,-1.599,-0.088772,-0.029394,-0.6563,0.818954,-0.011154,-0.029413
2024-04-21,-6e-05,-10.2145,-1.4347,0.319457,-0.0576,-4.5673,0.019636,0.014121,0.0685,-0.8842,0.078812,0.023265,-1.3284,0.771591,-0.047364,-0.101428
2024-04-22,-0.001068,299.0311,-1.2723,0.336313,2.0384,-4.6064,-0.044245,-0.01997,0.107,0.2239,-0.129845,-0.041137,-0.0461,0.834388,0.062797,0.004279
2024-04-23,-0.000361,199.7163,-1.169,0.331353,2.3647,1.4621,-0.014543,0.015569,0.0506,0.7544,-0.035802,-0.011126,-0.3908,0.825026,-0.009362,0.006071
2024-04-24,-0.000122,224.6946,-1.0418,0.337921,0.4937,-3.6328,-0.026072,-0.030769,0.0967,1.7164,-0.071615,-0.02268,-0.19,0.82635,0.001324,0.054759
2024-04-25,0.000366,-287.3831,-1.1792,0.337428,-1.9553,-1.3696,-0.022461,-0.004145,-0.1135,0.5519,-0.060953,-0.019365,-0.3466,0.824632,-0.001717,-0.009755
2024-04-26,0.00137,-472.8803,-1.411,0.271774,-3.2203,-3.6847,-0.032858,0.009499,-0.1113,-0.6023,-0.119768,-0.030268,0.0724,0.822571,-0.002061,-0.002454
2024-04-27,0.000428,-130.7956,-1.4667,0.384732,-1.192,-1.5283,-0.016699,0.006274,-0.0499,-1.0999,-0.031358,-0.011427,-0.8846,0.804477,-0.018095,-0.021873
2024-04-28,-0.000677,77.5037,-1.4154,0.366755,0.8946,-0.5761,-0.024677,0.003268,0.0346,-0.7359,-0.058675,-0.020435,-0.1844,0.824912,0.020436,0.00028
2024-04-29,-0.000629,235.4031,-1.2751,0.32894,2.23,-0.3845,-0.07671,-0.002786,-0.0885,-1.5959,-0.23681,-0.074161,-0.2958,0.85943,0.034517,0.036858
2024-04-30,-0.000323,587.2859,-0.9713,0.316866,1.6349,-1.1144,0.007038,-0.005678,0.0301,-1.2636,0.045667,0.013246,-0.0482,0.828401,-0.031028,0.023925
2024-05-01,0.0005,-532.1591,-1.2153,0.221795,-1.5211,-3.1292,-0.0082,0.018366,0.0386,-0.854,-0.022053,-0.004477,-0.8054,0.870091,0.04169,0.045179
2024-05-02,-0.000183,-134.9961,-1.2651,0.330236,-1.8515,-3.0255,0.025589,-0.016919,-0.0447,-1.279,0.089132,0.027757,-0.7002,0.843778,-0.026313,-0.015652
2024-05-03,-0.000493,-107.9215,-1.3027,0.317724,-0.6858,-0.491,-0.067529,0.012751,0.0549,-0.7052,-0.218409,-0.065004,-0.8885,0.825629,-0.018149,-0.002772
2024-05-04,0.000832,-133.8281,-1.3532,0.27913,-0.795,-0.0941,-0.010359,-0.003348,-0.1371,-2.0296,-0.024285,-0.0062,-1.1246,0.782135,-0.043494,-0.087956
2024-05-05,-4e-06,-9.9497,-1.3398,0.376975,-0.2334,-1.2221,0.017735,0.00468,-0.0332,-2.2684,0.062918,0.022392,-1.8996,0.801588,0.019452,-0.04219
2024-05-06,-0.000529,42.36,-1.2905,0.32417,0.5181,-2.934,-0.039377,-0.001089,0.1365,-0.93,-0.117637,-0.035788,-1.3374,0.835706,0.034119,0.010077
2024-05-07,0.000466,20.5871,-1.2517,0.223479,0.2502,-4.3187,-0.059497,-0.03457,0.0766,-0.1715,-0.27518,-0.056919,-0.4362,0.8549,0.019193,0.072765
2024-05-08,-0.000171,-126.4392,-1.2823,0.288548,-1.2626,-4.0602,-0.044172,0.010089,-0.0475,-0.6265,-0.150939,-0.040703,-1.0546,0.837819,-0.017081,0.036231
2024-05-09,0.000469,-49.1152,-1.2836,0.276294,-0.5107,-2.7193,-0.021725,0.004177,0.0048,-0.5612,-0.07376,-0.019165,-1.3154,0.845038,0.007219,0.009331
2024-05-10,-5.9e-05,180.6968,-1.1724,0.306392,1.1391,-0.8944,-0.018405,0.031123,-0.0621,-1.1748,-0.050967,-0.014613,-1.4784,0.835285,-0.009752,-0.019615
2024-05-11,6.9e-05,-177.0853,-1.2324,0.28043,-1.003,-1.1025,-0.02654,0.04915,0.0384,-0.7607,-0.083617,-0.021366,-3.514,0.745828,-0.089457,-0.09199
2024-05-12,0.00069,-96.0366,-1.248,0.29529,-1.0992,-1.9682,-0.056288,-0.042684,-0.0051,-0.7958,-0.189352,-0.051576,-3.6907,0.766842,0.021013,-0.078196
2024-05-13,-0.001498,485.0926,-1.0043,0.247272,2.7327,0.2464,-0.057886,-0.027095,0.0577,-0.1881,-0.234753,-0.054454,-1.1351,0.870406,0.103565,0.035121
2024-05-14,0.00022,-137.0008,-1.0506,0.271455,0.6073,0.6035,-0.053059,-0.01338,0.0001,-0.1862,-0.193326,-0.047884,-1.0223,0.788478,-0.081928,0.04265
2024-05-15,-0.000305,34.9411,-1.0141,0.279959,-0.1992,1.6669,-0.060701,0.003447,-0.0273,-0.4595,-0.219472,-0.056826,-1.0248,0.815021,0.026542,0.048179
2024-05-16,-7e-05,-234.1768,-1.1016,0.288223,-1.6048,0.5728,-0.041347,0.000894,-0.0388,-0.847,-0.139988,-0.03777,-1.1745,0.843658,0.028637,-0.026748
2024-05-17,0.000734,60.8285,-1.0608,0.333183,0.3544,-0.2119,-0.026355,0.013312,0.1129,0.3612,-0.070751,-0.021947,-1.1344,0.808475,-0.035183,0.019996
2024-05-18,0.000715,-249.0814,-1.1549,0.32796,-2.1716,-1.3805,-0.026255,-0.021006,-0.198,-1.7132,-0.069627,-0.021118,-2.5087,0.76882,-0.039654,-0.0462
2024-05-19,0.000912,-17.3152,-1.1387,0.299354,-0.137,-0.4182,-0.046871,-0.001931,0.1405,-0.2011,-0.149733,-0.041337,-2.5557,0.770122,0.001301,-0.073536
2024-05-20,-0.001467,1202.7708,-0.5908,0.395117,6.0024,2.8515,-0.097761,-0.002427,0.1482,1.3823,-0.241792,-0.090068,-0.1464,0.847596,0.077474,0.039121
2024-05-21,-0.001867,-45.2848,-0.5974,0.386396,4.1825,6.4267,-0.072298,0.017878,-0.0953,0.3829,-0.168491,-0.060638,-0.1554,0.852022,0.004426,0.083202
2024-05-22,9.9e-05,-346.3496,-0.734,0.414831,-3.7943,2.8316,-0.006861,-0.031125,0.0629,1.0918,-0.001331,-0.000529,0.2106,0.882911,0.030888,0.112789
2024-05-23,0.001028,104.2018,-0.6722,0.391649,1.8674,6.3038,-0.017608,0.000371,0.0361,1.4907,-0.034155,-0.012731,-0.7129,0.878206,-0.004704,0.03061
2024-05-24,-0.00095,-389.1488,-0.8321,0.351943,-3.2917,2.6577,0.04501,-0.001092,0.0289,1.7685,0.138365,0.0468,-0.202,0.896871,0.018665,0.044849
2024-05-25,0.00145,-386.057,-0.9857,0.21413,-3.4275,1.4018,-0.008899,-0.000377,-0.209,-0.4953,-0.033352,-0.006696,-0.4463,0.852461,-0.04441,-0.030449
2024-05-26,-0.000366,92.7394,-0.9245,0.442646,0.4868,2.0256,-0.045519,0.004142,0.1511,1.1275,-0.099779,-0.042506,-0.7154,0.847456,-0.005005,-0.030751
2024-05-27,-0.00013,1031.9711,-0.4545,0.35182,9.5,5.5232,0.008159,-0.002029,0.0704,1.8353,0.033592,0.011183,-0.1497,0.849041,0.001585,-0.04783
2024-05-28,-0.000356,103.5007,-0.3915,0.349074,1.5435,2.8842,0.007695,0.009656,0.1439,3.1298,0.028857,0.009586,-1.1572,0.869873,0.020832,0.017412
2024-05-29,-0.000758,-459.59,-0.5823,0.34429,-5.2275,1.451,0.02938,-0.003422,-0.1148,1.9383,0.093434,0.030679,-0.467,0.8704,0.000527,0.022944
2024-05-30,0.000291,122.5133,-0.509,0.664997,1.6378,1.2214,-0.052629,0.000328,0.0283,2.1393,-0.078022,-0.051072,-0.6671,0.914569,0.044169,0.065528
2024-05-31,-0.000417,-147.1159,-0.5614,0.406787,-2.6393,1.8738,0.090989,-0.010122,-0.0326,1.7857,0.235913,0.092322,0.1773,0.861141,-0.053428,-0.008731
2024-06-01,1.1e-05,-489.6981,-0.7736,0.346714,-3.5271,1.7742,-0.01286,0.010009,0.0489,2.162,-0.027395,-0.008899,-0.9349,0.766845,-0.094296,-0.103555
2024-06-02,0.000209,145.2229,-0.6971,0.314874,2.0079,3.2953,-0.003828,-0.013177,0.0824,2.7842,-0.002443,-0.00071,-1.7904,0.749098,-0.017748,-0.165471
2024-06-03,-0.000839,383.7353,-0.4999,0.3205,3.6213,-2.5834,-0.017897,0.012437,0.0259,2.8561,-0.052562,-0.015896,-0.7631,0.836983,0.087886,-0.024158
2024-06-04,0.000301,-253.083,-0.6324,0.263745,-2.3681,-6.495,0.026114,0.000158,-0.1463,1.5985,0.114926,0.02831,-0.5974,0.841007,0.004024,0.074162
2024-06-05,-0.000293,828.0177,-0.1252,0.327075,9.873,8.6055,-0.029881,-0.014948,0.1101,2.4078,-0.088991,-0.027159,-0.2205,0.815923,-0.025084,0.066825
2024-06-06,-0.001155,145.8231,-0.0062,0.277175,-0.5949,6.3728,-0.045229,-0.006729,0.0373,2.5788,-0.164486,-0.042515,-0.4958,0.83662,0.020697,-0.000364
2024-06-07,0.000921,-382.6385,-0.2278,0.309345,-5.8922,3.1199,-0.06907,0.034225,-0.0678,1.9898,-0.22531,-0.064529,-0.5886,0.80914,-0.02748,-0.031867
2024-06-08,0.000225,-848.107,-0.7805,0.356159,-6.0728,0.5742,-0.027325,0.014441,-0.1261,1.0375,-0.070522,-0.023536,-0.698,0.775297,-0.033843,-0.040626
2024-06-09,0.000269,-74.9956,-0.8442,0.264231,-0.9499,-2.3836,-0.011293,-0.022427,-0.0056,0.9781,-0.026429,-0.006223,-1.2907,0.69092,-0.084377,-0.1457
2024-06-10,7.8e-05,354.328,-0.5743,0.286813,2.5175,-3.4875,-0.02725,0.004457,0.0168,1.09,-0.087894,-0.023405,-0.5466,0.813296,0.122376,0.004156
2024-06-11,-0.000979,361.671,-0.2641,0.497953,3.8401,2.7208,-0.110711,0.005681,0.032,1.3026,-0.224324,-0.108193,-0.5502,0.880172,0.066876,0.104875
2024-06-12,0.000769,308.2953,0.0407,0.311081,3.4891,-3.6631,-0.004305,-0.009946,-0.0415,0.9789,-0.010491,-0.003064,-0.2573,0.848783,-0.031389,0.157863
2024-06-13,0.00023,-235.335,-0.1507,0.312439,-3.7861,-6.8544,-0.044079,-0.008367,0.0,0.9574,-0.143614,-0.042098,-0.5618,0.838351,-0.010433,0.025054
2024-06-14,-0.000357,-452.0887,-0.5671,0.374134,-3.3389,-4.3011,0.006546,0.005099,-0.016,0.821,0.024831,0.008845,-0.5297,0.849749,0.011398,-0.030423
2024-06-15,0.000425,-542.6583,-1.0741,0.351832,-4.3893,-2.6176,-0.126461,0.005733,-0.1246,-0.1128,-0.367776,-0.121141,-1.322,0.794303,-0.055446,-0.05448
2024-06-16,0.000443,-94.7847,-1.1532,0.374092,-0.7406,-2.4083,-0.042812,-0.013065,0.0419,0.1901,-0.110887,-0.039035,-2.9583,0.775614,-0.018689,-0.062737
2024-06-17,-0.000591,348.8781,-0.7958,0.355996,1.9403,-2.9855,-0.024468,0.005331,0.0718,0.7137,-0.062219,-0.021207,-0.4366,0.875554,0.099941,0.025806
2024-06-18,0.00074,241.2896,-0.5286,0.349233,2.4373,-4.3883,-0.037525,0.022032,0.0837,1.3066,-0.10043,-0.033166,-0.4925,0.854955,-0.020599,0.060652
2024-06-19,-2.1e-05,-181.2932,-0.7075,0.387497,-0.5028,-8.3802,-0.020286,-0.017938,-0.1109,0.4679,-0.049214,-0.018161,-0.3464,0.848117,-0.006838,0.072503
2024-06-20,-0.000658,237.6868,-0.4309,0.368974,1.3828,-3.2112,-0.046966,0.007384,0.068,0.9559,-0.128191,-0.044866,-0.0398,0.848325,0.000208,-0.027229
2024-06-21,0.000564,-521.9408,-0.9872,0.371461,-4.341,-4.2132,0.018223,-0.053548,-0.3976,-2.0403,0.056264,0.020119,1.5992,0.862935,0.01461,0.007979
2024-06-22,0.000488,-252.4607,-1.2367,0.341259,-2.2985,-2.1225,-0.037397,-0.020767,-0.246,-3.6227,-0.109756,-0.03518,-2.4727,0.78028,-0.082655,-0.067837
2024-06-23,0.000316,6.9438,-1.2039,0.436258,0.3293,-1.0525,-0.065758,0.048483,0.3854,-0.9047,-0.150879,-0.06341,-2.2808,0.83372,0.053441,-0.014605
2024-06-24,-0.000769,322.2368,-0.8347,0.384964,3.1203,0.1275,-0.051234,0.020329,0.1337,0.0422,-0.132545,-0.049008,0.1691,0.877006,0.043285,0.014071
2024-06-25,-0.000866,-33.0981,-0.8641,0.354804,-0.5176,-2.8274,-0.097606,-0.02408,-0.079,-0.5036,-0.281185,-0.096058,0.4266,0.880116,0.003111,0.099837
2024-06-26,0.000441,16.2189,-0.8365,0.301244,-0.6295,-2.9541,-0.056982,-0.022367,-0.1255,-1.3596,-0.190477,-0.054846,1.2444,0.875888,-0.004228,0.042168
2024-06-27,-0.000106,191.7187,-0.5875,0.325141,1.5641,-2.7729,-0.029727,0.016974,0.1795,-0.1086,-0.089391,-0.027628,0.4706,0.863445,-0.012444,-0.013561
2024-06-28,-0.000404,-319.9955,-0.9606,0.408839,-1.6703,-0.1022,-0.056597,0.014801,-0.0124,-0.2043,-0.136845,-0.054336,0.0921,0.895646,0.032201,0.015529
2024-06-29,0.001376,-232.9599,-1.2215,0.285214,-2.3981,-0.2018,-0.027552,-0.022711,-0.241,-1.8541,-0.089031,-0.023661,-2.1574,0.804718,-0.090927,-0.07117
2024-06-30,-0.000366,74.322,-1.1091,0.327925,0.8313,0.3002,0.017572,0.010801,0.2625,-0.0426,0.065178,0.020443,-2.2796,0.860054,0.055336,-0.003391
2024-07-01,-0.001255,268.8435,-0.7783,0.332555,2.2346,-0.5855,-0.103167,0.024113,0.1026,0.6687,-0.314704,-0.100585,0.1216,0.881596,0.021542,-0.01405
2024-07-02,0.000159,-100.037,-0.9107,0.375925,-0.4953,-0.5632,-0.067031,-0.002682,-0.0194,0.5393,-0.177929,-0.064619,-0.0466,0.885366,0.003771,0.080648
2024-07-03,0.000275,423.4017,-0.2954,0.296168,2.3727,2.439,-0.021483,0.013054,0.2,1.8716,-0.067832,-0.018991,-0.1943,0.877127,-0.008239,0.017073
2024-07-04,0.000606,-63.7348,-0.3719,0.361409,1.2743,2.1493,-0.043344,0.035236,-0.2318,0.2849,-0.116446,-0.039952,-0.1617,0.865655,-0.011472,-0.01594
2024-07-05,-0.000962,205.7146,-0.062,0.429944,0.3993,4.2188,-0.046091,-8.5e-05,0.0284,0.4642,-0.103607,-0.042473,0.2849,0.876371,0.010716,-0.008995
2024-07-06,0.001079,-792.0641,-1.2057,0.370541,-6.6089,0.008,0.019173,-0.04229,-0.1993,-0.8937,0.063149,0.022215,-2.0696,0.840767,-0.035604,-0.03636
2024-07-07,0.001131,-42.9225,-1.2517,0.432061,-0.4163,-1.2397,0.010612,0.002972,0.173,0.2819,0.036246,0.01506,-1.8379,0.863993,0.023226,-0.001663
2024-07-08,-0.001305,199.7022,-0.9474,0.350545,1.8212,-1.6531,-0.044969,-0.015703,0.0217,0.4246,-0.102547,-0.033297,-0.0011,0.855358,-0.008635,-0.021014
2024-07-09,-0.000463,26.9212,-0.8869,0.352436,0.2355,-0.9223,-0.060257,-0.000796,-0.0036,0.3992,-0.168841,-0.057151,0.5924,0.890769,0.035411,0.050002
2024-07-10,-0.000551,254.4149,-0.4702,0.294362,1.8365,-1.4585,-0.034033,-0.003953,0.0235,0.5533,-0.112286,-0.031494,0.4149,0.876075,-0.014694,0.012082
2024-07-11,0.000523,-92.8858,-0.6127,0.35544,-0.4779,-3.2107,-0.04852,0.011504,-0.0164,0.4341,-0.133852,-0.045804,-0.1483,0.882748,0.006673,0.02739
2024-07-12,2.5e-05,-252.1625,-1.2663,0.322724,-1.8919,-5.5019,-0.093588,-0.015044,-0.1327,-0.4595,-0.294011,-0.091762,0.6049,0.896569,0.013821,0.0058
2024-07-13,0.00202,-43.1124,-1.3305,0.400493,-1.59,-0.483,-0.042712,-0.008725,0.0175,-0.3394,-0.100439,-0.038506,-1.6151,0.831455,-0.065114,-0.04462
2024-07-14,-0.002931,25.7551,-1.2482,0.350579,1.4052,1.3386,-0.032422,0.002362,0.2014,1.0089,-0.085617,-0.028008,-2.6837,0.782889,-0.048567,-0.099859
2024-07-15,0.00108,598.0026,0.1006,0.350325,3.0597,2.5771,-0.051567,-0.000233,0.0165,1.0951,-0.145176,-0.048869,0.6186,0.890739,0.10785,-0.00583
