block_date,deposit_tx_count,deposit_withdrawal_ratio,exchange_volume_ratio,mega_whale_ratio,mega_whale_tx_count,mega_whale_volume_eth,net_flow_ma7,non_exchange_ratio,non_exchange_tx_count,non_exchange_volume_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_exchange_withdrawals_eth,whale_net_exchange_flow_eth,whale_tx_count,whale_volume_eth,withdrawal_tx_count
2023-09-28 00:00:00+00:00,15,0.9052,0.3983,1.0,76,314257.8844,-22551.1339,0.6017,45,189094.6659,3048.069671,59468.5,65694.7184,6226.2184,76,314257.8844,16
2023-09-29 00:00:00+00:00,9,1.2336,0.4675,1.0,65,377007.873,-22381.6578,0.5325,42,200751.4793,3683.058547,97346.6345,78909.7592,-18436.8753,65,377007.873,14
2023-09-30 00:00:00+00:00,7,2.5436,0.4565,1.0,46,321789.5538,-21398.2986,0.5435,33,174887.436,10847.457078,105446.2005,41455.9173,-63990.2832,46,321789.5538,6
2023-10-01 00:00:00+00:00,10,1.0981,0.3285,1.0,56,303552.6832,-21555.0992,0.6715,38,203848.3768,6174.855895,52182.411,47521.8953,-4660.5157,56,303552.6832,8
2023-10-02 00:00:00+00:00,12,1.3191,0.3145,1.0,87,623272.698,-23198.2304,0.6855,63,427250.272,6859.00793,111498.57,84523.8561,-26974.7139,87,623272.698,12
2023-10-03 00:00:00+00:00,8,1.9504,0.3464,1.0,65,366287.6704,-25358.5312,0.6536,50,239394.2697,3570.313696,83884.9729,43008.4278,-40876.5451,65,366287.6704,7
2023-10-04 00:00:00+00:00,7,1.2332,0.4403,1.0,73,525324.7812,-24694.6507,0.5597,59,294025.231,14103.076712,127724.6951,103574.8551,-24149.84,73,525324.7812,7
2023-10-05 00:00:00+00:00,9,1.2166,0.2633,1.0,85,520020.0753,-27495.458,0.7367,65,383084.9582,6188.859859,75157.2751,61777.842,-13379.4331,85,520020.0753,11
2023-10-06 00:00:00+00:00,12,1.0948,0.3166,1.0,70,397763.7577,-25675.7624,0.6834,46,271835.937,6561.931002,65813.4131,60114.4075,-5699.0056,70,397763.7577,12
2023-10-07 00:00:00+00:00,3,0.9066,0.3651,1.0,48,270180.4835,-15843.6312,0.6349,37,171528.1191,6047.735445,46908.8646,51743.4998,4834.6352,48,270180.4835,8
2023-10-08 00:00:00+00:00,11,1.5295,0.5127,1.0,47,328156.3405,-20209.3025,0.4873,23,159897.8764,7366.837284,101739.3394,66519.1246,-35220.2148,47,328156.3405,13
2023-10-09 00:00:00+00:00,20,2.0022,0.4905,1.0,72,333698.5882,-24162.2379,0.5095,43,170002.9586,4458.918641,109170.4459,54525.1836,-54645.2623,72,333698.5882,9
2023-10-10 00:00:00+00:00,13,3.0082,0.4848,1.0,91,673233.7795,-41684.3486,0.5152,64,346840.3108,13424.58761,244962.3942,81431.0745,-163531.3198,91,673233.7795,14
2023-10-11 00:00:00+00:00,15,0.8148,0.5864,1.0,68,485179.5806,-34085.8035,0.4136,42,200654.5069,13422.889532,127742.5491,156782.5247,29039.9756,68,485179.5806,11
2023-10-12 00:00:00+00:00,12,1.3533,0.4519,1.0,68,265798.6282,-34750.6503,0.5481,47,145686.6966,3375.237969,69072.6461,51039.2855,-18033.3606,68,265798.6282,9
2023-10-13 00:00:00+00:00,7,1.3388,0.2596,1.0,57,354197.0948,-35839.2425,0.7404,43,262243.3295,7210.818456,52636.4581,39317.3072,-13319.1508,57,354197.0948,7
2023-10-14 00:00:00+00:00,12,1.4557,0.6342,1.0,46,136518.3769,-38825.1694,0.3658,27,49937.1721,3613.863082,51324.0289,35257.1758,-16066.8531,46,136518.3769,7
2023-10-15 00:00:00+00:00,9,1.4474,0.5421,0.9666,45,144087.5686,-35903.7199,0.4579,31,68265.2293,3631.865007,47786.4988,33016.4304,-14770.0684,50,149068.1585,10
2023-10-16 00:00:00+00:00,16,1.1407,0.4682,1.0,79,351569.6049,-29642.5873,0.5318,49,186957.7351,3630.605982,87714.6018,76897.2679,-10817.334,79,351569.6049,14
2023-10-17 00:00:00+00:00,12,0.8904,0.3698,1.0,74,385000.3329,-5101.4234,0.6302,53,242624.1178,3659.416454,67059.6938,75316.5212,8256.8274,74,385000.3329,9
2023-10-18 00:00:00+00:00,12,1.1148,0.1755,1.0,69,476029.288,-9898.002,0.8245,49,392485.7469,10423.402363,44039.8079,39503.7332,-4536.0747,69,476029.288,8
2023-10-19 00:00:00+00:00,17,1.5735,0.3897,1.0,69,301626.3989,-11063.9069,0.6103,43,184081.3691,4170.215174,71869.8624,45675.1675,-26194.6949,69,301626.3989,9
2023-10-20 00:00:00+00:00,15,0.9526,0.4221,1.0,77,494058.0528,-8438.6367,0.5779,45,285514.781,5358.966309,101742.7656,106800.5062,5057.7406,77,494058.0528,17
2023-10-21 00:00:00+00:00,7,1.0113,0.3272,1.0,56,310783.4672,-6225.0336,0.6728,39,209089.6391,7207.425035,51132.7295,50561.0986,-571.6309,56,310783.4672,10
2023-10-22 00:00:00+00:00,17,1.5311,0.4904,1.0,52,175569.2121,-6696.0966,0.5096,26,89462.1955,2571.601681,52087.2632,34019.7534,-18067.5098,52,175569.2121,9
2023-10-23 00:00:00+00:00,26,2.025,0.502,1.0,106,613209.039,-20053.1662,0.498,58,305351.5186,7724.838301,206087.1706,101770.3498,-104316.8208,106,613209.039,22
2023-10-24 00:00:00+00:00,32,1.4107,0.5452,1.0,118,740655.847,-31060.9486,0.4548,68,336843.3758,8250.054374,236305.0603,167507.4109,-68797.6494,118,740655.847,18
2023-10-25 00:00:00+00:00,15,0.7745,0.4547,1.0,87,510076.1691,-26201.9176,0.5453,63,278163.7156,9062.431359,101217.6558,130694.7978,29477.1419,87,510076.1691,9
2023-10-26 00:00:00+00:00,20,0.5762,0.2855,1.0,91,482245.8602,-17170.6654,0.7145,64,344566.0111,8001.916375,50327.8893,87351.9598,37024.0706,91,482245.8602,7
2023-10-27 00:00:00+00:00,12,1.0503,0.4269,1.0,80,369180.5431,-18445.4318,0.5731,52,211578.8447,5157.187821,80733.6613,76868.037,-3865.6243,80,369180.5431,16
2023-10-28 00:00:00+00:00,3,5.2686,0.2477,1.0,45,263422.4131,-24711.8193,0.7523,40,198166.018,7944.443905,54846.3693,10410.0258,-44436.3435,45,263422.4131,2
2023-10-29 00:00:00+00:00,9,5.5979,0.2497,1.0,52,204397.6341,-27212.7729,0.7503,39,153349.4675,8185.101658,43311.1755,7736.991,-35574.1845,52,204397.6341,4
2023-10-30 00:00:00+00:00,13,1.0353,0.6787,1.0,100,536819.3766,-13213.6085,0.3213,40,172467.5742,8263.124017,185337.2363,179014.5661,-6322.6703,100,536819.3766,47
2023-10-31 00:00:00+00:00,14,1.5437,0.3499,1.0,91,400875.2519,-7668.0703,0.6501,64,260623.0663,4198.192365,85115.5338,55136.6518,-29978.8821,91,400875.2519,13
2023-11-01 00:00:00+00:00,18,2.4384,0.3508,1.0,94,640004.2669,-25294.5576,0.6492,67,415522.4159,5854.119495,159195.0602,65286.7908,-93908.2694,94,640004.2669,9
2023-11-02 00:00:00+00:00,22,1.2105,0.456,1.0,90,639867.0987,-34552.568,0.544,57,348072.8427,6847.611284,159788.129,132006.127,-27782.0021,90,639867.0987,11
2023-11-03 00:00:00+00:00,12,1.4711,0.2555,1.0,82,565374.1086,-37935.1529,0.7445,62,420899.1282,6410.861927,86009.3494,58465.631,-27543.7184,82,565374.1086,8
2023-11-04 00:00:00+00:00,11,1.174,0.3404,1.0,58,225781.3957,-32465.6377,0.6596,38,148930.1433,4722.911616,41500.495,35350.7574,-6149.7375,58,225781.3957,9
2023-11-05 00:00:00+00:00,17,2.1486,0.4653,1.0,68,275843.5854,-34071.9496,0.5347,44,147499.7813,3069.439424,87581.0859,40762.7181,-46818.3678,68,275843.5854,7
2023-11-06 00:00:00+00:00,13,0.8937,0.3585,1.0,82,493632.0999,-31749.8433,0.6415,56,316677.4706,5503.9681,83511.2774,93443.3518,9932.0744,82,493632.0999,13
2023-11-07 00:00:00+00:00,17,2.7665,0.4884,1.0,85,735488.1265,-51534.1535,0.5116,50,376279.336,11957.192468,263838.9222,95369.8682,-168469.0539,85,735488.1265,18
2023-11-08 00:00:00+00:00,8,1.7014,0.3095,1.0,76,589926.4196,-44890.193,0.6905,53,407371.2707,9323.725042,114977.8473,67577.3016,-47400.5457,76,589926.4196,15
2023-11-09 00:00:00+00:00,26,1.2584,0.4312,1.0,137,733864.3468,-46093.0893,0.5688,84,417445.9273,5291.302686,176310.3478,140108.0717,-36202.2762,137,733864.3468,27
2023-11-10 00:00:00+00:00,27,1.9722,0.5282,1.0,124,1067554.1497,-68510.2758,0.4718,78,503619.1691,13081.422878,374199.5021,189735.4785,-184464.0235,124,1067554.1497,19
2023-11-11 00:00:00+00:00,14,0.7965,0.5119,1.0,76,326246.9481,-64929.1594,0.4881,46,159252.605,5533.219955,74038.133,92956.2102,18918.0772,76,326246.9481,16
2023-11-12 00:00:00+00:00,8,0.5019,0.457,1.0,58,411891.5059,-49322.935,0.543,23,223648.8185,6966.344287,62908.7425,125333.9449,62425.2025,58,411891.5059,27
2023-11-13 00:00:00+00:00,22,1.3821,0.5364,1.0,91,428231.5016,-56005.9968,0.4636,50,198524.9954,3627.348384,133277.9322,96428.574,-36849.3583,91,428231.5016,19
2023-11-14 00:00:00+00:00,17,0.5328,0.4999,1.0,101,520869.2351,-20601.7235,0.5001,58,260472.8327,4988.206016,90517.7714,169878.631,79360.8596,101,520869.2351,26
2023-11-15 00:00:00+00:00,20,2.0712,0.5532,1.0,91,575503.1751,-29692.8438,0.4468,53,257144.259,10498.363767,214698.6521,103660.264,-111038.3881,91,575503.1751,18
2023-11-16 00:00:00+00:00,35,1.7535,0.5101,1.0,106,489744.8815,-34287.2935,0.4899,55,239926.8853,3708.351443,159090.71,90727.2862,-68363.4238,106,489744.8815,16
2023-11-17 00:00:00+00:00,24,1.5933,0.4523,1.0,95,512052.3264,-15505.0572,0.5477,61,280442.9401,5511.37756,142298.878,89310.5084,-52988.3696,95,512052.3264,10
2023-11-18 00:00:00+00:00,18,1.0516,0.4943,1.0,63,377009.4892,-18877.3479,0.5057,34,190667.725,5175.680372,95514.8608,90826.9035,-4687.9573,63,377009.4892,11
2023-11-19 00:00:00+00:00,14,0.8232,0.4116,1.0,62,403780.8316,-25493.4675,0.5884,40,237579.0673,6981.580622,75044.6996,91157.0647,16112.3651,62,403780.8316,8
2023-11-20 00:00:00+00:00,20,1.6937,0.4646,1.0,91,487643.1229,-28564.9969,0.5354,58,261071.3868,4800.948298,142460.9002,84110.8359,-58350.0643,91,487643.1229,13
2023-11-21 00:00:00+00:00,25,1.6683,0.6496,1.0,105,414264.5523,-49531.1486,0.3504,61,145137.995,5723.96489,168264.3796,100862.1777,-67402.2019,105,414264.5523,19
2023-11-22 00:00:00+00:00,18,0.9512,0.3318,1.0,112,620488.0473,-32932.5243,0.6682,79,414639.065,4533.054014,100348.5002,105500.4822,5151.9821,112,620488.0473,15
2023-11-23 00:00:00+00:00,13,2.4568,0.4274,1.0,87,634014.7742,-39482.2213,0.5726,68,363008.8386,11726.354354,192608.6193,78397.3163,-114211.303,87,634014.7742,6
2023-11-24 00:00:00+00:00,18,0.9019,0.4367,1.0,90,576261.7085,-30058.6532,0.5633,55,324624.5893,7301.193488,119330.2562,132306.863,12976.6068,90,576261.7085,17
2023-11-25 00:00:00+00:00,7,0.6491,0.2573,0.9888,64,257011.3845,-27356.5047,0.7427,55,193056.8787,5884.719237,26319.8467,40546.9291,14227.0823,67,259923.6545,5
2023-11-26 00:00:00+00:00,12,2.5193,0.4551,1.0,61,226652.0751,-36020.0666,0.5449,44,123497.9355,4234.606618,73843.354,29310.7856,-44532.5684,61,226652.0751,5
2023-11-27 00:00:00+00:00,24,1.8076,0.3894,1.0,89,603070.6137,-37333.5956,0.6106,57,368248.5686,6528.884375,151183.4061,83638.6391,-67544.767,89,603070.6137,8
2023-11-28 00:00:00+00:00,13,2.1531,0.3966,1.0,84,501217.4183,-38089.9788,0.6034,63,302435.5369,6780.808108,135739.3828,63042.4986,-72696.8841,84,501217.4183,8
2023-11-29 00:00:00+00:00,17,1.8531,0.3368,1.0,90,448553.7643,-45278.5412,0.6632,64,297494.8369,6234.747084,98113.4411,52945.4863,-45167.9549,90,448553.7643,9
2023-11-30 00:00:00+00:00,8,0.8874,0.2419,1.0,86,667470.7398,-27586.1157,0.7581,67,506014.4463,12001.721874,75910.3091,85545.9845,9635.6755,86,667470.7398,11
2023-12-01 00:00:00+00:00,10,2.2949,0.273,1.0,89,675154.1752,-39786.4461,0.727,72,490862.2144,8917.807647,128358.8335,55933.1273,-72425.7062,89,675154.1752,7
2023-12-02 00:00:00+00:00,15,1.0159,0.5365,0.9801,65,196191.8533,-41939.9088,0.4635,46,92788.5081,3868.64611,54114.1421,53266.9857,-847.1564,69,200169.6359,8
2023-12-03 00:00:00+00:00,18,1.2257,0.5658,1.0,69,273695.9229,-37821.2848,0.4342,41,118830.8748,4771.880832,85283.6242,69581.424,-15702.2002,69,273695.9229,10
2023-12-04 00:00:00+00:00,16,1.4349,0.2843,1.0,109,686923.7585,-33154.956,0.7157,77,491621.8703,11729.523014,115091.1769,80210.7114,-34880.4655,109,686923.7585,16
2023-12-05 00:00:00+00:00,20,1.7323,0.3913,1.0,100,558822.371,-31141.1862,0.6087,61,340176.2633,7039.347618,138623.3016,80022.806,-58600.4956,100,558822.371,19
2023-12-06 00:00:00+00:00,20,1.7521,0.3879,1.0,105,621811.6458,-34105.0178,0.6121,69,380623.3749,6199.323841,153551.5235,87636.7474,-65914.7761,105,621811.6458,16
2023-12-07 00:00:00+00:00,13,1.1467,0.3678,1.0,94,478321.7852,-37199.4517,0.6322,65,302378.8662,5582.396309,93984.1404,81958.7786,-12025.3617,94,478321.7852,16
2023-12-08 00:00:00+00:00,18,0.8693,0.4742,1.0,100,473990.1646,-24608.2907,0.5258,62,249225.3936,3743.40434,104526.1751,120238.5958,15712.4207,100,473990.1646,20
2023-12-09 00:00:00+00:00,24,3.2907,0.4883,1.0,83,264627.8776,-34341.7556,0.5117,51,135418.7778,4616.654762,99095.2553,30113.8445,-68981.4109,83,264627.8776,8
2023-12-10 00:00:00+00:00,16,1.0019,0.4299,1.0,63,273354.142,-32114.4444,0.5701,38,155839.029,5454.10989,58813.0672,58702.0458,-111.0215,63,273354.142,9
2023-12-11 00:00:00+00:00,26,1.5966,0.4651,1.0,105,602376.4515,-36328.4307,0.5349,59,322189.3705,4388.792917,172282.7254,107904.3556,-64378.3698,105,602376.4515,20
2023-12-12 00:00:00+00:00,27,2.2158,0.4075,1.0,97,441385.4512,-37672.132,0.5925,63,261510.9579,4376.030982,123940.4489,55934.0444,-68006.4045,97,441385.4512,7
2023-12-13 00:00:00+00:00,20,2.2584,0.4084,1.0,91,514582.1639,-39851.3269,0.5916,61,304407.8817,6066.628975,145671.7113,64502.5708,-81169.1405,91,514582.1639,10
2023-12-14 00:00:00+00:00,13,0.7472,0.416,1.0,93,320736.7899,-35375.5986,0.584,66,187311.7872,2863.747736,57060.1333,76364.8694,19304.7361,93,320736.7899,14
2023-12-15 00:00:00+00:00,18,1.8772,0.2833,1.0,95,613300.7558,-45187.8533,0.7167,67,439552.7338,7407.029331,113360.6922,60387.3298,-52973.3623,95,613300.7558,10
2023-12-16 00:00:00+00:00,20,1.5191,0.3807,1.0,69,279530.5773,-38465.9258,0.6193,42,173115.6237,4924.248465,64171.4358,42243.5179,-21927.9179,69,279530.5773,7
2023-12-17 00:00:00+00:00,14,0.662,0.5705,1.0,71,601205.7247,-28484.6535,0.4295,45,258204.4779,15715.021967,136621.6812,206379.5657,69757.8845,71,601205.7247,12
2023-12-18 00:00:00+00:00,24,0.3957,0.6288,1.0,117,887550.034,15229.0169,0.3712,72,329467.7716,27686.57302,158232.4698,399849.7926,241617.3228,117,887550.034,21
2023-12-19 00:00:00+00:00,20,1.8685,0.2627,1.0,132,929908.0585,14377.1833,0.7373,102,685601.6179,8107.386353,159137.8399,85168.6006,-73969.2393,132,929908.0585,10
2023-12-20 00:00:00+00:00,26,2.3913,0.3415,1.0,117,816945.3971,9619.6979,0.6585,79,537920.7138,5758.663332,196748.111,82276.5723,-114471.5387,117,816945.3971,12
2023-12-21 00:00:00+00:00,27,1.8137,0.4049,1.0,116,646766.1026,-3956.8496,0.5951,76,384905.0973,6035.046167,168796.0507,93064.9547,-75731.096,116,646766.1026,13
2023-12-22 00:00:00+00:00,26,2.6796,0.8393,1.0,121,1005762.3245,-51437.0305,0.1607,34,161596.8275,22264.023261,614750.0628,229415.4342,-385334.6286,121,1005762.3245,61
2023-12-23 00:00:00+00:00,17,1.0735,0.5299,1.0,74,355769.8168,-49258.9751,0.4701,46,167250.3377,6713.952738,97600.5046,90918.9745,-6681.5301,74,355769.8168,11
2023-12-24 00:00:00+00:00,18,1.2595,0.4694,1.0,72,274038.3922,-61334.6229,0.5306,39,145416.7866,4961.858806,71696.628,56924.9776,-14771.6504,72,274038.3922,15
2023-12-25 00:00:00+00:00,15,1.5658,0.426,0.9896,75,285198.1403,-99719.4152,0.574,50,165414.9813,4311.689241,74929.6894,47853.466,-27076.2235,78,288198.1366,13
2023-12-26 00:00:00+00:00,21,0.6014,0.4337,1.0,90,820085.6511,-76505.8973,0.5663,59,464401.2975,20591.684112,133579.4836,222104.87,88525.3864,90,820085.6511,10
2023-12-27 00:00:00+00:00,25,1.4517,0.5072,1.0,108,569995.307,-67761.3673,0.4928,62,280896.0002,3672.861579,171179.5679,117919.7389,-53259.829,108,569995.307,21
2023-12-28 00:00:00+00:00,27,1.8761,0.4877,1.0,118,629680.3162,-70306.9904,0.5123,75,322576.1105,5690.949703,200327.3316,106776.8741,-93550.4576,118,629680.3162,16
2023-12-29 00:00:00+00:00,20,1.8925,0.3212,1.0,101,648838.5165,-24444.941,0.6788,72,440443.8731,4983.803504,136347.4633,72047.1802,-64300.2832,101,648838.5165,9
2023-12-30 00:00:00+00:00,8,0.9257,0.2612,1.0,69,382929.4836,-22938.8281,0.7388,51,282904.7617,5826.343577,48081.7308,51942.9911,3861.2603,69,382929.4836,10
2023-12-31 00:00:00+00:00,12,1.2045,0.4426,1.0,67,300488.0985,-22591.1832,0.5574,43,167501.2505,5330.522713,72662.492,60324.356,-12338.1359,67,300488.0985,12
2024-01-01 00:00:00+00:00,12,1.6777,0.316,1.0,70,351074.3194,-22734.4478,0.684,51,240125.8262,4952.416228,69513.7843,41434.7088,-28079.0755,70,351074.3194,7
2024-01-02 00:00:00+00:00,19,1.6492,0.2939,1.0,94,582052.4273,-41369.1394,0.7061,64,410992.3038,9235.81827,106488.7892,64571.3342,-41917.455,94,582052.4273,11
2024-01-03 00:00:00+00:00,17,1.0342,0.3985,1.0,101,555441.7017,-34291.6311,0.6015,67,334093.7396,4525.296339,112532.6167,108815.3455,-3717.2712,101,555441.7017,17
2024-01-04 00:00:00+00:00,16,2.0934,0.3344,1.0,83,492253.9674,-29240.0893,0.6656,61,327630.1532,5515.345791,111406.7395,53217.0747,-58189.6648,83,492253.9674,6
2024-01-05 00:00:00+00:00,14,1.9934,0.3347,1.0,82,590020.3271,-29417.8655,0.6653,60,392521.7702,5090.737203,131521.6367,65976.9202,-65544.7166,82,590020.3271,8
2024-01-06 00:00:00+00:00,16,1.5319,0.4024,0.9693,65,220701.9756,-32719.4117,0.5976,49,136063.0771,3172.736728,55440.5091,36190.9464,-19249.5627,72,227694.5325,7
2024-01-07 00:00:00+00:00,12,1.1102,0.4784,0.9773,57,172279.457,-31585.9668,0.5216,42,91952.0782,2907.887814,44362.4512,39958.4295,-4404.0217,61,176272.9588,7
2024-01-08 00:00:00+00:00,21,1.4567,0.326,1.0,107,572137.0901,-32527.977,0.674,74,385631.4486,6625.535246,110589.3941,75916.2474,-34673.1468,107,572137.0901,12
2024-01-09 00:00:00+00:00,22,1.4488,0.4034,1.0,112,551650.4265,-32365.4925,0.5966,73,329125.3269,5013.061567,131652.5818,90872.5177,-40780.0641,112,551650.4265,17
2024-01-10 00:00:00+00:00,31,1.1836,0.4746,1.0,131,725370.1,-35969.1338,0.5254,78,381125.8738,4388.301347,186593.493,157650.7332,-28942.7597,131,725370.1,22
2024-01-11 00:00:00+00:00,33,1.125,0.4377,1.0,142,899279.0735,-30964.9148,0.5623,90,505652.0376,7187.297822,208393.5842,185233.4517,-23160.1324,142,899279.0735,19
2024-01-12 00:00:00+00:00,30,1.6439,0.6647,1.0,124,732897.9713,-38549.8073,0.3353,72,245757.7107,12267.787577,302889.6121,184250.6485,-118638.9636,124,732897.9713,22
2024-01-13 00:00:00+00:00,15,0.9186,0.5101,1.0,75,324691.1305,-34796.2797,0.4899,48,159081.36,5383.565516,79292.32,86317.4504,7025.1304,75,324691.1305,12
2024-01-14 00:00:00+00:00,15,1.8165,0.4491,1.0,61,288788.5634,-39537.9389,0.5509,36,159106.6512,5007.168866,83638.7742,46043.1381,-37595.6361,61,288788.5634,10
2024-01-15 00:00:00+00:00,18,1.4211,0.3847,1.0,94,479956.6896,-39172.6599,0.6153,59,295295.1616,5600.429544,108388.8607,76272.6672,-32116.1934,94,479956.6896,17
2024-01-16 00:00:00+00:00,20,1.1115,0.4686,1.0,92,399485.571,-34758.7291,0.5314,59,212290.5778,4922.071612,98538.7711,88656.222,-9882.5491,92,399485.571,13
2024-01-17 00:00:00+00:00,15,1.2928,0.3704,1.0,93,472951.3959,-33819.9222,0.6296,66,297766.8518,4033.912575,98777.8276,76406.7166,-22371.111,93,472951.3959,12
2024-01-18 00:00:00+00:00,17,0.6558,0.4078,1.0,101,715414.9855,-21848.1359,0.5922,65,423674.676,7707.4899,115548.9691,176191.3405,60642.3714,101,715414.9855,19
2024-01-19 00:00:00+00:00,17,1.2668,0.324,1.0,105,487249.0398,-7554.5024,0.676,72,329376.9897,4372.370658,88227.7894,69644.2607,-18583.5288,105,487249.0398,16
2024-01-20 00:00:00+00:00,14,2.0462,0.5308,0.9772,58,214374.8106,-14271.3426,0.4692,43,102927.3905,5154.167583,78218.035,38225.2837,-39992.7512,63,219370.7092,6
2024-01-21 00:00:00+00:00,10,7.8299,0.3138,1.0,50,302760.5486,-19399.1047,0.6862,34,207750.5893,12719.763338,84249.9649,10759.9944,-73489.9705,50,302760.5486,6
2024-01-22 00:00:00+00:00,15,1.2959,0.3209,1.0,100,673210.7657,-18788.3312,0.6791,69,457166.0302,6114.707292,121942.7573,94101.9783,-27840.7789,100,673210.7657,16
2024-01-23 00:00:00+00:00,25,1.9802,0.2812,1.0,110,1453079.6057,-36574.3435,0.7188,72,1044486.8733,39519.058955,271488.6837,137104.0486,-134384.6351,110,1453079.6057,13
2024-01-24 00:00:00+00:00,10,0.6091,0.3817,1.0,85,432106.366,-27655.8267,0.6183,58,267188.8907,4469.931778,62429.4844,102487.9909,40058.5065,85,432106.366,17
2024-01-25 00:00:00+00:00,11,4.9215,0.1136,1.0,102,2275962.2494,-60777.6494,0.8864,86,2017434.1273,44749.078105,214869.255,43658.867,-171210.388,102,2275962.2494,5
2024-01-26 00:00:00+00:00,23,1.234,0.3158,1.0,106,648571.1736,-61188.0444,0.6842,54,443764.8368,10915.541045,113131.3151,91675.0217,-21456.2933,106,648571.1736,29
2024-01-27 00:00:00+00:00,18,3.2637,0.6254,1.0,58,249239.7396,-67298.2158,0.3746,24,93354.5851,7072.324933,119324.5529,36560.6016,-82763.9512,58,249239.7396,16
2024-01-28 00:00:00+00:00,12,1.2356,0.5678,1.0,57,179289.5128,-58332.2498,0.4322,34,77480.7022,2820.638927,56268.5097,45540.301,-10728.2087,57,179289.5128,11
2024-01-29 00:00:00+00:00,17,3.2374,0.2156,1.0,87,591082.0312,-63968.8379,0.7844,62,463629.2686,5668.201205,97374.8288,30077.9337,-67296.8951,87,591082.0312,8
2024-01-30 00:00:00+00:00,19,0.9494,0.2717,1.0,98,696316.631,-44069.0263,0.7283,59,507115.3546,9184.386641,92143.6153,97057.6612,4914.0459,98,696316.631,20
2024-01-31 00:00:00+00:00,16,1.5587,0.3169,1.0,120,1149591.3173,-61155.5331,0.6831,88,785303.1845,14938.231149,221917.587,142370.5458,-79547.0412,120,1149591.3173,16
2024-02-01 00:00:00+00:00,13,0.9017,0.3355,1.0,102,544755.3448,-35346.8186,0.6645,73,362016.0728,5640.108344,86644.3291,96094.9429,9450.6138,102,544755.3448,16
2024-02-02 00:00:00+00:00,16,2.6476,0.4137,1.0,86,422394.5226,-43556.1782,0.5863,60,247670.3332,6711.244052,126823.0001,47901.1893,-78921.8108,86,422394.5226,10
2024-02-03 00:00:00+00:00,13,3.6217,0.4078,0.9681,60,120295.3744,-35839.463,0.5922,45,73585.0235,2073.431006,39711.8107,10964.8658,-28746.9449,64,124261.7,6
2024-02-04 00:00:00+00:00,19,1.0878,0.6559,1.0,56,230042.0236,-35213.2916,0.3441,25,79151.5118,3926.442119,78617.7604,72272.7514,-6345.0089,56,230042.0236,12
2024-02-05 00:00:00+00:00,10,0.8502,0.2112,1.0,87,869157.2858,-23475.7379,0.7888,67,685562.5947,9002.748236,84364.3551,99230.336,14865.9809,87,869157.2858,10
2024-02-06 00:00:00+00:00,22,1.4644,0.4856,1.0,95,605411.9423,-32091.905,0.5144,49,311427.7909,7468.090293,174691.6376,119292.5138,-55399.1237,95,605411.9423,24
2024-02-07 00:00:00+00:00,17,1.5435,0.5249,1.0,111,1062170.5526,-37746.251,0.4751,78,504633.0254,21095.275199,338332.4954,219205.0319,-119127.4634,111,1062170.5526,16
2024-02-08 00:00:00+00:00,13,1.2593,0.2486,1.0,113,632313.8473,-41674.1632,0.7514,94,475102.2036,6834.972235,87628.2076,69583.4361,-18044.7714,113,632313.8473,6
2024-02-09 00:00:00+00:00,22,2.5548,0.3888,1.0,110,869691.2733,-51527.0006,0.6112,78,531566.0761,9522.689399,243008.4349,95116.7623,-147891.6725,110,869691.2733,10
2024-02-10 00:00:00+00:00,8,1.0961,0.2208,1.0,66,281096.5239,-47826.6339,0.7792,49,219038.1721,4686.302499,32451.3649,29606.9869,-2844.378,66,281096.5239,9
2024-02-11 00:00:00+00:00,8,2.4826,0.2736,0.9411,53,139444.4767,-49385.8471,0.7264,51,107632.0518,2341.875917,28900.8397,11641.338,-17259.5017,62,148174.2295,3
2024-02-12 00:00:00+00:00,19,1.9524,0.2515,1.0,111,526617.6428,-57611.9897,0.7485,82,394193.9542,5959.755578,87570.3528,44853.3358,-42717.017,111,526617.6428,10
2024-02-13 00:00:00+00:00,19,0.9621,0.4589,1.0,110,517539.5839,-49041.6503,0.5411,70,280021.6165,4197.506647,116462.3575,121055.6099,4593.2523,110,517539.5839,21
2024-02-14 00:00:00+00:00,23,5.1133,0.5071,1.0,92,966552.2073,-79134.3052,0.4929,56,476429.9851,26954.973929,409949.1351,80173.0871,-329776.048,92,966552.2073,13
2024-02-15 00:00:00+00:00,18,1.3052,0.333,1.0,113,499457.2415,-79701.7332,0.667,79,333139.5225,4941.395334,94167.2434,72150.4756,-22016.7678,113,499457.2415,16
2024-02-16 00:00:00+00:00,19,1.202,0.5162,1.0,96,412161.2736,-61362.2261,0.4838,57,199420.6846,3148.403775,116127.8559,96612.7331,-19515.1228,96,412161.2736,20
2024-02-17 00:00:00+00:00,12,1.0383,0.5372,1.0,64,216419.9579,-61268.3427,0.4628,39,100164.2908,3171.011164,59221.4306,57034.2365,-2187.1941,64,216419.9579,13
2024-02-18 00:00:00+00:00,10,0.9851,0.4732,1.0,68,257650.6555,-58672.2338,0.5268,40,135736.5597,4519.351972,60500.4175,61413.6784,913.2609,68,257650.6555,18
2024-02-19 00:00:00+00:00,21,0.9613,0.4491,1.0,95,609833.9939,-51797.3188,0.5509,53,335942.0102,6480.283134,134242.2978,139649.6859,5407.3881,95,609833.9939,21
