avg_whale_tx_size_weth,block_date,deposit_tx_count,deposit_withdrawal_ratio,exchange_volume_ratio,max_whale_tx_size_weth,mega_whale_ratio,mega_whale_tx_count,mega_whale_volume_weth,net_flow_ma30,net_flow_ma7,non_exchange_ratio,non_exchange_tx_count,non_exchange_volume_weth,std_whale_tx_size_weth,volume_ma30,volume_ma7,volume_std30,volume_std7,volume_vs_ma30,volume_vs_ma7,volume_zscore_30d,volume_zscore_7d,whale_exchange_deposits_weth,whale_exchange_withdrawals_weth,whale_net_exchange_flow_weth,whale_tx_count,whale_weth_transfer_velocity,withdrawal_tx_count,eth_price,btc_price,eth_daily_return,eth_log_return,eth_ma7,eth_ma30,eth_vs_ma7,eth_vs_ma30,eth_vol7,eth_vol30,eth_ret7d,eth_ret30d,eth_rsi,eth_ret_lag1,eth_ret_lag3,eth_ret_lag7,btc_daily_return,btc_log_return,btc_ma7,btc_ma30,btc_vs_ma7,btc_vs_ma30,btc_vol7,btc_vol30,btc_ret7d,btc_ret30d,btc_rsi,btc_ret_lag1,btc_ret_lag3,btc_ret_lag7,eth_btc_ratio,eth_btc_ratio_ma7,eth_btc_corr_30d,eth_outperformance,next_day_return,next_day_price_direction
893.531089,2023-04-16,0,0.0,0.0,100000.0,0.837,192,1380555.9083,-42.2049,149.8429,1.0,1846,1649458.3907,3454.362097,2573760.1874,2159154.5764,1110989.5351,668944.856,0.6409,0.7639,-0.832,-0.7619,0.0,0.0,0.0,1846,1649458.3907,0,2093.166331331955,30312.16187965924,-0.004650550269611364,-0.0046613977226662865,1970.2689036115682,1842.6001292946612,1.062375966800832,1.1359851212716507,0.022842448087086537,0.026937183998491383,0.13079904512894713,0.24608626421342383,77.26711549619604,0.044794031422194625,0.0144136294964341,-0.008360866062645744,-0.005128158233236091,-0.0051413523637240995,29908.554832554626,28394.44246343575,1.013494702414217,1.0675385480342847,0.019210126098478844,0.02569319857645565,0.08381089462478108,0.20471500242724527,69.32819650210885,0.0020845693430109336,-0.011790693235653404,0.001206014359281804,0.06905368015788274,0.06586289098300956,0.7339778396844983,0.00047760796362472657,0.012150232612305967,1
783.036785,2023-04-17,2,0.0801,0.0014,130506.4593,0.8168,168,1220930.3088,18.8117,411.3425,0.9986,1904,1492667.7804,3731.220267,2483132.9306,2075380.0495,1083149.3742,715433.3642,0.602,0.7203,-0.9124,-0.8115,159.4725,1989.97,1830.4975,1909,1494817.2229,3,2118.5987891538853,30304.807514785844,0.012150232612305967,0.012077011045415904,2007.22010387815,1853.4434622086494,1.0554890243778152,1.1430609200397537,0.02230080953101855,0.024478298520480706,0.13906811402877772,0.1813975379368271,82.47559342317919,-0.004650550269611364,0.04820397550974609,0.004802524510067574,-0.00024262092893923004,-0.00024265036615829627,30187.63633554545,28489.046786267616,1.0038814294016927,1.0637353977527064,0.01968748580134583,0.0200593582051269,0.06890600651250245,0.1033299222621551,73.33102661844491,-0.005128158233236091,0.01674980922124658,0.013698054662450998,0.06990965998118324,0.06647805663836488,0.6628152478749927,0.012392853541245197,-0.019382208999138117,0
661.30056,2023-04-18,0,0.0,0.0,144000.5552,0.7779,113,962544.7889,18.8117,411.3425,1.0,1871,1237293.3471,3859.068394,2408676.8856,1859119.1103,1089655.7234,705862.6851,0.5137,0.6655,-1.075,-0.8809,0.0,0.0,0.0,1871,1237293.3471,0,2077.535664637184,29467.459829260344,-0.019382208999138117,-0.019572506955017437,2031.1706186918059,1863.7138067994763,1.0228267608435768,1.1147289122705488,0.026104631462822617,0.024666593619129228,0.08778217625277729,0.1741301726829272,76.11700165591878,0.012150232612305967,0.044794031422194625,0.026851222756984594,-0.027630853128400634,-0.028019765888048276,30160.420005886415,28567.702374459484,0.9770241867821858,1.031495618478764,0.016444598219348742,0.02064133743697848,-0.006423712784089042,0.08704757767738314,67.77986504225228,-0.00024262092893923004,0.0020845693430109336,0.046091009831666474,0.07050270626225645,0.06735031243000304,0.6707102170822656,0.008248644129262517,0.012391194718413434,1
403.63417,2023-04-19,0,0.0,0.0,128501.1148,0.614,125,636436.2369,115.4784,418.4996,1.0,2568,1036532.5479,2773.060561,2303160.1326,1569794.0882,1062945.9872,521804.3701,0.45,0.6603,-1.1916,-1.022,0.0,0.0,0.0,2568,1036532.5479,0,2103.2788135921514,30365.90416754141,0.012391194718413434,0.012315052217596788,2061.2191761950303,1873.7775199521661,1.020405223220736,1.1224805459539529,0.024401233841543354,0.02459004348597592,0.11111816725438839,0.1676012297071372,74.08646595761458,-0.019382208999138117,-0.004650550269611364,-0.008871306882507923,0.030489371784565344,0.03003380764605462,30175.415442762525,28640.337758298854,1.0063127125835336,1.0602495132496317,0.01888743538224915,0.020132150150359587,0.003468764408121716,0.0773077546164549,70.8273006437419,-0.027630853128400634,-0.005128158233236091,0.020330517848332397,0.06926448828882162,0.06830897101665244,0.6708059021653161,-0.01809817706615191,-0.0793298975464043,0
470.022456,2023-04-20,0,0.0,0.0,126020.6242,0.6954,106,867118.2034,102.8038,418.4996,1.0,2653,1246969.5748,3127.737352,2200951.8785,1497939.2843,1009055.2811,527461.7481,0.5666,0.8325,-0.9454,-0.4758,0.0,0.0,0.0,2653,1246969.5748,0,1936.4259207983632,28833.217501221105,-0.0793298975464043,-0.0826535018411996,2063.5338747100645,1880.1770019801108,0.9384027781324595,1.0299168210009024,0.043384169691999534,0.028330669893377045,0.008438024824217072,0.11005497475549864,53.18132632333432,0.012391194718413434,0.012150232612305967,0.0144136294964341,-0.050473934774470375,-0.051792297578905445,30022.42670083427,28670.472750568217,0.9603893045867569,1.0056763888084008,0.0270349200029502,0.02226985379512355,-0.03581180533004036,0.03236937730185496,55.53508916762442,0.030489371784565344,-0.00024262092893923004,-0.011790693235653404,0.06715955029009005,0.06872996136019328,0.7451529628889006,-0.02885596277193392,0.003619904752836689,1
524.182543,2023-04-21,0,0.0,0.0,12767.1336,0.7061,181,1128855.5573,102.8038,261.4996,1.0,3050,1598756.7551,1789.892861,2095136.9972,1354336.5488,889359.3725,227958.4447,0.7631,1.1805,-0.5581,1.0722,0.0,0.0,0.0,3050,1598756.7551,0,1943.4355981925776,28255.57824866478,0.003619904752836689,0.003613368666218559,2053.6267580001463,1884.5778137975876,0.9463431417718404,1.0312312837199258,0.03846908476606241,0.02757114828807175,-0.03445464998256986,0.07288480458857194,57.50440274896469,-0.0793298975464043,-0.019382208999138117,0.04820397550974609,-0.020033811784337274,-0.020237209733473278,29715.362548817644,28670.1840385063,0.9508744240372411,0.9855387817083884,0.02567069043056381,0.022506008812439485,-0.0706938705236031,-0.0003064424154664014,52.29737743074666,-0.050473934774470375,-0.027630853128400634,0.01674980922124658,0.06878059904098457,0.06909874707100512,0.7353781684248448,0.023653716537173963,-0.04800048936796231,0
502.456673,2023-04-22,0,0.0,0.0,15751.736,0.7383,96,558683.1762,102.8038,261.4996,1.0,1506,756699.7494,1722.82931,1958438.3692,1288646.7983,755146.3887,321393.5439,0.3864,0.5872,-1.5914,-1.6551,0.0,0.0,0.0,1506,756699.7494,0,1850.1497384242152,27300.15712851557,-0.04800048936796231,-0.04919075823288107,2017.5129794471902,1887.9948041412576,0.9170447760545097,0.9799548888407794,0.03449750469360323,0.028268204993189973,-0.12021061274785305,0.05865607828902819,49.796230651755906,0.003619904752836689,0.012391194718413434,0.044794031422194625,-0.03381353981649127,-0.034398440431859814,29262.75518137833,28665.214115096573,0.9329318773745652,0.9523793200671719,0.02639843181048111,0.022744859236954657,-0.10398480613835859,-0.0054317577366236325,46.7000159299615,-0.020033811784337274,0.030489371784565344,0.0020845693430109336,0.06777066262712811,0.06892019237833526,0.7430908138271243,-0.01418694955147104,0.01480506635114831,1
291.020221,2023-04-23,2,1.4645,0.0008,10738.4228,0.5368,52,226671.9938,96.6147,252.3422,0.9992,1448,421930.239,1053.060351,1865288.5762,1113334.2197,766839.8644,413328.8682,0.2264,0.3793,-1.8818,-1.6719,202.1019,138.0,-64.1019,1451,422270.3409,1,1877.5413280611456,27861.640663476548,0.01480506635114831,0.014696541193227802,1986.7094075513603,1889.7476264801312,0.9450508065873783,0.9935407785420949,0.03644356987265569,0.02725468728904496,-0.10301379304797043,0.028814202210625917,53.18426495720229,-0.04800048936796231,-0.0793298975464043,-0.004650550269611364,0.020567044076625463,0.020358398392128035,28912.680721923654,28645.277633427373,0.9636477824883899,0.9726434150864586,0.02963096648052878,0.022021770156354786,-0.08084283878897791,-0.02101546088498707,50.14989828568444,-0.03381353981649127,-0.050473934774470375,-0.005128158233236091,0.06738803901531863,0.06868224364368324,0.7212975407170105,-0.005761977725477152,-0.0074044632941727695,0
417.2475,2023-04-24,0,0.0,0.0,20025.0,0.6761,115,598016.0724,96.6147,-9.1574,1.0,2120,884564.6995,1487.992322,1790043.0221,1026155.2878,747764.5713,382676.8803,0.4942,0.862,-1.2109,-0.37,0.0,0.0,0.0,2120,884564.6995,0,1863.6391422142244,27606.578347653143,-0.0074044632941727695,-0.007432012407687973,1950.2866008456945,1893.494950959733,0.9555719356355638,0.9842324328721469,0.03474127763891841,0.026156759504076026,-0.12034352527950098,0.06419511677728673,51.39043561350704,0.01480506635114831,0.003619904752836689,0.012150232612305967,-0.009154605032206997,-0.00919676593707188,28527.21941233327,28645.64708673663,0.9677276270297096,0.9637268190892224,0.029251113163996808,0.021359405183832086,-0.08903634071314337,0.0004016452460340325,46.27336276259888,0.020567044076625463,-0.020033811784337274,-0.00024262092893923004,0.06750706729190341,0.06833901611664325,0.7011400293452202,0.0017501417380342277,-0.011272756431863096,0
535.339459,2023-04-25,0,0.0,0.0,11568.5714,0.7446,148,855805.455,96.6151,-9.1574,1.0,2147,1149373.8192,1734.830577,1747550.5521,1013595.3552,746707.7968,375976.2473,0.6577,1.134,-0.8011,0.3611,0.0,0.0,0.0,2147,1149373.8192,0,1842.6307920871573,27511.635682161308,-0.011272756431863096,-0.011336775519733132,1916.7287619099766,1896.4498894790581,0.9613414420989945,0.9716211339458674,0.03480765001384528,0.026275840579545073,-0.11306899638281287,0.05054106792999247,45.66739583048473,-0.0074044632941727695,-0.04800048936796231,-0.019382208999138117,-0.003439131945154883,-0.0034450593534177177,28247.815962747696,28640.361626192112,0.9739385061996567,0.9605896755507946,0.028638390275169668,0.02136434332411908,-0.0663723360761812,-0.005730490535282962,35.812245958682084,-0.009154605032206997,-0.03381353981649127,-0.027630853128400634,0.06697641730120499,0.06783526055077878,0.7008538869014378,-0.007833624486708213,0.015160080443586299,1
430.126395,2023-04-26,0,0.0,0.0,11756.5338,0.6554,167,896515.9841,96.6151,-9.1574,1.0,3180,1367801.9356,1465.26377,1717922.4759,1060919.5535,743437.9931,399459.6266,0.7962,1.2893,-0.4709,0.7682,0.0,0.0,0.0,3180,1367801.9356,0,1870.5652231230276,28351.218248373007,0.015160080443586299,0.015046314780836399,1883.4839632715302,1899.573140567935,0.9931410405395418,0.9847292442573521,0.03520358695539625,0.026309324446968787,-0.11064324376076251,0.05273185683410153,49.32918046958917,-0.011272756431863096,0.01480506635114831,0.012391194718413434,0.030517362759208355,0.030060970075148696,27960.003688580782,28650.453235186713,1.0139919351996367,0.9895556630690154,0.02864489079045204,0.021948681923712736,-0.06634697613654239,0.010793753458557154,38.30683585122133,-0.003439131945154883,0.020567044076625463,0.030489371784565344,0.06597830141674331,0.067365805283339,0.6962325934526671,-0.015357282315622056,-0.0015909084985404887,0
377.016448,2023-04-27,0,0.0,0.0,107195.6767,0.5801,114,661191.2369,96.6151,-9.1574,1.0,3023,1139720.7224,2286.930405,1666651.0366,1045598.2889,727827.8584,393141.1506,0.6838,1.09,-0.724,0.2394,0.0,0.0,0.0,3023,1139720.7224,0,1867.5893250124868,28352.19132059668,-0.0015909084985404887,-0.0015921753372604589,1873.6501638735479,1904.5204189791891,0.996765223851324,0.9806087172399564,0.02152034253909389,0.025503727561712174,-0.03554827223005563,0.08633135080608167,46.82317212639928,0.015160080443586299,-0.0074044632941727695,-0.0793298975464043,3.432206034847951e-05,3.432147136004306e-05,27891.28566277729,28689.44962720825,1.0165250775239272,0.9882445180721863,0.02221530319940131,0.02113059198324828,-0.016683055944209157,0.043038734013876256,40.11935842811199,0.030517362759208355,-0.009154605032206997,-0.050473934774470375,0.06587107514528379,0.06718173740550955,0.6745995274232671,-0.0016252305588889682,0.022953362131753252,1
335.487999,2023-04-28,0,0.0,0.0001,11898.0591,0.6023,71,362730.7963,98.4929,-1.1096,0.9999,1794,602144.6233,1296.400929,1612938.7703,903233.175,745322.2606,335683.8568,0.3734,0.6667,-1.3561,-0.8968,0.0,56.3349,56.3349,1795,602200.9582,1,1910.456779102895,29483.52170499186,0.022953362131753252,0.022693896616240876,1868.938904003593,1909.0008569716244,1.0222146775426224,1.0007626618531644,0.02391196740758337,0.025157622791800865,-0.016969339822916263,0.07568121458084343,42.309813183711434,-0.0015909084985404887,-0.011272756431863096,0.003619904752836689,0.03990274937137972,0.039127198561100925,28066.706156538305,28762.522016672992,1.0504802929332517,1.02506733199199,0.02549897548115472,0.022256628061060203,0.043458443692799165,0.08032477991199949,45.18828601814427,3.432206034847951e-05,-0.003439131945154883,-0.020033811784337274,0.06479744171061612,0.06661271492974262,0.6924553204289765,-0.016949387239626468,-0.008389980515714268,0
409.81243,2023-04-29,0,0.0,0.0,11484.6427,0.666,42,256285.3875,98.4929,-1.1096,1.0,939,384813.872,1539.175906,1567355.6964,850106.6211,777622.0585,388078.9061,0.2455,0.4527,-1.5207,-1.199,0.0,0.0,0.0,939,384813.872,0,1894.4280839501075,29339.99499754935,-0.008389980515714268,-0.008425374511232885,1875.2643819358634,1912.2972281757172,1.0102192001292432,0.9906556658858642,0.013823999280024013,0.025187600269188763,0.0239323037515895,0.055076079744527995,31.05304490792598,0.022953362131753252,0.015160080443586299,-0.04800048936796231,-0.0048680313321664,-0.0048799187913989624,28358.111566400272,28794.021923918,1.0346244293753484,1.0189613342336812,0.019548533831059624,0.02112411341523193,0.07471890580816942,0.03328041173538243,43.978578424999945,0.03990274937137972,0.030517362759208355,-0.03381353981649127,0.0645681120296149,0.06615520770152646,0.7122956684235361,-0.003521949183547868,0.005725088439614057,1
277.118996,2023-04-30,0,0.0,0.0,11479.0,0.4909,57,193171.4174,98.4929,8.0478,1.0,1420,393508.9747,950.85568,1503278.3734,845997.8545,792871.5413,393478.2456,0.2618,0.4651,-1.3997,-1.15,0.0,0.0,0.0,1420,393508.9747,0,1905.2738522732104,29217.944046809916,0.005725088439614057,0.00570876240315704,1879.2261711090157,1916.0427373078894,1.0138608548372987,0.9943796216937156,0.012983095683899552,0.025186721272375836,0.014770659797248342,0.06267205998378667,33.10945705651379,-0.008389980515714268,-0.0015909084985404887,0.01480506635114831,-0.004159883147547561,-0.004168559531637245,28551.869192590755,28833.24928947539,1.0233285901433034,1.0133420535948734,0.019661781205636122,0.020991457068314432,0.04867995390922286,0.04196768308318144,44.133242955043436,-0.0048680313321664,3.432206034847951e-05,0.020567044076625463,0.06520903213521051,0.06584392100436814,0.7121989079491052,0.009884971587161617,-0.010435201696893937,0
322.498753,2023-05-01,0,0.0,0.0,12377.1614,0.5566,54,378230.7411,98.4929,8.0478,1.0,2107,679504.8724,1338.188137,1470332.4348,816703.5935,806218.4651,397738.6524,0.4621,0.832,-0.9809,-0.3449,0.0,0.0,0.0,2107,679504.8724,0,1885.3919353369213,29362.056213625398,-0.010435201696893937,-0.010490030178515197,1882.3337129836868,1918.0884683006927,1.0016246972214011,0.9829535845170173,0.013399408653685977,0.02512646329361284,0.011672213053462777,0.03364652229540832,28.662567590760986,0.005725088439614057,0.022953362131753252,-0.0074044632941727695,0.004932317160461386,0.004920193134194408,28802.651744872503,28861.425005606612,1.0194219780077187,1.01734603221849,0.018417121306977934,0.020801587597957392,0.06358911429968961,0.02964119173844848,45.15553893779808,-0.004159883147547561,0.03990274937137972,-0.009154605032206997,0.06421184952510271,0.0653731756091109,0.7016342203924288,-0.015367518857355322,-0.027933786574068864,0
307.652158,2023-05-02,0,0.0,0.0,25610.0164,0.5628,41,308887.075,98.4929,8.0478,1.0,1784,548851.4492,1461.353836,1431502.338,730914.6835,821988.7128,378314.9804,0.3834,0.7509,-1.0738,-0.4812,0.0,0.0,0.0,1784,548851.4492,0,1832.725799406749,28125.501155636823,-0.027933786574068864,-0.028331356033243764,1880.9187140293423,1918.4126489534078,0.9743779918488059,0.9553345055385215,0.017071744081856195,0.025691289632260732,-0.005375462476228776,0.0053348423231665,27.751418629854086,-0.010435201696893937,-0.008389980515714268,-0.011272756431863096,-0.04211404845055622,-0.04302655658512076,28890.34681251186,28848.976889692887,0.9735259094728556,0.9749219621610031,0.026703590201320727,0.02225439110221104,0.022312939898137207,-0.013103765147104318,42.93483895023661,0.004932317160461386,-0.0048680313321664,-0.003439131945154883,0.06516242285835465,0.06511403354584656,0.7155486745728192,0.014180261876487354,0.020790220442784557,1
364.682795,2023-05-03,1,999.0,0.0003,60971.9601,0.6092,44,504950.9172,91.299,-22.7831,0.9997,2272,828708.1767,3208.149328,1396804.1506,653932.1204,824811.6554,264962.1338,0.5934,1.2676,-0.6885,0.6604,215.8169,0.0,-215.8169,2273,828923.9936,0,1870.828572787594,28654.39013332672,0.020790220442784557,0.020577053275256305,1880.956335409995,1920.8490350998657,0.9946156311915697,0.9739591912751899,0.01804531588518444,0.025802084231648037,0.000140786143840943,0.04065755161384366,29.938848972335435,-0.027933786574068864,0.005725088439614057,0.015160080443586299,0.018804606352192943,0.018629985463741557,28933.657081790963,28862.906269505787,0.9903480245281542,0.9927756361666403,0.025041069654266293,0.022450195412948747,0.01069343413386159,0.01479932941605644,40.57714185853034,-0.04211404845055622,-0.004159883147547561,0.030517362759208355,0.06528942211238033,0.06501562221665184,0.7195887761531372,0.001985614090591614,0.017585597326355673,1
252.182169,2023-05-04,0,0.0,0.0,61191.761,0.4699,34,225034.1661,91.299,-22.7831,1.0,1899,478893.9395,2078.446613,1354167.8476,559528.2942,838444.518,159944.1654,0.3536,0.8559,-1.0439,-0.5041,0.0,0.0,0.0,1899,478893.9395,0,1903.7282107352776,28988.320996249277,0.017585597326355673,0.01743275993275964,1886.1190333703937,1923.9577669415498,1.0093361962067777,0.9894854468461486,0.01915663013807986,0.025949105462034678,0.01935055273597097,0.05151267247759361,46.66423837417528,0.020790220442784557,-0.010435201696893937,-0.0015909084985404887,0.01165374176064482,0.011586359907352644,29024.532749741335,28902.00275167249,0.9987523742826702,1.0029865835014422,0.025289154439761888,0.022335391088145615,0.02243670228023875,0.042167049413520896,51.80927550232211,0.018804606352192943,0.004932317160461386,3.432206034847951e-05,0.06567224817820928,0.06498721836421265,0.7340351500981209,0.005931855565710853,-0.013829188186780583,0
353.29689,2023-05-05,0,0.0,0.0,61451.883,0.6311,69,743591.7157,91.299,-30.831,1.0,3335,1178245.1287,3356.522633,1324381.3601,641820.3186,827875.6753,284920.6148,0.8897,1.8358,-0.1765,1.8827,0.0,0.0,0.0,3335,1178245.1287,0,1877.4011950525364,28846.461458608057,-0.013829188186780583,-0.013925702250238415,1881.3968070774852,1924.1600225800128,0.9978762523621184,0.9756990962400416,0.017730662922275806,0.025395913022981498,-0.017302450603400077,0.0032424306356504395,42.952475275164225,0.017585597326355673,-0.027933786574068864,0.022953362131753252,-0.004893678997813455,-0.0049056922535834595,28933.524143115075,28924.37378915225,0.9969909408865516,0.9973063433935634,0.01954228889557921,0.022260924796027176,-0.021607332148382508,0.023819813873758422,55.2367692974103,0.01165374176064482,-0.04211404845055622,0.03990274937137972,0.06508254739481407,0.0650279477476695,0.735277133897947,-0.008935509188967128,0.06190033915028259,1
663.150293,2023-05-06,0,0.0,0.0,64285.0173,0.7943,118,1663470.7633,91.299,-30.831,1.0,3158,2094228.6259,5033.269431,1358175.3141,886022.4263,838201.0237,593446.6323,1.5419,2.3636,0.8781,2.0359,0.0,0.0,0.0,3158,2094228.6259,0,1993.6129657474344,29520.322268970496,0.06190033915028259,0.0600600758082339,1895.5660759056748,1926.9024984398689,1.0517243324239776,1.0346205723234976,0.029644597128194353,0.02753625794440677,0.05235610823004411,0.04304536722257213,66.27841284722027,-0.013829188186780583,0.020790220442784557,-0.008389980515714268,0.023360258981135917,0.023091584292799585,28959.285181889525,28968.47785340975,1.0193733057828316,1.0190498243764572,0.021855902837309482,0.022631003857235824,0.006146124818228849,0.046923875835628515,68.57654758264084,-0.004893678997813455,0.018804606352192943,-0.0048680313321664,0.06753357729576577,0.0654515856428339,0.7416144021869343,0.03854008016914667,-0.046750481825222456,0
450.141801,2023-05-07,0,0.0,0.0,64308.7032,0.7068,58,629606.6517,88.5271,-30.831,1.0,1979,890830.6241,3648.201559,1365422.8448,957068.3762,832999.8178,553051.2879,0.6524,0.9308,-0.5697,-0.1198,0.0,0.0,0.0,1979,890830.6241,0,1900.410599025731,28887.74104552337,-0.046750481825222456,-0.047878585699847334,1894.8713254417491,1927.8412956617965,1.0029232980148088,0.9857712890071436,0.03614537914115017,0.028663765203116615,-0.002552521907376759,0.015042845007048777,53.037654760946204,0.06190033915028259,0.017585597326355673,0.005725088439614057,-0.02142866929715226,-0.021661596792872825,28912.113324562877,28996.636442044244,0.999157021876405,0.9962445507519976,0.023461955770388742,0.022991935301940537,-0.011301377015355052,0.030123672912846677,58.927004553858204,0.023360258981135917,0.01165374176064482,-0.004159883147547561,0.06578605769246297,0.06553401786529854,0.7510197373753061,-0.025321812528070198,-0.0027259640487671266,0
281.2594,2023-05-08,0,0.0,0.0,21021.9853,0.521,102,538194.5412,88.5271,-30.831,1.0,3673,1033065.7779,1059.868743,1343328.3256,1007577.077,832722.4222,539455.0594,0.769,1.0253,-0.3726,0.0472,0.0,0.0,0.0,3673,1033065.7779,0,1895.2301480548908,28611.43919761457,-0.0027259640487671266,-0.002729686254703285,1896.276784401459,1928.7937157707122,0.9994480571849121,0.9825986742691092,0.035884197332912045,0.028662592762055968,0.00521812602121452,0.015306826550624208,53.96685592940424,-0.046750481825222456,-0.013829188186780583,-0.010435201696893937,-0.009564674768905657,-0.009610710047437966,28804.882322275615,29019.20312486977,0.9932843633069992,0.9859484795119773,0.02345135036622902,0.023059034567818902,-0.02556418428429086,0.024235335161906235,58.81700410462087,-0.02142866929715226,-0.004893678997813455,0.004932317160461386,0.06624029413427418,0.06582379566660874,0.7498751070833722,0.00683871072013853,-0.024240601353620828,0
309.672435,2023-05-09,0,0.0,0.0,100000.0,0.5921,58,368941.7506,88.5271,-30.831,1.0,2012,623060.9401,2429.613565,1239500.3969,1018178.4328,708830.5697,529576.4508,0.5027,0.6119,-0.8697,-0.7461,0.0,0.0,0.0,2012,623060.9401,0,1849.2886295625285,27696.76078562556,-0.024240601353620828,-0.024539240739896422,1898.6429029951419,1928.7349810537758,0.974005499741549,0.9588090887179113,0.0354068731281826,0.028984475264580846,0.009037265782552373,-0.0009519142482864451,51.467545854493565,-0.0027259640487671266,0.06190033915028259,-0.027933786574068864,-0.03196897596347659,-0.03249114259463062,28743.633697988294,29010.157549488784,0.9635789641851717,0.9547263139945833,0.020831103502730992,0.02383405683409323,-0.015243830417056792,-0.009702732373543133,52.05625674418965,-0.009564674768905657,0.023360258981135917,-0.04211404845055622,0.06676913029202669,0.06605332529999047,0.758082808010218,0.007728374609855759,-0.0017435707373288922,0
297.969169,2023-05-10,0,0.0,0.0,17368.1766,0.5032,96,409759.7847,88.5271,0.0,1.0,2733,814349.7381,1027.524822,1197270.7578,1016096.3963,694548.0198,530472.4079,0.6802,0.8014,-0.5513,-0.3803,0.0,0.0,0.0,2733,814349.7381,0,1846.0642640231483,27607.39168091902,-0.0017435707373288922,-0.0017450925259415784,1895.1051446002214,1928.27244361162,0.9741223431761522,0.9573669271368639,0.03440471395198523,0.02897465603434902,-0.013237080684279978,-0.007460520433614781,48.37110590959865,-0.024240601353620828,-0.046750481825222456,0.020790220442784557,-0.003226698796955474,-0.003231915815038765,28594.062490501477,28985.362705724416,0.9654938569883096,0.9524597625775697,0.018720342061931555,0.023697338434532738,-0.03653884963302645,-0.026236785121313888,44.672856979209705,-0.03196897596347659,-0.02142866929715226,0.018804606352192943,0.06686847802789948,0.0662789047164932,0.7598130601027472,0.0014831280596265817,-0.0017327160548102905,0
373.190763,2023-05-11,1,999.0,0.0001,11365.4033,0.5996,105,628143.4262,85.2375,-14.0986,0.9999,2806,1047447.7808,1315.454759,1140484.9761,1097332.4722,629743.8721,475151.4461,0.9185,0.9546,-0.1476,-0.1048,98.69,0.0,-98.69,2807,1047546.4708,0,1842.865558834664,27639.73356593586,-0.0017327160548102905,-0.001734218943577492,1886.4104800429905,1926.038560208056,0.976916518610873,0.9568165440237045,0.033387693835279245,0.028533285002756384,-0.03197024215820521,-0.035089340581526685,48.34538989918202,-0.0017435707373288922,-0.0027259640487671266,0.017585597326355673,0.0011714936851203728,0.0011708080218411235,28401.40714331385,28918.08802002649,0.9731818366063846,0.9557939496827959,0.01753353929418934,0.02200308746347074,-0.04652175027618555,-0.06805052029593728,44.95620084519862,-0.003226698796955474,-0.009564674768905657,0.01165374176064482,0.06667450518068212,0.06642208428827504,0.7599710310639114,-0.0029042097399306632,-0.0243065008696165,0
323.23031,2023-05-12,0,0.0,0.0,112465.1316,0.5756,109,575686.122,86.9075,-14.0986,1.0,3094,1000074.5797,2235.840048,1071760.5386,1071879.5367,514858.0521,474866.7632,0.9331,0.933,-0.1392,-0.1512,0.0,0.0,0.0,3094,1000074.5797,0,1798.0719455262629,27024.76572929978,-0.0243065008696165,-0.024606779665479306,1875.0777301106657,1922.8763280232786,0.9589319507411258,0.935094950893012,0.034120200146763105,0.028821678277794558,-0.04225481997951619,-0.050116231954741575,39.53953761961757,-0.0017327160548102905,-0.024240601353620828,-0.013829188186780583,-0.02224941261351332,-0.02250066459344759,28141.164896269805,28810.21567402286,0.9603286086029079,0.938027192683151,0.018447089577777336,0.021878526622396362,-0.06315144517542437,-0.1069421768186044,29.316754483290083,0.0011714936851203728,-0.03196897596347659,-0.004893678997813455,0.06653422877138301,0.0666294673420706,0.7912601006740516,-0.002057088256103179,0.005908025205407785,1
648.88559,2023-05-13,0,0.0,0.0,100000.0,0.7936,74,901210.6159,86.9075,-14.0986,1.0,1750,1135549.782,5461.282923,1051280.4246,934925.4161,498923.8877,173470.4002,1.0802,1.2146,0.1689,1.1565,0.0,0.0,0.0,1750,1135549.782,0,1808.6949999015687,26787.69039591833,0.005908025205407785,0.005890641260745089,1848.6608778469706,1919.158726980227,0.9783811739490329,0.9424415888453002,0.01873943756258628,0.028703287406162226,-0.09275519823705458,-0.058080769514703756,42.1333591342736,-0.0243065008696165,-0.0017435707373288922,0.06190033915028259,-0.008772521314566517,-0.00881122640676287,27750.788914405213,28706.334064062845,0.9652947337296437,0.9331630550991725,0.011823774164573047,0.02184614855290785,-0.0925678198277835,-0.10421461492722894,28.767227674927298,-0.02224941261351332,-0.003226698796955474,0.023360258981135917,0.06751963208359171,0.06662747516890288,0.8008095883980818,0.014680546519974302,-0.006355703844232785,0
