block_date,deposit_tx_count,deposit_withdrawal_ratio,exchange_volume_ratio,mega_whale_ratio,mega_whale_tx_count,mega_whale_volume_eth,net_flow_ma7,non_exchange_ratio,non_exchange_tx_count,non_exchange_volume_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_exchange_withdrawals_eth,whale_net_exchange_flow_eth,whale_tx_count,whale_volume_eth,withdrawal_tx_count,btc_price,eth_price,block_fullness_delta_1d,eth_burned_delta_1d,eth_burned_zscore_90d,exchange_flow_share,median_gas_delta_1d,median_gas_delta_7d,net_exchange_flow_ratio,smart_contract_ratio_delta_1d,tx_per_active_delta_1d,tx_per_active_zscore_90d,whale_exchange_asymmetry,whale_exchange_flow_ratio,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d,whale_volume_ratio_delta_3d
2024-07-02 00:00:00+00:00,18,2.2141,0.4941,1.0,64,422918.886,-61658.8828,0.5059,37,213961.6779,3786.035188,143944.3126,65012.8955,-78931.4172,64,422918.886,9,62478.677555476606,3433.706699605604,0.000159,-100.037,-0.9107,0.375925,-0.4939,-0.5225,-0.067031,-0.002682,-0.0194,0.5393,-0.177994,-0.064607,-0.2313,0.884181,0.002445,0.079463
2024-07-03 00:00:00+00:00,15,1.2363,0.353,1.0,78,424554.4166,-54796.4859,0.647,53,274703.6624,5946.737057,82843.1741,67007.58,-15835.5941,78,424554.4166,10,60558.7324262453,3328.0732702555088,0.000275,423.4017,-0.2954,0.296168,2.233,2.3269,-0.021483,0.013054,0.2,1.8716,-0.067663,-0.018934,-0.3496,0.875772,-0.00841,0.015718
2024-07-04 00:00:00+00:00,28,1.6305,0.4791,1.0,78,352381.9221,-55691.5529,0.5209,39,183554.5517,5338.869091,104647.143,64180.2274,-40466.9155,78,352381.9221,11,58325.957306313554,3176.139882624131,0.000606,-63.7348,-0.3719,0.361409,1.3805,2.1501,-0.043344,0.035236,-0.2318,0.2849,-0.116302,-0.039923,0.0086,0.866551,-0.009221,-0.015186
2024-07-05 00:00:00+00:00,41,2.0028,0.6513,1.0,99,550966.2555,-54876.3929,0.3487,38,192135.3248,3009.942561,239330.252,119500.6788,-119829.5732,99,550966.2555,20,55743.55847255053,2957.064105214344,-0.000962,205.7146,-0.062,0.429944,0.3681,4.2005,-0.046091,-8.5e-05,0.0284,0.4642,-0.103564,-0.042524,0.849,0.880425,0.013874,-0.003757
2024-07-06 00:00:00+00:00,15,1.3393,0.6065,1.0,42,164053.6192,-53817.8052,0.3935,19,64555.9826,2868.380615,56965.0643,42532.5723,-14432.492,42,164053.6192,8,57027.00021735722,3011.9386168640194,0.001079,-792.0641,-1.2057,0.370541,-6.5749,0.0372,0.019173,-0.04229,-0.1993,-0.8937,0.063149,0.022215,-2.0592,0.840767,-0.039658,-0.035004
2024-07-07 00:00:00+00:00,14,2.0348,0.6274,1.0,41,199876.4336,-60688.0864,0.3726,22,74471.2843,3598.743442,84082.4233,41322.726,-42759.6973,41,199876.4336,5,57425.0643675628,3008.5410556079355,0.001131,-42.9225,-1.2517,0.432061,-0.4262,-1.2252,0.010612,0.002972,0.173,0.2819,0.036246,0.01506,-1.8313,0.863993,0.023226,-0.002558
2024-07-08 00:00:00+00:00,19,1.696,0.5185,1.0,77,311866.2429,-50572.3492,0.4815,47,150149.4746,2712.064901,101733.7617,59983.0066,-41750.7551,77,311866.2429,11,56195.935056583374,2971.879745591913,-0.001305,199.7022,-0.9474,0.350545,1.814,-1.6994,-0.044969,-0.015703,0.0217,0.4246,-0.102637,-0.033317,-0.024,0.854643,-0.00935,-0.025782
2024-07-09 00:00:00+00:00,14,1.6089,0.5676,1.0,57,358305.9008,-46076.8117,0.4324,34,154942.5432,7111.137021,125413.0063,77950.3514,-47462.6549,57,358305.9008,9,57371.78211592144,3062.848566679273,-0.000463,26.9212,-0.8869,0.352436,0.2443,-0.9611,-0.060257,-0.000796,-0.0036,0.3992,-0.168816,-0.057103,0.4128,0.889342,0.034699,0.048575
2024-07-10 00:00:00+00:00,17,1.4859,0.4302,1.0,61,325890.2103,-47729.6617,0.5698,38,185678.1671,4531.588801,83808.7934,56403.2498,-27405.5436,61,325890.2103,6,58120.47264105494,3096.301510577414,-0.000551,254.4149,-0.4702,0.294362,1.8627,-1.3315,-0.034033,-0.003953,0.0235,0.5533,-0.112217,-0.031472,0.4752,0.87601,-0.013333,0.012017
2024-07-11 00:00:00+00:00,16,1.6858,0.4324,1.0,65,434139.2446,-48795.5796,0.5676,42,246435.2012,4203.875023,117816.1921,69887.8512,-47928.3409,65,434139.2446,7,57927.81086127691,3121.362002658599,0.000523,-92.8858,-0.6127,0.35544,-0.4896,-3.2016,-0.04852,0.011504,-0.0164,0.4341,-0.133732,-0.045814,0.3065,0.884799,0.008789,0.030156
2024-07-12 00:00:00+00:00,11,4.5768,0.4358,1.0,55,429427.5586,-48822.527,0.5642,40,242299.4162,9315.975941,153573.1739,33554.9685,-120018.2055,55,429427.5586,4,57450.21570821669,3100.9927423679696,2.5e-05,-252.1625,-1.2663,0.322724,-1.9284,-5.4982,-0.093588,-0.015044,-0.1327,-0.4595,-0.294011,-0.091762,0.6789,0.896569,0.01177,0.007227
2024-07-13 00:00:00+00:00,11,1.4822,0.6829,1.0,42,190901.9429,-50378.4231,0.3171,20,60535.163,4158.303146,77845.272,52521.5079,-25323.7641,42,190901.9429,11,58396.91404443887,3148.359596449542,0.00202,-43.1124,-1.3305,0.400493,-1.5939,-0.5171,-0.042712,-0.008725,0.0175,-0.3394,-0.100439,-0.038506,-1.6017,0.831455,-0.065114,-0.044554
2024-07-14 00:00:00+00:00,8,2.0908,0.5864,1.0,36,135248.2174,-48268.5318,0.4136,23,55936.8696,3351.332562,53650.9032,25660.4446,-27990.4586,36,135248.2174,5,60018.2291704053,3197.835795650841,-0.002931,25.7551,-1.2482,0.350579,1.4162,1.3253,-0.032422,0.002362,0.2014,1.0089,-0.085617,-0.028008,-2.7004,0.782889,-0.048567,-0.10191
2024-07-15 00:00:00+00:00,15,2.2822,0.3631,1.0,70,491344.8666,-52260.5117,0.6369,49,312936.4504,3849.380264,124051.5153,54356.9009,-69694.6144,70,491344.8666,6,62819.482024592064,3358.3514608134305,0.00108,598.0026,0.1006,0.350325,3.1074,2.6187,-0.051567,-0.000233,0.0165,1.0951,-0.145121,-0.048848,0.6583,0.890578,0.107689,-0.005991
2024-07-16 00:00:00+00:00,23,1.483,0.6374,1.0,73,455731.939,-53552.8478,0.3626,38,165244.7085,4948.818002,173498.1192,116989.1113,-56509.0079,73,455731.939,12,64169.4270022932,3440.009892117121,-0.00085,-7.1989,0.1197,0.426481,1.9979,4.3722,-0.017529,0.0028,0.1299,1.905,-0.035043,-0.014432,0.2259,0.879236,-0.011342,0.04778
2024-07-17 00:00:00+00:00,15,1.8655,0.3678,1.0,72,410181.6053,-56147.2791,0.6322,50,259315.5745,4998.723242,98216.2967,52649.7341,-45566.5627,72,410181.6053,7,65045.360538812645,3455.3252541356355,-0.000481,129.89,0.436,0.31268,1.4509,3.9605,-0.017091,-0.018496,0.1834,2.9297,-0.045627,-0.013444,0.5047,0.852484,-0.026752,0.069595
2024-07-18 00:00:00+00:00,14,1.7751,0.4031,1.0,60,313556.9253,-54343.2466,0.5969,39,187165.8858,3548.720403,80845.5764,45545.4631,-35300.1134,60,313556.9253,7,64334.81590328813,3429.274110077539,0.000795,63.3142,0.5911,0.332505,0.3294,4.7795,-0.003059,0.033835,-0.0829,2.3056,-0.00116,-0.000366,-0.3688,0.851111,-0.001372,-0.039466
2024-07-19 00:00:00+00:00,19,1.7671,0.4036,1.0,67,372530.0555,-43152.5549,0.5964,40,222164.2584,3492.473705,96024.5802,54341.2169,-41683.3634,67,372530.0555,8,65023.95151050878,3446.36254326704,-0.000185,-385.0968,-0.3209,0.332373,-3.1743,3.5336,-0.046088,-0.008314,-0.126,1.4969,-0.135238,-0.042815,0.2677,0.868966,0.017854,-0.01027
2024-07-20 00:00:00+00:00,7,0.8219,0.3169,1.0,43,195643.6834,-38668.8767,0.6831,32,133643.6863,2959.60016,27969.0069,34030.9901,6061.9832,43,195643.6834,4,66777.0734557747,3502.440519359858,0.001065,-349.3783,-1.1306,0.288693,-3.3511,1.7763,0.008456,0.029814,-0.1349,0.6616,0.050054,0.013464,-1.2463,0.819379,-0.049586,-0.033105
2024-07-21 00:00:00+00:00,18,1.4584,0.617,1.0,42,152820.2715,-37181.7363,0.383,14,58537.1485,3884.53189,55931.7994,38351.3237,-17580.4757,42,152820.2715,10,67154.3506833694,3501.9713518428503,0.000917,231.3264,-0.572,0.365055,-0.108,0.2522,-0.011837,-0.029135,0.151,1.5405,-0.0215,-0.00744,-1.4905,0.828272,0.008892,-0.02284
2024-07-22 00:00:00+00:00,8,10.527,0.082,1.0,67,1249524.1548,-39325.3179,0.918,58,1147043.447,34125.903934,93590.1967,8890.5112,-84699.6855,67,1249524.1548,1,67571.55738680602,3489.1657419001003,-0.001875,4.2926,-0.5462,0.14998,2.7742,-0.0811,-0.048754,0.003853,0.0104,1.5651,-0.33052,-0.047106,0.1336,0.93775,0.109479,0.068785
2024-07-23 00:00:00+00:00,26,1.8595,0.5319,1.0,76,571788.7438,-44312.1355,0.4681,36,267650.0717,4077.026702,197777.7017,106360.9704,-91416.7313,76,571788.7438,14,66646.77607299808,3473.095174072146,0.000629,-99.6918,-0.765,0.423239,-1.119,-3.1979,-0.054926,-0.012602,-0.1234,0.8331,-0.111091,-0.045045,0.293,0.910354,-0.027396,0.090975
2024-07-24 00:00:00+00:00,6,3.2357,0.0735,1.0,76,1171491.9539,-44298.9584,0.9265,68,1085336.6946,11060.513259,65814.791,20340.4683,-45474.3226,76,1171491.9539,2,66065.09466243735,3427.4393214974475,0.000339,-49.9042,-0.8651,0.20274,-0.8941,-5.5429,-0.047697,-0.002964,0.018,0.9255,-0.235095,-0.046096,-0.195,0.949498,0.039143,0.121226
2024-07-25 00:00:00+00:00,21,3.341,0.2798,1.0,83,1215995.0785,-65467.0543,0.7202,53,875765.2019,11076.69772,261853.3308,78376.5458,-183476.785,83,1215995.0785,9,64605.32427053972,3171.0688629215515,-0.000927,10.5508,-0.8282,0.281025,0.216,-5.6563,-0.032687,0.018274,0.0514,1.2,-0.118732,-0.032273,1.0398,0.937224,-0.012274,-0.000527
2024-07-26 00:00:00+00:00,13,2.5801,0.1876,1.0,68,1057701.5046,-72020.5054,0.8124,50,859317.6383,13735.110838,142970.6935,55413.1728,-87557.5206,68,1057701.5046,5,67286.26921180642,3248.63056942348,0.000879,-192.891,-1.2698,0.242811,-1.7897,-4.2717,-0.026954,-0.005068,-0.124,0.461,-0.109879,-0.025839,0.3572,0.939912,0.002688,0.029557
2024-07-27 00:00:00+00:00,19,2.2639,0.5642,1.0,51,232630.3114,-80147.0728,0.4358,26,101381.3468,5093.454606,91036.4768,40212.4879,-50823.9889,51,232630.3114,6,68302.13537784493,3270.143231265023,0.000356,150.2708,-0.9008,0.432763,0.1014,-0.8191,-0.028866,-0.020029,0.0804,0.913,-0.058999,-0.024594,-0.6114,0.857773,-0.082138,-0.091725
2024-07-28 00:00:00+00:00,9,0.6015,0.4727,1.0,40,118092.4308,-75651.0706,0.5273,25,62270.6812,2191.384259,20965.1049,34856.6447,13891.5397,40,118092.4308,6,67808.9076613231,3251.9221034573125,0.000451,-246.6521,-1.4473,0.295351,-0.975,-1.6862,-0.004921,0.015675,-0.1998,-0.271,0.002049,0.000555,-2.4399,0.775508,-0.082265,-0.161716
2024-07-29 00:00:00+00:00,13,4.0721,0.1746,1.0,80,1121688.1945,-80494.9449,0.8254,63,925866.4733,9561.827757,157214.2633,38607.458,-118606.8053,80,1121688.1945,4,68604.58964442728,3337.0824674119663,-0.000722,95.6571,-1.2019,0.25143,1.1381,-3.3223,-0.056528,0.019156,0.1606,0.661,-0.225988,-0.054842,0.2088,0.92983,0.154322,-0.010081
2024-07-30 00:00:00+00:00,10,1.5393,0.1346,1.0,82,1096620.4689,-71913.4236,0.8654,66,949025.8919,17371.01134,89470.3298,58124.2473,-31346.0825,82,1096620.4689,6,66384.82845760796,3312.6787064004097,-0.0003,471.5641,-0.0812,0.222069,4.9223,2.719,-0.020297,0.029176,0.1362,1.4325,-0.08026,-0.016945,1.2478,0.919248,-0.010582,0.061475
2024-07-31 00:00:00+00:00,17,3.6872,0.2725,1.0,73,651618.4789,-79960.9085,0.7275,52,474041.5687,3235.19337,139691.8134,37885.0969,-101806.7165,73,651618.4789,4,65971.89789321063,3293.6143383895,-0.000511,40.678,0.0176,0.336373,-0.8518,2.7613,-0.065196,-0.043301,-0.0156,1.3101,-0.19261,-0.062495,0.0392,0.902012,-0.017237,0.126504
2024-08-01 00:00:00+00:00,18,2.2765,0.308,1.0,80,727773.7891,-66224.0277,0.692,55,503644.5349,5068.063012,155723.9371,68405.3171,-87318.6201,80,727773.7891,7,64144.738560299294,3169.768525072596,-0.00041,75.7946,0.1946,0.33078,1.1351,3.6804,-0.020914,0.002891,0.1602,2.1666,-0.059361,-0.018854,-0.1342,0.894848,-0.007164,-0.034982
2024-08-02 00:00:00+00:00,16,1.7076,0.2538,1.0,75,797425.6616,-61270.7577,0.7462,50,595062.6387,12769.059809,127623.8266,74739.1964,-52884.6302,75,797425.6616,9,63807.83400122376,3104.1736347539736,0.000176,-358.1826,-0.6482,0.287623,-4.3586,1.1115,-0.018969,0.011145,-0.0893,1.6181,-0.065259,-0.018144,-0.8591,0.910655,0.015807,-0.008593
2024-08-03 00:00:00+00:00,18,1.5091,0.5655,1.0,64,270158.9993,-58438.4139,0.4345,38,117394.71,4358.662834,91880.9358,60883.3536,-30997.5822,64,270158.9993,8,61268.71193314903,2954.4714323594376,0.001659,-276.0372,-1.2785,0.400927,-1.7348,-0.7248,-0.005467,-0.022593,-0.4061,-0.745,-0.010643,-0.004117,0.263,0.869627,-0.041028,-0.032385
2024-08-04 00:00:00+00:00,28,2.398,0.5101,1.0,77,326565.2814,-70214.699,0.4899,38,159968.4376,4473.196691,117569.6501,49027.1936,-68542.4565,77,326565.2814,11,60005.84604971494,2849.885219058992,0.001009,296.5551,-0.5793,0.412294,0.0928,0.3431,-0.046735,0.012643,0.0029,-0.736,-0.114584,-0.04523,-0.4355,0.865501,-0.004127,-0.029347
2024-08-05 00:00:00+00:00,58,1.9026,0.4859,1.0,202,2058931.432,-97714.6844,0.5141,117,1058477.8528,12541.394644,655780.1409,344673.4383,-311106.7026,202,2058931.432,27,53549.309205905454,2377.2525129714527,-0.002196,4717.5727,6.9458,0.441413,25.9119,25.1169,-0.005878,0.047091,0.4955,2.0998,-0.021519,-0.008823,-0.7692,0.837812,-0.027688,-0.072842
2024-08-06 00:00:00+00:00,22,1.4844,0.4185,1.0,95,1128596.4651,-106390.921,0.5815,65,656301.0756,9802.790921,282187.5642,190107.8253,-92079.739,95,1128596.4651,8,55915.82761766433,2497.078518260588,-0.000516,-4801.6374,-0.5982,0.342054,-23.929,-3.7345,-0.01944,-0.036099,-0.2375,0.7161,-0.060997,-0.019911,-0.1299,0.908099,0.070287,0.038472
2024-08-07 00:00:00+00:00,24,2.1222,0.4303,1.0,89,872836.7499,-111131.8394,0.5697,60,497256.7189,10382.661454,255286.5882,120293.4428,-134993.1454,89,872836.7499,5,56372.99583208986,2444.014819499557,0.000375,60.7862,-0.5024,0.314653,-0.4122,-3.2949,-0.043697,-0.023993,0.0186,0.8046,-0.13961,-0.042165,1.2287,0.906759,-0.00134,0.041259
2024-08-08 00:00:00+00:00,14,2.7353,0.2075,1.0,83,684871.4267,-108088.0559,0.7925,63,542778.3555,5616.661928,104052.6034,38040.4679,-66012.1355,83,684871.4267,6,58094.341233258594,2486.038357809064,-0.000366,135.983,-0.2878,0.293583,1.4065,-3.0234,-0.029831,0.004719,0.2218,2.0223,-0.097338,-0.027053,-0.0081,0.884814,-0.021945,0.047002
2024-08-09 00:00:00+00:00,13,1.0994,0.4078,1.0,60,519008.1274,-101964.4062,0.5922,37,307347.429,4488.17624,110839.8904,100820.808,-10019.0824,60,519008.1274,10,60751.62699338791,2634.2059278076244,-9.7e-05,-247.5588,-0.6731,0.353734,-1.152,0.1832,-0.005388,-0.014736,-0.1479,1.1526,-0.008978,-0.00307,0.2854,0.903653,0.018839,-0.004447
2024-08-10 00:00:00+00:00,16,2.7292,0.6404,1.0,42,177478.2817,-105064.7654,0.3596,19,63825.1018,3072.844862,83176.6381,30476.5418,-52700.0962,42,177478.2817,7,60746.35389815439,2612.6207111066487,0.002112,-248.7966,-1.0537,0.405602,-2.4411,-0.5231,-0.068566,-0.015353,-0.3666,-0.9479,-0.167508,-0.064937,-2.1391,0.832416,-0.071237,-0.074343
2024-08-11 00:00:00+00:00,20,1.8282,0.7964,1.0,41,183711.778,-101393.5866,0.2036,11,37406.8568,3307.414238,94574.563,51730.3582,-42844.2048,41,183711.778,10,60440.42543582601,2630.826632513234,0.000238,27.4647,-0.9925,0.464884,0.1949,-0.4211,-0.035151,0.01226,0.2195,0.298,-0.070166,-0.031457,-1.8112,0.852918,0.020502,-0.031896
2024-08-12 00:00:00+00:00,21,2.1303,0.4557,1.0,73,600364.0876,-71063.0151,0.5443,46,326769.4655,5721.756158,186193.6621,87400.9599,-98792.7022,73,600364.0876,6,59008.30150590142,2619.633276756994,-0.001468,299.9993,-0.5208,0.421228,2.9157,-23.4173,-0.038295,0.006096,0.3359,2.1487,-0.087464,-0.035643,-0.6101,0.89453,0.041612,-0.009123
2024-08-13 00:00:00+00:00,23,1.4002,0.504,1.0,87,355201.8076,-62172.6625,0.496,50,176180.882,3255.320095,104434.0983,74586.8274,-29847.271,87,355201.8076,14,59719.10394810304,2677.383193306078,-0.00032,-210.4901,-0.8342,0.370543,-2.1623,-1.6506,0.013038,0.005384,-0.2399,0.7792,0.045921,0.016073,0.1781,0.841169,-0.053361,0.008753
2024-08-14 00:00:00+00:00,11,1.4666,0.28,1.0,68,505469.9454,-46712.6725,0.72,50,363948.7561,4136.548302,84147.2022,57373.987,-26773.2152,68,505469.9454,7,60144.105569724845,2698.1514270427824,4.4e-05,85.2163,-0.6972,0.302722,0.6749,-0.5635,-0.054388,-0.065795,-0.4753,-1.8813,-0.179852,-0.052568,3.0069,0.903601,0.062432,0.050682
2024-08-15 00:00:00+00:00,16,1.5351,0.4391,1.0,80,403183.6747,-42620.4711,0.5609,55,226146.1461,6818.418159,107202.1274,69835.4013,-37366.7261,80,403183.6747,9,58368.69099346603,2620.4653033396007,-0.000708,114.4553,-0.5173,0.314426,1.0013,-0.9687,-0.021907,0.006917,0.1139,-1.2306,-0.065984,-0.019715,2.1127,0.859346,-0.044255,-0.035184
2024-08-16 00:00:00+00:00,17,2.7744,0.5366,1.0,58,368130.139,-54454.862,0.4634,35,170602.7357,8057.042902,145193.6111,52333.7922,-92859.8188,58,368130.139,6,58458.84572163785,2599.639273930713,0.001846,-261.4806,-0.914,0.449546,-2.189,-2.0057,-0.028397,0.053618,0.2003,-0.1378,-0.059018,-0.025697,0.3602,0.873293,0.013947,0.032124
2024-08-17 00:00:00+00:00,12,3.352,0.6474,0.9662,35,114161.6715,-52832.5942,0.3526,24,41658.6566,3135.530769,58922.2925,17578.0714,-41344.2211,39,118159.0205,3,59299.71484287202,2605.8283056441005,0.0013,-61.3126,-1.0008,0.447566,-0.8084,-0.3729,-0.059912,-0.007644,-0.0576,-0.4727,-0.127971,-0.054271,-2.7226,0.787197,-0.086096,-0.116403
2024-08-18 00:00:00+00:00,9,2.0521,0.4242,1.0,34,113963.6883,-49092.5133,0.5758,21,65624.2594,2965.129599,32501.5339,15837.895,-16663.639,34,113963.6883,4,59706.265835638485,2639.1954159226066,-0.000529,16.3724,-0.9545,0.380322,0.153,-0.4148,-0.054835,0.00409,0.0503,-0.1865,-0.138111,-0.049473,-2.6456,0.794317,0.00712,-0.065029
2024-08-19 00:00:00+00:00,28,1.2834,0.4237,1.0,86,509892.6255,-38809.6685,0.5763,50,293831.7734,7705.936663,121436.8201,94624.0319,-26812.7882,86,509892.6255,8,58633.60795621122,2608.954468474522,-0.001394,39.2037,-0.8744,0.36194,0.7072,-2.6233,-0.013642,0.015626,0.2268,1.0803,-0.028803,-0.009942,-0.1847,0.864997,0.07068,-0.008296
2024-08-20 00:00:00+00:00,24,2.5267,0.4136,1.0,80,352169.1665,-43553.7606,0.5864,49,206506.93,3379.936032,104359.0763,41303.1602,-63055.916,80,352169.1665,7,60122.42486134975,2629.962107580864,0.000139,2.5847,-0.8521,0.351452,-0.2226,-0.6836,-0.061495,0.005083,0.0129,1.1292,-0.17426,-0.057979,-0.6054,0.848519,-0.016479,0.061321
2024-08-21 00:00:00+00:00,23,2.6306,0.4129,1.0,63,432571.4495,-51189.5401,0.5871,33,253951.2262,4452.38557,129421.9475,49198.2758,-80223.6717,63,432571.4495,7,59823.397512250645,2600.563274127028,0.000775,92.1114,-0.6943,0.378838,0.0623,-1.2961,-0.053196,-0.006676,-0.1328,0.3736,-0.13584,-0.049553,-0.3332,0.883182,0.034663,0.088865
2024-08-22 00:00:00+00:00,21,2.0243,0.4319,1.0,70,513779.456,-56588.8318,0.5681,42,291864.8038,7243.662395,148538.21,73376.4422,-75161.7678,70,513779.456,7,60725.84290838472,2622.0882525539205,0.000162,-125.9849,-0.872,0.362078,-0.4039,-2.7014,-0.091823,0.000977,-0.0311,0.1956,-0.25859,-0.090082,0.0208,0.884646,0.001464,0.019649
2024-08-23 00:00:00+00:00,20,8.2478,0.7383,1.0,68,772740.6814,-107202.0155,0.2617,40,202199.1909,26440.879048,508846.7975,61694.693,-447152.1045,68,772740.6814,8,61703.073676125954,2683.138311701207,-0.000314,44.3904,-0.7964,0.672956,0.3277,-0.1847,-0.077708,0.011016,0.0016,0.1902,-0.114111,-0.075605,0.24,0.91747,0.032824,0.068951
2024-08-24 00:00:00+00:00,19,1.9255,0.6949,1.0,49,239225.9508,-108808.5296,0.3051,18,72992.5438,4251.104417,109411.6134,56821.7936,-52589.8198,49,239225.9508,12,64115.21381680158,2767.0810646145183,0.000501,-67.6915,-0.8881,0.467147,-0.8812,-0.2576,-0.051713,-0.01089,-0.1919,-0.892,-0.113801,-0.051704,0.069,0.869414,-0.048056,-0.013768
2024-08-25 00:00:00+00:00,20,1.8215,0.8222,1.0,39,103817.9239,-109978.3904,0.1778,11,18456.8474,2396.351425,55106.8707,30254.2058,-24852.6649,39,103817.9239,8,64160.54293686932,2764.178420438882,0.001686,-22.2324,-0.9021,0.384283,-0.1182,-0.5287,-0.04949,0.016931,0.2325,0.4197,-0.131298,-0.048556,-1.351,0.831471,-0.037942,-0.053174
2024-08-26 00:00:00+00:00,19,2.7044,0.5392,1.0,61,402103.4229,-120397.9285,0.4608,33,185303.725,4600.751744,158274.6264,58525.0714,-99749.5549,61,402103.4229,9,63703.61873206187,2724.4328976774004,-0.001788,115.1612,-0.7083,0.445783,1.3339,0.098,-0.064616,-0.003128,-0.054,0.1224,-0.144079,-0.062457,-1.0195,0.883791,0.052319,-0.033679
2024-08-27 00:00:00+00:00,31,3.3761,0.5618,1.0,79,473216.0137,-132011.0461,0.4382,39,207368.2203,4323.3445,205097.7664,60750.027,-144347.7393,79,473216.0137,9,62151.73342703856,2620.461986494445,-0.000191,-9.1441,-0.7056,0.424741,-0.3905,-0.0699,-0.045054,-0.010387,-0.0063,0.0872,-0.103215,-0.042206,-0.1427,0.878705,-0.005086,0.009291
2024-08-28 00:00:00+00:00,37,1.5125,0.4708,1.0,120,697741.1301,-130123.5017,0.5292,70,369211.1799,8526.105304,197770.4055,130759.5446,-67010.8609,120,697741.1301,13,59338.300684392925,2494.691709794993,-0.000329,-17.1057,-0.7146,0.380789,0.1198,-0.0125,-0.00263,-0.013271,0.1029,0.666,-0.004927,-0.001793,2.8642,0.875027,-0.003678,0.043555
2024-08-29 00:00:00+00:00,17,2.2511,0.467,1.0,70,480628.4306,-131726.3963,0.533,44,256152.3967,6677.655776,155429.0317,69047.0022,-86382.0295,70,480628.4306,9,59683.51633661423,2544.083604819762,-0.000473,8.1729,-0.6853,0.412364,-0.0787,0.3128,-0.016829,0.012723,-0.1303,-0.07,-0.036289,-0.014471,0.2418,0.883353,0.008327,-0.000437
2024-08-30 00:00:00+00:00,33,3.6647,0.6442,1.0,76,436069.4107,-90773.223,0.3558,33,155140.4888,4409.532909,220704.4068,60224.5151,-160479.8917,76,436069.4107,10,59147.96359486628,2511.1408733346807,0.00054,-29.5645,-0.7194,0.457467,-0.4177,-0.4326,-0.106499,0.005409,0.0114,-0.0006,-0.235828,-0.104427,0.465,0.885152,0.001799,0.006447
2024-08-31 00:00:00+00:00,14,13.7476,0.762,1.0,37,226691.7896,-104591.996,0.238,20,53943.2955,10785.954242,161034.8624,11713.6318,-149321.2306,37,226691.7896,3,59084.16895998355,2517.909118165428,0.001915,-74.4169,-0.8191,0.488582,-0.5669,-0.1183,-0.246832,-0.005002,-0.0496,-0.2702,-0.514419,-0.242043,-1.8037,0.848296,-0.036856,-0.026731
2024-09-01 00:00:00+00:00,13,3.172,0.8561,1.0,44,259197.2828,-117544.6948,0.1439,19,37303.4447,11686.635308,168707.6974,53186.1407,-115521.5567,44,259197.2828,12,58229.481149697385,2477.3574427071208,0.000243,-6.6691,-0.8107,0.528531,-0.0034,-0.0035,-0.158975,-0.007278,0.0971,0.2929,-0.301591,-0.154708,-0.7773,0.861024,0.012728,-0.022329
2024-09-02 00:00:00+00:00,24,2.3605,0.6191,1.0,65,307612.3254,-114309.835,0.3809,31,117161.9616,3710.94476,133777.9499,56672.4139,-77105.536,65,307612.3254,10,58207.971019845696,2491.823020528794,-0.001798,354.2752,-0.2496,0.413072,2.9091,1.5717,-0.083853,0.005936,0.0608,0.6352,-0.203171,-0.080571,0.6291,0.856756,-0.004268,-0.028396
2024-09-03 00:00:00+00:00,28,2.7708,0.6007,1.0,94,852104.9982,-128027.4259,0.3993,50,340256.3197,25982.740651,376109.7773,135738.9012,-240370.8762,94,852104.9982,16,58649.35588288965,2492.315077872152,-0.000797,-228.3075,-0.5891,0.588435,-1.6115,0.3507,0.006689,0.016892,0.0507,0.9236,0.01794,0.010318,1.2904,0.884222,0.027465,0.035926
2024-09-04 00:00:00+00:00,26,2.4129,0.531,1.0,81,504297.7183,-134292.2824,0.469,42,236502.5558,4045.33235,189330.0095,78465.153,-110864.8565,81,504297.7183,13,57153.84522547051,2412.31590910674,8e-05,211.8487,-0.2307,0.441339,1.283,1.5139,-0.085044,-0.004712,0.0704,1.3179,-0.194269,-0.082734,0.0594,0.877513,-0.006709,0.016489
2024-09-05 00:00:00+00:00,18,2.108,0.3064,1.0,71,444304.95,-128885.1098,0.6936,46,308173.4909,7422.441097,92331.6402,43799.8188,-48531.8213,71,444304.95,7,56856.89163151301,2400.2698505616904,-0.00033,33.3277,-0.1576,0.294871,0.4884,2.0809,-0.046693,-0.021333,0.0214,1.4181,-0.156683,-0.043828,0.3827,0.863353,-0.01416,0.006597
2024-09-06 00:00:00+00:00,30,1.8051,0.5063,1.0,97,500871.38,-116357.6744,0.4937,54,247272.3417,4051.483512,163193.4409,90405.5974,-72787.8434,97,500871.38,13,55324.996213375496,2323.295560109168,-0.000142,336.6618,0.4032,0.419739,0.7835,3.2821,-0.032759,0.011337,-0.0542,1.0918,-0.073382,-0.02946,0.4556,0.863347,-6e-06,-0.020875
2024-09-07 00:00:00+00:00,23,3.106,0.7152,1.0,61,256267.1348,-108456.4338,0.2848,30,72975.5071,6366.509708,138652.087,44639.5407,-94012.5462,61,256267.1348,8,54226.69497067121,2270.811570726728,0.000138,-604.9744,-0.595,0.47605,-2.8174,1.0316,-0.081102,-0.006085,-0.0243,0.939,-0.171472,-0.078252,0.0319,0.842531,-0.020816,-0.034982
