date,eth_price
2023-05-27 00:00:00+00:00,1828.3865282468496
2023-05-28 00:00:00+00:00,1848.800095595696
2023-05-29 00:00:00+00:00,1899.1500829764764
2023-05-30 00:00:00+00:00,1903.052830173788
2023-05-31 00:00:00+00:00,1873.6815803336324
2023-06-01 00:00:00+00:00,1864.0745895542389
2023-06-02 00:00:00+00:00,1889.342659620184
2023-06-03 00:00:00+00:00,1899.7608966692549
2023-06-04 00:00:00+00:00,1900.240750558028
2023-06-05 00:00:00+00:00,1853.544814474624
2023-06-06 00:00:00+00:00,1834.5506074194057
2023-06-07 00:00:00+00:00,1862.545858372233
2023-06-08 00:00:00+00:00,1844.2178142327248
2023-06-09 00:00:00+00:00,1840.881844895388
2023-06-10 00:00:00+00:00,1765.8000336509256
2023-06-11 00:00:00+00:00,1753.4608917821126
2023-06-12 00:00:00+00:00,1740.595398519522
2023-06-13 00:00:00+00:00,1742.9354542268177
2023-06-14 00:00:00+00:00,1730.148150631832
2023-06-15 00:00:00+00:00,1647.1536232925284
2023-06-16 00:00:00+00:00,1679.236589554126
2023-06-17 00:00:00+00:00,1731.6085917111066
2023-06-18 00:00:00+00:00,1731.4668762656866
2023-06-19 00:00:00+00:00,1724.9491613198825
2023-06-20 00:00:00+00:00,1742.782214545399
2023-06-21 00:00:00+00:00,1834.98941550436
2023-06-22 00:00:00+00:00,1898.9487868278256
2023-06-23 00:00:00+00:00,1887.39499241753
2023-06-24 00:00:00+00:00,1887.6816657055424
2023-06-25 00:00:00+00:00,1900.2418253422447
2023-06-26 00:00:00+00:00,1876.5310404580723
2023-06-27 00:00:00+00:00,1880.4585776605752
2023-06-28 00:00:00+00:00,1857.001283306412
2023-06-29 00:00:00+00:00,1849.1357361502523
2023-06-30 00:00:00+00:00,1887.65407909426
2023-07-01 00:00:00+00:00,1922.156353478102
2023-07-02 00:00:00+00:00,1917.9556060382256
2023-07-03 00:00:00+00:00,1956.397495490116
2023-07-04 00:00:00+00:00,1952.689221479567
2023-07-05 00:00:00+00:00,1921.4291628296469
2023-07-06 00:00:00+00:00,1904.701383509925
2023-07-07 00:00:00+00:00,1861.941515122666
2023-07-08 00:00:00+00:00,1861.1705453601624
2023-07-09 00:00:00+00:00,1868.2278381278104
